,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
24,-83,2148679551,(주)에스엠인포메이션,이철환,분석,270714889.0,88.0,87.904,88.936,0.5468 (100.5468),12 5,2024/07/26 09:06:47,순공사원가98%미만
25,-84,1198615820,프리커스(주),최훈,분석,270714276.0,88.0,87.904,88.936,0.5465 (100.5465),12 15,2024/07/29 09:53:41,순공사원가98%미만
26,-85,1068602542,주식회사 유셀네트웍스,김구동,분석,270713540.0,88.0,87.904,88.936,0.5462 (100.5462),6 12,2024/07/29 09:39:48,순공사원가98%미만
27,-86,2098139213,(주)뉴타운전력,박형우,분석,270705735.0,88.0,87.901,88.933,0.5434 (100.5434),12 10,2024/07/29 15:45:31,순공사원가98%미만
28,-87,1138683636,주식회사 온택,허윤훈,분석,270703580.0,88.0,87.9,88.932,0.5426 (100.5426),7 2,2024/07/26 12:56:27,순공사원가98%미만
29,-88,1078162397,신용통신 주식회사,김형종,분석,270702773.0,88.0,87.9,88.932,0.5423 (100.5423),11 4,2024/07/26 11:39:44,순공사원가98%미만
30,-89,7508600152,육일전기공사주식회사,공삼례,분석,270693350.0,88.0,87.897,88.929,0.5388 (100.5388),7 12,2024/07/30 13:58:58,순공사원가98%미만
31,-90,1358131171,(주)금성전기통신공사,김윤환,분석,270690390.0,88.0,87.896,88.928,0.5377 (100.5377),15 8,2024/07/26 10:45:29,순공사원가98%미만
32,-91,2048182660,동원오비텍(주),박동을,분석,270687160.0,88.0,87.895,88.927,0.5365 (100.5365),8 5,2024/07/26 09:46:25,순공사원가98%미만
33,-92,1138159301,삼인제어시스템 주식회사,최민성,분석,270686940.0,88.0,87.895,88.927,0.5364 (100.5364),15 13,2024/07/26 16:05:39,순공사원가98%미만
34,-93,1018138303,주식회사 비엘에스,안홍서,분석,270686080.0,87.8,87.894,88.927,0.5361 (100.5361),2 1,2024/07/29 11:18:20,순공사원가98%미만
35,-94,8228700717,주식회사 해나정보통신,이창현,분석,270670183.0,87.8,87.889,88.921,0.5301 (100.5301),15 7,2024/07/26 09:50:48,순공사원가98%미만
36,-95,2048161869,(주)근영이엔씨,이성영,분석,270663250.0,87.8,87.887,88.919,0.5276 (100.5276),8 15,2024/07/29 13:10:35,순공사원가98%미만
37,-96,1018211295,사단법인 한국장애인이워크협회,조무호,분석,270662500.0,87.8,87.886,88.919,0.5273 (100.5273),3 1,2024/07/26 17:12:56,순공사원가98%미만
38,-97,2158148186,주식회사 시스텍이앤씨,전진우,분석,270660502.0,87.8,87.886,88.918,0.5266 (100.5266),1 4,2024/07/26 10:17:22,순공사원가98%미만
39,-98,1128148359,(주)펜타콤씨엔씨,최상록,분석,270654322.0,87.6,87.884,88.916,0.5243 (100.5243),14 11,2024/07/29 09:13:53,순공사원가98%미만
40,-99,1138175034,(주)윈플러스정보기술,정재원,분석,270652635.0,87.6,87.883,88.916,0.5236 (100.5236),13 7,2024/07/29 17:10:45,순공사원가98%미만
41,-100,1078165206,앤아이에스(주),정성호,분석,270646501.0,87.6,87.881,88.914,0.5214 (100.5214),3 13,2024/07/26 17:34:02,순공사원가98%미만
42,-101,1198191309,용진하이테크에너지 주식회사,김진석,분석,270642193.0,87.6,87.88,88.912,0.5198 (100.5198),15 9,2024/07/29 16:35:53,순공사원가98%미만
43,-102,2208131391,호진산업기연(주),안형근,분석,270639500.0,87.6,87.879,88.911,0.5188 (100.5188),2 13,2024/07/29 17:38:58,순공사원가98%미만
44,-103,1208633380,(주)에스에스통신,이종필,분석,270635192.0,87.6,87.877,88.91,0.5172 (100.5172),4 1,2024/07/29 09:12:00,순공사원가98%미만
45,-104,1138640850,주식회사 우솔네트웍스,유상열,분석,270630080.0,87.6,87.876,88.908,0.5153 (100.5153),5 6,2024/07/29 11:13:33,순공사원가98%미만
46,-105,2148667152,주식회사 어니언소프트웨어,조창희,분석,270628731.0,87.6,87.875,88.908,0.5148 (100.5148),8 7,2024/07/29 13:18:02,순공사원가98%미만
47,-106,1088611746,에스비엠텔레콤(주),홍은수,분석,270624420.0,87.4,87.874,88.906,0.5131 (100.5131),13 9,2024/07/29 16:52:09,순공사원가98%미만
48,-107,1198668254,대신인포시스 주식회사,최혜경,분석,270620817.0,87.4,87.873,88.905,0.5118 (100.5118),3 9,2024/07/26 13:34:09,순공사원가98%미만
49,-108,1108185552,한양이이씨 주식회사,문주환,분석,270619577.0,87.4,87.872,88.905,0.5114 (100.5114),10 8,2024/07/26 16:06:15,순공사원가98%미만
0,-109,1328127945,부민통신 주식회사,박창욱,분석,270615431.0,87.4,87.871,88.903,0.5098 (100.5098),11 8,2024/07/26 14:40:16,순공사원가98%미만
1,-110,2068164028,주식회사 이지비앤티,김한복,분석,270593500.0,87.2,87.863,88.896,0.5017 (100.5017),5 1,2024/07/29 17:03:52,순공사원가98%미만
2,-111,2048635411,주식회사 화산에스티아이,이명재,분석,270585652.0,87.2,87.861,88.894,0.4988 (100.4988),1 2,2024/07/26 13:40:32,순공사원가98%미만
3,-112,2148823314,화인정보기술주식회사,이명우,분석,270576498.0,87.2,87.858,88.891,0.4954 (100.4954),2 5,2024/07/29 08:46:48,순공사원가98%미만
4,-113,2078141917,합자회사 대성전업상사,권기원,분석,270574950.0,87.2,87.857,88.89,0.4948 (100.4948),8 15,2024/07/29 14:39:13,순공사원가98%미만
5,-114,1078651497,모바일파킹 유한회사,김중근,분석,270574613.0,87.2,87.857,88.89,0.4947 (100.4947),4 1,2024/07/26 12:55:35,순공사원가98%미만
6,-115,2128142640,팍스코이앤아이(주),송기민,분석,270574252.0,87.2,87.857,88.89,0.4945 (100.4945),6 14,2024/07/29 16:19:38,순공사원가98%미만
7,-116,1708601068,주식회사 와이비정보시스템,정영배,분석,270570000.0,87.2,87.855,88.888,0.4929 (100.4929),9 5,2024/07/29 16:58:09,순공사원가98%미만
8,-117,5208801248,주식회사 해주정보통신,임나영,분석,270566540.0,87.0,87.854,88.887,0.4917 (100.4917),3 5,2024/07/26 10:11:20,순공사원가98%미만
9,-118,1148676763,유토피아정보기술(주),안종섭,분석,270556843.0,87.0,87.851,88.884,0.4881 (100.4881),11 14,2024/07/27 11:25:07,순공사원가98%미만
10,-119,1048140865,다이아몬드전자(주),이건,분석,270551997.0,87.0,87.849,88.883,0.4863 (100.4863),15 13,2024/07/29 10:18:31,순공사원가98%미만
11,-120,8018600805,세인트로그 주식회사,김세연,분석,270547420.0,87.0,87.848,88.881,0.4846 (100.4846),15 6,2024/07/30 08:32:24,순공사원가98%미만
12,-121,2024700576,성온엘,이미경,분석,270547320.0,87.0,87.848,88.881,0.4845 (100.4845),7 13,2024/07/30 08:29:39,순공사원가98%미만
13,-122,1198178757,주식회사우신아이앤씨,이화세,분석,270521690.0,86.8,87.839,88.873,0.4750 (100.475),14 3,2024/07/29 09:59:23,순공사원가98%미만
14,-123,8588601208,주식회사 엠엠씨정보통신,권순홍,분석,270515540.0,86.8,87.837,88.871,0.4727 (100.4727),11 1,2024/07/30 11:46:26,순공사원가98%미만
15,-124,1138636870,주식회사 나우시스템,이종한,분석,270506230.0,86.6,87.834,88.868,0.4693 (100.4693),12 3,2024/07/29 11:43:07,순공사원가98%미만
16,-125,1198172336,정보와기술 주식회사,이충근,분석,270502190.0,86.6,87.833,88.866,0.4678 (100.4678),8 10,2024/07/29 17:50:31,순공사원가98%미만
17,-126,4098163161,(주)동우커뮤니케이션,송준성,분석,270495540.0,86.6,87.831,88.864,0.4653 (100.4653),4 14,2024/07/29 09:54:31,순공사원가98%미만
18,-127,1078759050,프리스타일테크놀로지 유한회사,김용선,분석,270493830.0,86.6,87.83,88.863,0.4646 (100.4646),15 3,2024/07/26 17:17:33,순공사원가98%미만
19,-128,4768602548,주식회사드림전자피에이,박미영,분석,270491148.0,86.6,87.829,88.863,0.4637 (100.4637),3 2,2024/07/29 09:43:20,순공사원가98%미만
20,-129,1098153822,서울텔엔지니어링(주),정영철,분석,270487920.0,86.6,87.828,88.861,0.4625 (100.4625),13 10,2024/07/26 16:43:36,순공사원가98%미만
21,-130,1198153514,다린전력(주),오승한,분석,270487900.0,86.6,87.828,88.861,0.4624 (100.4624),14 1,2024/07/29 12:02:35,순공사원가98%미만
22,-131,5908102247,주식회사 넥스톤,이용택,분석,270478400.0,86.6,87.825,88.858,0.4589 (100.4589),9 8,2024/07/29 14:20:50,순공사원가98%미만
23,-132,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,270474140.0,86.4,87.823,88.857,0.4573 (100.4573),8 5,2024/07/26 15:05:17,순공사원가98%미만
24,-133,1208166080,(주)기산텔레콤,박병기,분석,270473640.0,86.4,87.823,88.857,0.4571 (100.4571),5 4,2024/07/29 09:09:36,순공사원가98%미만
25,-134,4468801407,(주)큐엔큐,장나미,분석,270467185.0,86.4,87.821,88.855,0.4548 (100.4548),5 1,2024/07/29 14:28:53,순공사원가98%미만
26,-135,6458800418,청명이엔지 주식회사,김형준,분석,270449416.0,86.4,87.815,88.849,0.4482 (100.4482),4 15,2024/07/29 16:13:41,순공사원가98%미만
27,-136,2178601498,주식회사 엔키텍,원영춘,분석,270446453.0,86.2,87.814,88.848,0.4471 (100.4471),15 12,2024/07/29 08:39:22,순공사원가98%미만
28,-137,2128153400,일렉파워주식회사,김성호,분석,270440189.0,86.2,87.812,88.846,0.4447 (100.4447),12 10,2024/07/29 16:49:55,순공사원가98%미만
29,-138,2068679088,(주)한맥아이티,최예니,분석,270423800.0,86.2,87.807,88.84,0.4386 (100.4386),4 13,2024/07/29 15:06:31,순공사원가98%미만
30,-139,2118645407,흥일정보통신(주),정본영,분석,270420067.0,86.2,87.805,88.839,0.4373 (100.4373),10 14,2024/07/26 11:15:01,순공사원가98%미만
31,-140,1058162163,주식회사대한종합산전,이섭,분석,270420000.0,86.2,87.805,88.839,0.4372 (100.4372),4 3,2024/07/26 16:25:09,순공사원가98%미만
32,-141,1068642694,우림정보시스템(주),조원희,분석,270414952.0,86.0,87.804,88.838,0.4354 (100.4354),15 13,2024/07/29 09:19:14,순공사원가98%미만
33,-142,3568102176,주식회사 코맥스강북점,이재명,분석,270410374.0,86.0,87.802,88.836,0.4336 (100.4336),1 9,2024/07/26 16:32:22,순공사원가98%미만
34,-143,5028131745,(주)에즈웰플러스,이기호,분석,270405797.0,86.0,87.801,88.835,0.4320 (100.432),8 12,2024/07/29 10:41:40,순공사원가98%미만
35,-144,2208110305,주식회사 일신이앤드씨,홍영남,분석,270399875.0,86.0,87.799,88.833,0.4298 (100.4298),15 10,2024/07/29 17:14:16,순공사원가98%미만
36,-145,2068196840,주식회사 혜성이티에스,이상영,분석,270396640.0,86.0,87.797,88.832,0.4285 (100.4285),5 15,2024/07/29 21:03:13,순공사원가98%미만
37,-146,2078149656,코리아데이타코퍼레이션(주),이기철,분석,270396100.0,86.0,87.797,88.831,0.4283 (100.4283),7 15,2024/07/29 09:35:08,순공사원가98%미만
38,-147,2158640952,(주)에스티탑,민기동,분석,270392605.0,86.0,87.796,88.83,0.4271 (100.4271),14 12,2024/07/30 08:40:50,순공사원가98%미만
39,-148,7128701175,주식회사 미미엔지니어링,김진희,분석,270388140.0,86.0,87.795,88.829,0.4254 (100.4254),10 9,2024/07/29 17:33:37,순공사원가98%미만
40,-149,2648127825,"주식회사 제이원아이티 (JwonIT Co., Ltd.)",이준호,분석,270381120.0,85.8,87.792,88.826,0.4228 (100.4228),10 2,2024/07/26 15:45:58,순공사원가98%미만
41,-150,1098143173,에이스건설 주식회사,원경환,분석,270375600.0,85.8,87.79,88.825,0.4207 (100.4207),9 3,2024/07/30 09:02:39,순공사원가98%미만
42,-151,1018143596,부기테크(주),은철우,분석,270371590.0,85.8,87.789,88.823,0.4192 (100.4192),7 8,2024/07/28 13:05:53,순공사원가98%미만
43,-152,1138645971,주식회사 포딕스시스템,정재호,분석,270369915.0,85.8,87.789,88.823,0.4186 (100.4186),10 5,2024/07/26 17:31:32,순공사원가98%미만
44,-153,1058773833,시큐솔루션 주식회사,남병창,분석,270363527.0,85.8,87.786,88.821,0.4163 (100.4163),5 13,2024/07/29 10:56:05,순공사원가98%미만
45,-154,1198175027,(주)케이웍스,김영주,분석,270351280.0,85.6,87.782,88.817,0.4117 (100.4117),8 13,2024/07/29 08:14:41,순공사원가98%미만
46,-155,1088178984,(주)포소드,마명철,분석,270343118.0,85.6,87.78,88.814,0.4087 (100.4087),7 15,2024/07/30 08:55:44,순공사원가98%미만
47,-156,1278171963,(주)서광시스템,박영,분석,270333100.0,85.6,87.776,88.811,0.4049 (100.4049),3 8,2024/07/26 17:50:29,순공사원가98%미만
48,-157,1138139080,(주)성강통신기술사사무소,안치영,분석,270319630.0,85.4,87.772,88.806,0.3999 (100.3999),7 5,2024/07/30 09:34:30,순공사원가98%미만
49,-158,1120180788,대성미디어,김상봉,분석,270308020.0,85.4,87.768,88.802,0.3956 (100.3956),5 12,2024/07/27 07:00:10,순공사원가98%미만
0,-159,1208762238,(주)컴스정보기술,김응관,분석,270292177.0,85.2,87.762,88.797,0.3898 (100.3898),4 1,2024/07/26 10:16:46,순공사원가98%미만
1,-160,6078616291,케이시스 주식회사,김중섭,분석,270290000.0,85.2,87.762,88.796,0.3889 (100.3889),12 2,2024/07/30 09:09:11,순공사원가98%미만
2,-161,1138615856,(주)서원티에스,김안수,분석,270287000.0,85.2,87.761,88.795,0.3878 (100.3878),8 14,2024/07/29 16:19:07,순공사원가98%미만
3,-162,3218602097,(주)태연정보,김영태,분석,270286250.0,85.2,87.761,88.795,0.3875 (100.3875),6 4,2024/07/28 11:57:40,순공사원가98%미만
4,-163,1068611721,우리보안 주식회사,이명재,분석,270285985.0,85.2,87.76,88.795,0.3875 (100.3875),12 1,2024/07/29 10:46:29,순공사원가98%미만
5,-164,2078147814,(주)대호엔지니어링,윤용상,분석,270285970.0,85.2,87.76,88.795,0.3874 (100.3874),8 7,2024/07/30 11:42:36,순공사원가98%미만
6,-165,1058179892,(주)지에스컴,김형호,분석,270278446.0,85.2,87.758,88.793,0.3847 (100.3847),11 7,2024/07/29 07:32:22,순공사원가98%미만
7,-166,1098150316,(주)건우통신,노형환,분석,270277907.0,85.2,87.758,88.793,0.3845 (100.3845),12 1,2024/07/29 09:20:05,순공사원가98%미만
8,-167,2058140076,(주)제일첨단테크,김성수,분석,270271446.0,85.2,87.756,88.79,0.3821 (100.3821),10 9,2024/07/29 10:18:26,순공사원가98%미만
9,-168,1088124659,(주)비젼텔레콤,김진수,분석,270269019.0,85.2,87.755,88.79,0.3811 (100.3811),4 7,2024/07/26 10:08:34,순공사원가98%미만
10,-169,1068150525,주식회사 캐스트윈,김낙희,분석,270265000.0,85.0,87.753,88.788,0.3797 (100.3797),5 3,2024/07/30 13:19:53,순공사원가98%미만
11,-170,1078674016,주식회사가나이엔지,강재선,분석,270254948.0,85.0,87.75,88.785,0.3759 (100.3759),2 4,2024/07/29 09:16:43,순공사원가98%미만
12,-171,1018675701,주식회사 두이정보통신,정영희,분석,270252534.0,85.0,87.749,88.784,0.3750 (100.375),13 14,2024/07/29 09:22:03,순공사원가98%미만
13,-172,2038143631,주식회사 티시스,유태호,분석,270245868.0,85.0,87.747,88.782,0.3726 (100.3726),6 13,2024/07/30 07:43:14,순공사원가98%미만
14,-173,1068660843,세중물산 주식회사,김용욱,분석,270245598.0,85.0,87.747,88.782,0.3725 (100.3725),11 10,2024/07/29 10:19:03,순공사원가98%미만
15,-174,1208105711,주식회사 삼진일렉스,김성관,분석,270244900.0,85.0,87.747,88.782,0.3722 (100.3722),11 14,2024/07/29 09:42:00,순공사원가98%미만
16,-175,1108127950,서경전기(주),이종환,분석,270242978.0,85.0,87.746,88.781,0.3715 (100.3715),2 6,2024/07/29 10:15:45,순공사원가98%미만
17,-176,2188101953,주식회사 비츠로시스,이기재,분석,270234500.0,84.8,87.743,88.778,0.3683 (100.3683),5 4,2024/07/26 09:27:17,낙찰하한선 미달
18,-177,1138607924,두성건설주식회사,안성병,분석,270233760.0,84.8,87.743,88.778,0.3681 (100.3681),15 8,2024/07/26 09:54:30,낙찰하한선 미달
19,-178,1068653279,주식회사 랜오아시스,서진선,분석,270230251.0,84.8,87.742,88.777,0.3668 (100.3668),7 10,2024/07/29 13:58:49,낙찰하한선 미달
20,-179,1058645500,태지종합건설(주),박명호,분석,270224590.0,84.8,87.74,88.775,0.3646 (100.3646),5 12,2024/07/29 17:47:40,낙찰하한선 미달
21,-180,8268102035,주식회사 더블유엔에스,박현준,분석,270221000.0,84.8,87.739,88.774,0.3633 (100.3633),9 5,2024/07/26 10:41:52,낙찰하한선 미달
22,-181,2078127900,합동전자통신(주),하명용,분석,270219220.0,84.8,87.738,88.773,0.3627 (100.3627),3 12,2024/07/26 11:36:14,낙찰하한선 미달
23,-182,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,270215410.0,84.8,87.737,88.772,0.3612 (100.3612),4 3,2024/07/29 07:42:05,낙찰하한선 미달
24,-183,2158674452,(주)새별네트웍스,현경순,분석,270201850.0,84.6,87.732,88.768,0.3562 (100.3562),5 6,2024/07/26 17:41:47,낙찰하한선 미달
25,-184,1638101139,주식회사 이한엔에스,이영주,분석,270201793.0,84.6,87.732,88.767,0.3562 (100.3562),11 3,2024/07/29 13:38:56,낙찰하한선 미달
26,-185,2068124123,(주)세양텔레콤,김한섭,분석,270197943.0,84.6,87.731,88.766,0.3548 (100.3548),10 4,2024/07/29 08:37:35,낙찰하한선 미달
27,-186,1078677070,씨지에스아이티(주),최규식,분석,270197556.0,84.6,87.731,88.766,0.3546 (100.3546),6 8,2024/07/29 17:41:46,낙찰하한선 미달
28,-187,1138629419,(주)에스이든,하태정,분석,270191750.0,84.6,87.729,88.764,0.3525 (100.3525),12 10,2024/07/29 09:48:21,낙찰하한선 미달
29,-188,1108609224,주식회사 두루스코,김옥연,분석,270189326.0,84.6,87.728,88.763,0.3516 (100.3516),8 14,2024/07/29 16:49:16,낙찰하한선 미달
30,-189,2128196942,동진이앤씨(주),민진식,분석,270188600.0,84.6,87.728,88.763,0.3513 (100.3513),6 11,2024/07/29 15:38:29,낙찰하한선 미달
31,-190,2208180951,엘지정보기술(주),엄태원,분석,270185150.0,84.6,87.727,88.762,0.3500 (100.35),9 7,2024/07/26 13:16:12,낙찰하한선 미달
32,-191,1098630066,주식회사 태양전기,홍석봉,분석,270173710.0,84.4,87.723,88.758,0.3458 (100.3458),12 7,2024/07/30 11:21:05,낙찰하한선 미달
33,-192,1198642201,주식회사 한일이앤씨,황유경,분석,270171449.0,84.4,87.722,88.758,0.3449 (100.3449),12 4,2024/07/29 15:25:30,낙찰하한선 미달
34,-193,1068601863,유엔넷 주식회사,김주섭,분석,270170749.0,84.4,87.722,88.757,0.3447 (100.3447),10 12,2024/07/29 17:09:58,낙찰하한선 미달
35,-194,1208100598,(주)삼지엔지니어링,김동명,분석,270166000.0,84.4,87.72,88.756,0.3429 (100.3429),11 12,2024/07/26 10:51:58,낙찰하한선 미달
36,-195,1068648591,주식회사 투지시스템,김승택,분석,270162134.0,84.4,87.719,88.754,0.3415 (100.3415),2 14,2024/07/29 11:09:35,낙찰하한선 미달
37,-196,2378700035,주식회사 사운드플레이스,도상우,분석,270159511.0,84.4,87.718,88.754,0.3405 (100.3405),4 8,2024/07/29 16:52:19,낙찰하한선 미달
38,-197,1098643839,주식회사 케이비정보통신,지인현,분석,270155401.0,84.4,87.717,88.752,0.3389 (100.3389),15 3,2024/07/30 09:01:52,낙찰하한선 미달
39,-198,1078636235,(주)대교이앤에스,이찬수,분석,270148671.0,84.2,87.714,88.75,0.3365 (100.3365),6 7,2024/07/29 09:43:31,낙찰하한선 미달
40,-199,1058169109,대조전설 주식회사,장철호,분석,270146516.0,84.2,87.714,88.749,0.3356 (100.3356),7 8,2024/07/29 16:08:34,낙찰하한선 미달
41,-200,1060268388,현대통신기술,김성환,분석,270134550.0,84.2,87.71,88.745,0.3312 (100.3312),13 14,2024/07/26 11:21:56,낙찰하한선 미달
42,-201,1078675432,(주)비젼엔텍,김종윤,분석,270132001.0,84.2,87.709,88.745,0.3303 (100.3303),3 2,2024/07/26 10:07:42,낙찰하한선 미달
43,-202,1188114764,(주)세빛전자통신,이상호,분석,270124170.0,84.2,87.706,88.742,0.3274 (100.3274),3 4,2024/07/26 10:14:11,낙찰하한선 미달
44,-202,1268620622,(주)엑스코하이텍,박정현,분석,270124170.0,84.2,87.706,88.742,0.3274 (100.3274),10 13,2024/07/30 08:57:09,낙찰하한선 미달
45,-204,1578700724,주식회사 자비스넷,박주영,분석,270123370.0,84.2,87.706,88.742,0.3271 (100.3271),2 3,2024/07/30 09:56:10,낙찰하한선 미달
46,-205,1138189770,인콤아이에스(주),강점식,분석,270102090.0,84.0,87.699,88.735,0.3191 (100.3191),2 14,2024/07/26 13:41:36,낙찰하한선 미달
47,-206,4178600013,블랙썬 주식회사,이희부,분석,270089430.0,84.0,87.695,88.731,0.3144 (100.3144),9 6,2024/07/29 19:22:04,낙찰하한선 미달
48,-207,1068612230,(주)사강통신,정일영,분석,270087550.0,83.8,87.694,88.73,0.3137 (100.3137),10 5,2024/07/29 17:00:22,낙찰하한선 미달
49,-208,1138148411,(주)풍천정보네트웍,김학봉,분석,270078400.0,83.8,87.691,88.727,0.3104 (100.3104),9 14,2024/07/29 17:48:05,낙찰하한선 미달
0,-209,1068180183,보람정보통신서비스(주),정승원,분석,270069300.0,83.8,87.688,88.724,0.3070 (100.307),9 5,2024/07/26 23:39:29,낙찰하한선 미달
1,-210,1138663095,아이투케이코리아 주식회사,인여훈,분석,270068706.0,83.8,87.688,88.724,0.3068 (100.3068),5 9,2024/07/26 11:19:23,낙찰하한선 미달
2,-211,2078129117,경우전기(주),김한정,분석,270064760.0,83.8,87.686,88.722,0.3053 (100.3053),10 6,2024/07/30 09:37:48,낙찰하한선 미달
3,-212,2048620126,(주)상부사종합건설,이상만,분석,270064129.0,83.8,87.686,88.722,0.3051 (100.3051),5 4,2024/07/30 04:54:28,낙찰하한선 미달
4,-213,2048105154,우일정보기술 주식회사,이오,분석,270055244.0,83.6,87.683,88.719,0.3018 (100.3018),6 5,2024/07/29 13:45:45,낙찰하한선 미달
5,-214,2098153286,미르네트웍스 주식회사,백태종,분석,270055240.0,83.6,87.683,88.719,0.3017 (100.3017),11 13,2024/07/29 16:55:58,낙찰하한선 미달
6,-215,1198629800,주식회사 메카넷,천수연,분석,270054166.0,83.6,87.683,88.719,0.3013 (100.3013),7 4,2024/07/26 11:04:18,낙찰하한선 미달
7,-216,1408169475,주식회사 제이앤제이파워스,박재옥,분석,270046900.0,83.6,87.68,88.717,0.2987 (100.2987),2 4,2024/07/29 14:48:10,낙찰하한선 미달
8,-217,1178124861,케이이피엔지니어링(주),박성진,분석,270039730.0,83.6,87.678,88.714,0.2960 (100.296),5 11,2024/07/29 10:08:27,낙찰하한선 미달
9,-218,2068183592,(주)신광티앤이,이일환,분석,270035319.0,83.6,87.676,88.713,0.2943 (100.2943),10 15,2024/07/29 15:40:24,낙찰하한선 미달
10,-219,2038164825,(주)스피드정보통신,선의석,분석,270033170.0,83.6,87.676,88.712,0.2936 (100.2936),11 4,2024/07/26 15:48:11,낙찰하한선 미달
11,-220,1088179663,주식회사 시큐뱅크,심재춘,분석,270020780.0,83.4,87.672,88.708,0.2890 (100.289),13 2,2024/07/26 10:36:11,낙찰하한선 미달
12,-221,1098162433,광명정보통신 주식회사,김형준,분석,270016886.0,83.4,87.67,88.707,0.2875 (100.2875),2 9,2024/07/26 11:46:49,낙찰하한선 미달
13,-222,1058221062,사단법인 대한장애인복지협회,박재환,분석,270014100.0,83.4,87.669,88.706,0.2865 (100.2865),10 15,2024/07/26 14:10:06,낙찰하한선 미달
14,-223,1108179327,(주) 유엘네트웍스,정재순,분석,270009470.0,83.4,87.668,88.704,0.2847 (100.2847),5 12,2024/07/26 10:25:32,낙찰하한선 미달
15,-224,1378608138,주식회사 지엠티일렉트릭,이혜경,분석,270008908.0,83.4,87.668,88.704,0.2845 (100.2845),8 9,2024/07/29 07:43:37,낙찰하한선 미달
16,-225,2150786744,영진전기통신공사,정재인,분석,270003893.0,83.4,87.666,88.702,0.2827 (100.2827),15 9,2024/07/29 10:23:47,낙찰하한선 미달
17,-226,2168701696,주식회사 투비콤,유수정,분석,269996112.0,83.2,87.663,88.7,0.2798 (100.2798),7 1,2024/07/26 09:43:30,낙찰하한선 미달
18,-227,2158138510,신신이앤씨주식회사,하상청,분석,269979924.0,83.2,87.658,88.695,0.2738 (100.2738),9 6,2024/07/29 09:59:47,낙찰하한선 미달
19,-228,1130259965,LG미래정보통신,황병창,분석,269977163.0,83.2,87.657,88.694,0.2728 (100.2728),1 7,2024/07/30 09:11:05,낙찰하한선 미달
20,-229,2011497895,정우이앤씨,유동환,분석,269973611.0,83.2,87.656,88.693,0.2714 (100.2714),4 10,2024/07/26 11:49:46,낙찰하한선 미달
21,-230,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,269970163.0,83.2,87.655,88.691,0.2702 (100.2702),14 15,2024/07/29 11:14:12,낙찰하한선 미달
22,-231,2048129194,위성이앤씨(주),이양숙,분석,269965048.0,83.0,87.653,88.69,0.2683 (100.2683),10 9,2024/07/29 11:29:42,낙찰하한선 미달
23,-232,1208742606,주식회사 테눅스,전석순,분석,269950240.0,83.0,87.648,88.685,0.2628 (100.2628),14 6,2024/07/26 10:37:15,낙찰하한선 미달
24,-233,2098161262,주식회사 아이에스인텍,황관홍,분석,269946200.0,83.0,87.647,88.684,0.2613 (100.2613),14 1,2024/07/29 16:12:13,낙찰하한선 미달
25,-234,2068179706,(주)씨엠유니버샬,전재용,분석,269938069.0,82.8,87.644,88.681,0.2582 (100.2582),9 7,2024/07/29 09:28:48,낙찰하한선 미달
26,-235,2048614338,(주)오성에이브이시스템,김승모,분석,269931590.0,82.8,87.642,88.679,0.2558 (100.2558),5 14,2024/07/26 09:01:25,낙찰하한선 미달
27,-236,2068606585,(주)상지일렉스,정원상,분석,269920835.0,82.8,87.638,88.675,0.2518 (100.2518),2 5,2024/07/27 16:38:51,낙찰하한선 미달
28,-237,2018199051,나루씨앤씨주식회사,이상협,분석,269909852.0,82.6,87.634,88.672,0.2478 (100.2478),1 10,2024/07/29 13:26:40,낙찰하한선 미달
29,-238,6318800044,화인씨엔이 주식회사,김영심,분석,269904197.0,82.6,87.633,88.67,0.2456 (100.2456),7 12,2024/07/26 11:23:52,낙찰하한선 미달
30,-239,2128166939,주식회사 연일전력,최희성,분석,269892622.0,82.6,87.629,88.666,0.2414 (100.2414),8 9,2024/07/29 14:07:32,낙찰하한선 미달
31,-240,1198165586,제이케이앤티텔레콤(주),전찬화,분석,269890314.0,82.6,87.628,88.665,0.2405 (100.2405),3 11,2024/07/29 10:21:31,낙찰하한선 미달
32,-241,2128169519,세진시스콤주식회사,박수환,분석,269890200.0,82.6,87.628,88.665,0.2405 (100.2405),8 6,2024/07/26 11:02:57,낙찰하한선 미달
33,-242,1188113673,동해정보통신 주식회사,이창원,분석,269884813.0,82.6,87.626,88.663,0.2385 (100.2385),8 9,2024/07/29 07:33:17,낙찰하한선 미달
34,-243,1138611108,(주)도원디에스,이정우,분석,269878530.0,82.4,87.624,88.661,0.2361 (100.2361),11 13,2024/07/26 16:55:48,낙찰하한선 미달
35,-244,1238609555,(주)에이알텍,이상남,분석,269874500.0,82.4,87.623,88.66,0.2346 (100.2346),3 13,2024/07/30 08:07:49,낙찰하한선 미달
36,-245,1068631595,솔라윈시스템(주),허성미,분석,269874044.0,82.4,87.623,88.66,0.2345 (100.2345),11 3,2024/07/29 12:01:23,낙찰하한선 미달
