,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
40,191,2148107988,(주)서울정보시스템,이문현,분석,45107180,85.8,88.207,89.012,0.6745 (100.6745),10 1,2024/06/05 04:44:44,
41,192,4178600013,블랙썬 주식회사,이희부,분석,45107640,85.8,88.208,89.013,0.6755 (100.6755),9 14,2024/06/07 15:01:32,
42,193,2158774105,주식회사 노비텍,이준영,분석,45110290,85.8,88.213,89.018,0.6815 (100.6815),12 1,2024/06/05 10:49:14,
43,194,5568600846,주식회사 아이콘정보통신,박종일,분석,45112190,85.6,88.217,89.022,0.6857 (100.6857),6 15,2024/06/10 09:14:37,
44,195,2208106252,주식회사 중선아이티씨,김학선,분석,45112200,85.6,88.217,89.022,0.6857 (100.6857),3 14,2024/06/05 13:28:52,
45,196,2148679551,(주)에스엠인포메이션,이철환,분석,45113426,85.6,88.22,89.025,0.6885 (100.6885),5 11,2024/06/07 10:01:06,
46,197,1098603050,(주)이루기술,박지현,분석,45113840,85.6,88.221,89.025,0.6894 (100.6894),1 11,2024/06/10 09:13:13,
47,198,2178143187,(주)미디어밸리렛,전필숙,분석,45116409,85.4,88.226,89.03,0.6951 (100.6951),10 11,2024/06/07 09:46:18,
48,199,1488100811,주식회사 세명테크,박정필,분석,45116943,85.4,88.227,89.031,0.6963 (100.6963),7 1,2024/06/05 10:09:24,
49,200,1208609672,(주)디에스티인터내셔날,김형태,분석,45118054,85.4,88.229,89.034,0.6988 (100.6988),1 6,2024/06/07 09:40:49,
0,201,1098143872,보은전자방송통신(주),우영섭,분석,45118892,85.4,88.231,89.035,0.7007 (100.7007),10 14,2024/06/04 17:15:23,
1,202,2548800191,신용전기통신 주식회사,정지택,분석,45123470,85.2,88.241,89.044,0.7109 (100.7109),3 7,2024/06/07 17:53:40,
2,203,2048614338,(주)오성에이브이시스템,김승모,분석,45123560,85.2,88.241,89.045,0.7111 (100.7111),7 1,2024/06/10 09:02:14,
3,204,1148131820,(주)대한전광,김재을,분석,45123775,85.2,88.241,89.045,0.7115 (100.7115),5 4,2024/06/07 10:40:12,
4,205,1018178116,(주)오경컴텍,김종근,분석,45123866,85.2,88.242,89.045,0.7118 (100.7118),9 12,2024/06/07 09:18:14,
5,206,1108130339,(주)기양상사,조효진,분석,45124850,85.2,88.244,89.047,0.7139 (100.7139),6 7,2024/06/07 10:44:31,
6,207,6988700230,주식회사 스마트이엔씨,전유선,분석,45125400,85.0,88.245,89.048,0.7152 (100.7152),8 1,2024/06/07 18:46:53,
7,208,1208147588,서현정보통신(주),배상만,분석,45127450,85.0,88.249,89.052,0.7198 (100.7198),2 6,2024/06/09 20:20:06,
8,209,3128196859,주식회사 가델,김정민,분석,45135200,85.0,88.265,89.067,0.7370 (100.737),2 12,2024/06/05 18:48:09,
9,210,2018634956,주식회사 신성전자통신,전용한,분석,45137574,85.0,88.27,89.072,0.7423 (100.7423),6 8,2024/06/04 18:51:23,
10,211,1058627351,(주)극동파워테크,배철한,분석,45138652,85.0,88.272,89.074,0.7448 (100.7448),13 11,2024/06/05 09:14:46,
11,212,1428136631,주식회사 만사시스템,조호진,분석,45139302,85.0,88.273,89.076,0.7462 (100.7462),6 9,2024/06/05 10:54:10,
12,213,1138175034,(주)윈플러스정보기술,정재원,분석,45139450,85.0,88.274,89.076,0.7465 (100.7465),11 5,2024/06/07 17:29:24,
13,214,2148862812,(주)위드컴,서민석,분석,45139682,85.0,88.274,89.076,0.7471 (100.7471),2 9,2024/06/05 16:59:01,
14,215,1208799720,주식회사 틴들코리아,백성주,분석,45139750,85.0,88.274,89.076,0.7472 (100.7472),5 13,2024/06/10 09:07:18,
15,216,2200459632,하나정보통신,현광섭,분석,45140065,85.0,88.275,89.077,0.7479 (100.7479),10 4,2024/06/10 09:47:06,
16,217,2108170441,주식회사 에이원아이티,문계숙,분석,45141339,85.0,88.278,89.08,0.7508 (100.7508),2 1,2024/06/10 08:44:10,
17,218,2058140076,(주)제일첨단테크,김성수,분석,45141564,85.0,88.278,89.08,0.7513 (100.7513),8 3,2024/06/10 09:42:31,
18,219,6358700388,(주)예본아이디,김정민,분석,45145730,85.0,88.287,89.088,0.7606 (100.7606),2 5,2024/06/05 09:13:16,
19,220,2068124123,(주)세양텔레콤,김한섭,분석,45147165,85.0,88.29,89.091,0.7638 (100.7638),8 12,2024/06/10 08:59:16,
20,221,1208163439,(주)아이엘에스씨,이병준,분석,45148735,85.0,88.293,89.094,0.7673 (100.7673),5 13,2024/06/10 08:19:13,
21,222,2048170015,(주)하남통신,김종화,분석,45150482,85.0,88.297,89.098,0.7712 (100.7712),2 15,2024/06/09 11:18:57,
22,223,1058773833,시큐솔루션 주식회사,남병창,분석,45151825,85.0,88.299,89.1,0.7742 (100.7742),11 8,2024/06/05 09:06:24,
23,224,1138645971,주식회사 포딕스시스템,정재호,분석,45152313,85.0,88.3,89.101,0.7752 (100.7752),9 13,2024/06/07 15:52:58,
24,225,1338113707,(주)대보통신,염영숙,분석,45154200,85.0,88.304,89.105,0.7795 (100.7795),8 6,2024/06/07 14:46:53,
25,226,4538100144,주식회사 파란아이티,성기빈,분석,45155140,85.0,88.306,89.107,0.7816 (100.7816),11 15,2024/06/10 09:40:53,
26,227,1208100598,(주)삼지엔지니어링,김동명,분석,45156000,85.0,88.308,89.109,0.7835 (100.7835),4 1,2024/06/05 12:07:03,
27,228,1098644842,주식회사 스마트넷,한동오,분석,45156783,85.0,88.31,89.11,0.7852 (100.7852),14 9,2024/06/05 08:50:20,
28,229,1058162163,주식회사대한종합산전,이섭,분석,45157000,85.0,88.31,89.111,0.7857 (100.7857),6 4,2024/06/07 15:43:20,
29,230,4178802112,주식회사 팬택씨앤아이엔지니어링,신광식,분석,45157030,85.0,88.31,89.111,0.7858 (100.7858),15 12,2024/06/04 17:34:20,
30,231,2148619102,유석산업(주),최현호,분석,45157380,85.0,88.311,89.111,0.7866 (100.7866),3 11,2024/06/07 13:29:53,
31,232,1148611926,(주)동진이앤티,김미화,분석,45159800,85.0,88.316,89.116,0.7920 (100.792),5 8,2024/06/07 12:36:22,
32,233,1388113508,(주)이엔티파워,장정수,분석,45162100,85.0,88.321,89.121,0.7971 (100.7971),10 1,2024/06/10 01:00:21,
33,234,1708601068,주식회사 와이비정보시스템,정영배,분석,45163980,85.0,88.325,89.124,0.8013 (100.8013),2 15,2024/06/05 15:34:21,
34,235,1238154375,주식회사 씨케이테크피아,이동수,분석,45166921,85.0,88.331,89.13,0.8078 (100.8078),1 4,2024/06/05 15:33:35,
35,236,1118124994,오리엔트주식회사,이경호,분석,45168150,85.0,88.333,89.133,0.8106 (100.8106),12 1,2024/06/07 09:55:00,
36,237,1198632979,성민전기 주식회사,김미영,분석,45170000,85.0,88.337,89.136,0.8147 (100.8147),5 1,2024/06/09 22:38:29,
37,238,1088159691,(주)다우텔레콤,이영순,분석,45170956,85.0,88.339,89.138,0.8169 (100.8169),5 10,2024/06/09 20:19:32,
38,239,1068601863,유엔넷 주식회사,김주섭,분석,45177005,85.0,88.352,89.15,0.8304 (100.8304),7 1,2024/06/10 09:46:26,
39,240,2148781807,(주)창리정보통신,정종호,분석,45177587,85.0,88.353,89.151,0.8317 (100.8317),13 7,2024/06/10 09:22:10,
40,241,2118145912,영남스퀘어 주식회사,장재모,분석,45182530,85.0,88.363,89.161,0.8427 (100.8427),3 7,2024/06/05 08:51:44,
41,242,1178153920,엠에스원디지털 주식회사,엄종만,분석,45190939,85.0,88.38,89.177,0.8615 (100.8615),6 9,2024/06/07 12:58:37,
42,243,7968600745,마스트아이엔씨 주식회사,전병호,분석,45191074,85.0,88.381,89.178,0.8618 (100.8618),7 15,2024/06/06 11:49:36,
43,244,1198684157,(주)이제이정보시스템,정광열,분석,45193155,85.0,88.385,89.182,0.8664 (100.8664),9 6,2024/06/05 13:10:41,
44,245,1428168147,주식회사 다옴건설,이창석,분석,45193862,85.0,88.386,89.183,0.8680 (100.868),15 6,2024/06/07 11:56:58,
45,246,2148122183,(주)하나전기,김선식,분석,45198067,85.0,88.395,89.192,0.8774 (100.8774),4 13,2024/06/05 17:28:40,
46,247,1148676763,유토피아정보기술(주),안종섭,분석,45202499,85.0,88.404,89.2,0.8873 (100.8873),9 5,2024/06/07 07:31:08,
47,248,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,45206806,85.0,88.413,89.209,0.8969 (100.8969),7 1,2024/06/10 09:00:42,
48,249,2108138572,주식회사 디와이엔텍,임형두,분석,45207338,85.0,88.414,89.21,0.8981 (100.8981),4 13,2024/06/10 09:41:13,
49,250,1128143733,공간미디어(주),김명숙,분석,45207737,85.0,88.415,89.211,0.8989 (100.8989),4 13,2024/06/10 06:59:06,
0,251,1198658528,진솔이앤에스 주식회사,김정현,분석,45216253,85.0,88.433,89.227,0.9180 (100.918),4 5,2024/06/07 15:28:06,
1,252,8268102035,주식회사 더블유엔에스,박현준,분석,45221000,85.0,88.443,89.237,0.9285 (100.9285),12 7,2024/06/04 18:54:28,
2,253,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,45223915,85.0,88.449,89.243,0.9351 (100.9351),8 15,2024/06/10 09:35:49,
3,254,1018663767,비케이전기통신 주식회사,유봉근,분석,45224543,85.0,88.45,89.244,0.9365 (100.9365),6 10,2024/06/05 15:01:45,
4,255,7478702262,주식회사테크윤,구연희,분석,45227343,85.0,88.456,89.249,0.9427 (100.9427),8 1,2024/06/08 00:00:42,
5,256,2138627690,(주)이스텍,황복영,분석,45228710,85.0,88.459,89.252,0.9458 (100.9458),5 14,2024/06/10 09:18:31,
6,257,1138132447,태진정보통신(주),정태수,분석,45236058,85.0,88.474,89.267,0.9622 (100.9622),6 12,2024/06/07 10:21:15,
7,258,8228700717,주식회사 해나정보통신,이창현,분석,45238376,85.0,88.479,89.271,0.9673 (100.9673),8 14,2024/06/05 09:30:34,
8,259,1058608183,코위버(주),황인환,분석,45239777,85.0,88.482,89.274,0.9705 (100.9705),3 7,2024/06/10 09:21:36,
9,260,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,45240770,85.0,88.484,89.276,0.9727 (100.9727),3 5,2024/06/06 08:12:36,
10,261,7508600152,육일전기공사주식회사,공삼례,분석,45241750,85.0,88.486,89.278,0.9749 (100.9749),13 4,2024/06/07 17:44:42,
11,262,2148693043,(주)창대전기통신,송병택,분석,45242467,85.0,88.487,89.279,0.9765 (100.9765),7 5,2024/06/07 08:49:33,
12,263,3958800527,주식회사 에스에이치아이티,정태순,분석,45244080,85.0,88.49,89.282,0.9801 (100.9801),9 14,2024/06/07 09:00:37,
13,264,1048610901,이룸유비쿼터스주식회사,김승규,분석,45246380,85.0,88.495,89.287,0.9852 (100.9852),9 11,2024/06/05 16:39:33,
14,265,1138157962,(주)하이눈정보통신,이희경,분석,45248334,85.0,88.499,89.291,0.9896 (100.9896),12 11,2024/06/07 10:02:03,
15,266,2158690656,금성통신건설(주),윤영신,분석,45249770,85.0,88.502,89.294,0.9928 (100.9928),12 7,2024/06/07 16:32:39,
16,267,1078764946,아토리서치 주식회사,정재웅,분석,45251157,85.0,88.505,89.296,0.9959 (100.9959),11 3,2024/06/05 17:51:33,
17,268,3628700817,씨큐리티 주식회사,공승길,분석,45258863,85.0,88.521,89.312,1.0131 (101.0131),12 11,2024/06/05 17:54:36,
18,269,2188101953,주식회사 비츠로시스,이기재,분석,45260000,85.0,88.523,89.314,1.0156 (101.0156),11 7,2024/06/05 09:11:36,
19,270,1778800569,주식회사 유원이씨에스,유명종,분석,45263847,85.0,88.531,89.321,1.0242 (101.0242),9 13,2024/06/10 08:28:11,
20,271,1078636517,주식회사 국일이앤씨,서남석,분석,45286232,85.0,88.578,89.366,1.0741 (101.0741),12 2,2024/06/09 11:29:54,
21,272,2048140753,(주)청효이씨이,이범석,분석,45295958,85.0,88.598,89.385,1.0958 (101.0958),3 8,2024/06/05 12:33:50,
22,273,1178161473,광일이엔씨 주식회사,김현실,분석,45296633,85.0,88.599,89.386,1.0974 (101.0974),3 6,2024/06/09 15:16:08,
23,274,1048800071,주식회사 대광사업단,박선희,분석,45297754,85.0,88.602,89.388,1.0999 (101.0999),9 5,2024/06/10 09:22:10,
24,275,4948800839,해빛들에너지 주식회사,이영이,분석,45298022,85.0,88.602,89.389,1.1005 (101.1005),1 2,2024/06/05 08:42:14,
25,276,2208673912,(주)에스제이이에프씨,오긍환,분석,45303250,85.0,88.613,89.399,1.1121 (101.1121),1 3,2024/06/07 08:47:46,
26,277,1328127945,부민통신 주식회사,박창욱,분석,45319977,85.0,88.648,89.432,1.1495 (101.1495),15 5,2024/06/05 08:52:24,
27,278,7188100420,주식회사 오투정보통신,양성윤,분석,45339500,85.0,88.688,89.471,1.1930 (101.193),1 4,2024/06/05 13:36:41,
28,279,1138653995,주식회사 아이티에스엠,봉상섭,분석,45347181,85.0,88.704,89.486,1.2102 (101.2102),9 3,2024/06/05 09:52:05,
29,280,1088155278,금하개발(주),김명준,분석,45349655,85.0,88.709,89.491,1.2157 (101.2157),8 2,2024/06/07 17:04:57,
30,281,1198649596,오렌지시스 주식회사,김성식,분석,45358070,85.0,88.726,89.507,1.2345 (101.2345),7 14,2024/06/08 14:51:48,
31,282,1018197466,주식회사콤위즈,정윤권,분석,45363113,85.0,88.737,89.517,1.2457 (101.2457),10 15,2024/06/07 16:37:28,
32,283,6058632937,주식회사 타키온정보기술,이건조,분석,45453580,85.0,88.924,89.696,1.4476 (101.4476),5 1,2024/06/10 09:30:38,
33,284,1208635791,주식회사 피엔에이링크,연제성,분석,45464650,85.0,88.947,89.718,1.4723 (101.4723),10 3,2024/06/05 11:31:25,
34,285,1108182195,주식회사 벨아이앤에스,한성욱,분석,45467950,85.0,88.954,89.724,1.4797 (101.4797),11 4,2024/06/10 09:31:45,
35,286,2138802766,153오디오랩 주식회사,유경석,분석,45496716,85.0,89.014,89.781,1.5439 (101.5439),8 9,2024/06/10 09:44:04,
36,287,1138611622,(주)이담에스티,최명순,분석,45780460,85.0,89.601,90.341,2.1772 (102.1772),4 7,2024/06/10 08:44:33,
37,288,2018603701,소성정보기술 주식회사,김금남,분석,45906133,85.0,89.861,90.589,2.4577 (102.4577),5 1,2024/06/10 08:51:31,
38,289,2030130565,이수정보통신,이한수,분석,46016230,85.0,90.089,90.806,2.7034 (102.7034),15 13,2024/06/05 14:55:11,
39,290,2068673804,솔트정보시스템 주식회사,정영일,분석,47279775,85.0,92.705,93.3,5.5235 (105.5235),5 9,2024/06/05 15:45:02,
40,-1,1058795818,주식회사 티엠미디어,박용호,분석,44917607,86.2,87.814,88.638,0.2514 (100.2514),15 5,2024/06/07 09:10:33,순공사원가98%미만
41,-2,2018199051,나루씨앤씨주식회사,이상협,분석,44915971,86.2,87.811,88.635,0.2478 (100.2478),12 10,2024/06/07 09:55:49,순공사원가98%미만
42,-3,2208727579,주식회사 벡트,유창수,분석,44915748,86.2,87.811,88.634,0.2473 (100.2473),12 14,2024/06/10 09:09:30,순공사원가98%미만
43,-4,1078649711,주식회사 백선통신,황선호,분석,44915080,86.2,87.809,88.633,0.2458 (100.2458),3 13,2024/06/05 16:31:09,순공사원가98%미만
44,-5,4908801461,주식회사 긱스퍼,이정아,분석,44914762,86.2,87.809,88.632,0.2451 (100.2451),2 10,2024/06/05 11:43:12,순공사원가98%미만
45,-6,2138610414,(주)성창기전,지광섭,분석,44914267,86.2,87.808,88.632,0.2439 (100.2439),2 13,2024/06/10 09:25:54,순공사원가98%미만
46,-7,2148766621,(주)포유네트웍스,이상오,분석,44913161,86.2,87.805,88.629,0.2415 (100.2415),1 6,2024/06/05 09:14:53,순공사원가98%미만
47,-8,4048131290,주식회사 아이앤씨코리아,박규성,분석,44912270,86.0,87.803,88.628,0.2395 (100.2395),8 3,2024/06/05 21:15:50,순공사원가98%미만
48,-9,1058641085,(주)에스엠전력,김동율,분석,44912244,86.0,87.803,88.628,0.2394 (100.2394),15 13,2024/06/07 13:21:07,순공사원가98%미만
49,-10,2048189682,세왕전력(주),안성호,분석,44912028,86.0,87.803,88.627,0.2390 (100.239),6 15,2024/06/10 09:58:55,순공사원가98%미만
0,-11,2298109203,(주)테스콤엔지니어링,박영복,분석,44909400,86.0,87.797,88.622,0.2331 (100.2331),15 11,2024/06/05 17:50:23,순공사원가98%미만
1,-12,1138151895,주식회사 온리정보통신,김서규,분석,44908175,86.0,87.795,88.619,0.2304 (100.2304),10 8,2024/06/07 11:26:45,순공사원가98%미만
2,-13,1058161048,서울데이타통신(주),이희승,분석,44907369,85.8,87.793,88.618,0.2286 (100.2286),10 5,2024/06/05 09:49:49,순공사원가98%미만
3,-14,2188120741,케이씨티정보통신(주),백형은,분석,44906024,85.8,87.79,88.615,0.2256 (100.2256),7 11,2024/06/10 09:06:04,순공사원가98%미만
4,-15,1198153514,다린전력(주),오승한,분석,44905000,85.8,87.788,88.613,0.2233 (100.2233),13 6,2024/06/07 11:10:20,순공사원가98%미만
5,-15,1058221062,사단법인 대한장애인복지협회,박재환,분석,44905000,85.8,87.788,88.613,0.2233 (100.2233),5 13,2024/06/07 11:13:27,순공사원가98%미만
6,-17,2108145170,주식회사 시울에너지,민애숙,분석,44904860,85.8,87.788,88.613,0.2230 (100.223),1 12,2024/06/07 09:53:24,순공사원가98%미만
7,-18,2024700576,성온엘,이미경,분석,44904580,85.8,87.787,88.612,0.2223 (100.2223),11 5,2024/06/10 08:44:31,순공사원가98%미만
8,-19,1068619586,엠앨캐스트주식회사,김철호,분석,44903551,85.8,87.785,88.61,0.2200 (100.22),1 11,2024/06/10 09:08:43,순공사원가98%미만
9,-20,1198642201,주식회사 한일이앤씨,황유경,분석,44902893,85.6,87.784,88.609,0.2186 (100.2186),6 9,2024/06/09 14:06:26,순공사원가98%미만
10,-21,2108122973,인터컴넷(주),양지호,분석,44902709,85.6,87.784,88.609,0.2182 (100.2182),8 15,2024/06/05 10:00:21,순공사원가98%미만
11,-22,1198153402,고현건설(주),이화선,분석,44902550,85.6,87.783,88.608,0.2178 (100.2178),3 1,2024/06/10 09:33:27,순공사원가98%미만
12,-23,3148701175,주식회사 윈스타비투비,강가현,분석,44898710,85.6,87.775,88.601,0.2092 (100.2092),8 14,2024/06/04 17:20:27,순공사원가98%미만
13,-24,1078155407,(주)윤익계전,안용준,분석,44898420,85.6,87.775,88.6,0.2086 (100.2086),3 14,2024/06/04 17:27:04,순공사원가98%미만
14,-25,1068638093,(주)엘케이시스코,이기일,분석,44898380,85.6,87.775,88.6,0.2085 (100.2085),11 15,2024/06/10 09:53:53,순공사원가98%미만
15,-26,2948601665,누리종합전기 주식회사,천금진,분석,44898183,85.4,87.774,88.6,0.2081 (100.2081),4 15,2024/06/06 23:14:00,순공사원가98%미만
16,-27,2118620935,주식회사 한양티이씨,조형국,분석,44898094,85.4,87.774,88.6,0.2079 (100.2079),9 4,2024/06/05 15:10:33,순공사원가98%미만
17,-28,1088178984,(주)포소드,마명철,분석,44897594,85.4,87.773,88.599,0.2067 (100.2067),4 10,2024/06/10 09:38:37,순공사원가98%미만
18,-29,1098643839,주식회사 케이비정보통신,지인현,분석,44896973,85.4,87.772,88.597,0.2054 (100.2054),9 2,2024/06/10 09:13:08,순공사원가98%미만
19,-30,2168701696,주식회사 투비콤,유수정,분석,44896281,85.4,87.77,88.596,0.2038 (100.2038),2 10,2024/06/05 13:12:39,순공사원가98%미만
20,-31,2048105154,우일정보기술 주식회사,이오,분석,44896190,85.4,87.77,88.596,0.2036 (100.2036),12 6,2024/06/07 08:49:45,순공사원가98%미만
21,-32,4278601362,주식회사 케이엔테크,고범철,분석,44895200,85.4,87.768,88.594,0.2014 (100.2014),12 9,2024/06/05 19:57:45,순공사원가98%미만
22,-33,2158601380,세계정보시스템(주),한인창,분석,44893882,85.4,87.765,88.591,0.1985 (100.1985),9 11,2024/06/05 10:19:31,순공사원가98%미만
23,-34,2068193673,지에스네트웍스(주),임동배,분석,44892708,85.2,87.763,88.589,0.1958 (100.1958),13 7,2024/06/07 10:05:14,순공사원가98%미만
24,-35,2158686429,주식회사 비엔솔루트,김진형,분석,44892426,85.2,87.762,88.588,0.1952 (100.1952),15 14,2024/06/10 07:26:07,순공사원가98%미만
25,-36,2118771649,주식회사 월드멀티넷,박영희,분석,44891240,85.2,87.76,88.586,0.1926 (100.1926),11 14,2024/06/07 10:53:47,순공사원가98%미만
26,-37,1058167417,(주)금정엔지니어링,구본신,분석,44889938,85.2,87.757,88.583,0.1896 (100.1896),7 8,2024/06/05 17:13:21,순공사원가98%미만
27,-38,1058630797,주식회사 이디엔텍,김기영,분석,44889581,85.2,87.756,88.583,0.1889 (100.1889),15 14,2024/06/07 09:53:02,순공사원가98%미만
28,-39,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,44888998,85.2,87.755,88.582,0.1876 (100.1876),5 15,2024/06/07 10:36:44,순공사원가98%미만
29,-40,1138611108,(주)도원디에스,이정우,분석,44888740,85.2,87.755,88.581,0.1870 (100.187),7 15,2024/06/05 18:11:30,순공사원가98%미만
30,-41,2148823314,화인정보기술주식회사,이명우,분석,44888013,85.0,87.753,88.58,0.1854 (100.1854),5 7,2024/06/05 15:52:10,순공사원가98%미만
31,-42,2158661490,(주)이베이테크,황경구,분석,44887949,85.0,87.753,88.58,0.1852 (100.1852),11 12,2024/06/10 08:40:13,순공사원가98%미만
32,-43,2078148017,(주)명신시스템,노근식,분석,44887430,85.0,87.752,88.579,0.1841 (100.1841),15 3,2024/06/05 17:13:33,순공사원가98%미만
33,-44,1208742606,주식회사 테눅스,전석순,분석,44886720,85.0,87.751,88.577,0.1825 (100.1825),5 10,2024/06/04 17:34:31,순공사원가98%미만
34,-45,1198623733,주식회사 케이비티정보통신,유후군,분석,44886126,85.0,87.749,88.576,0.1811 (100.1811),11 3,2024/06/09 16:19:41,순공사원가98%미만
35,-46,1138143793,(주)오라시스템,김동화,분석,44885540,85.0,87.748,88.575,0.1798 (100.1798),9 3,2024/06/05 06:43:44,순공사원가98%미만
36,-47,1178168836,(주)유한이엔씨,신정식,분석,44885173,85.0,87.747,88.574,0.1790 (100.179),8 12,2024/06/10 08:55:53,순공사원가98%미만
37,-48,1068194620,(주)합동전자산업,정호원,분석,44885100,85.0,87.747,88.574,0.1789 (100.1789),4 8,2024/06/05 16:54:04,순공사원가98%미만
38,-48,1068128718,서광통신 주식회사,최경석,분석,44885100,85.0,87.747,88.574,0.1789 (100.1789),3 11,2024/06/07 13:16:39,순공사원가98%미만
39,-50,2018176136,(주)휴넷시스템,김초영,분석,44885011,85.0,87.747,88.574,0.1787 (100.1787),6 3,2024/06/10 09:28:56,순공사원가98%미만
40,-51,1268159398,주식회사 파이런텍,이병길,분석,44883940,85.0,87.745,88.572,0.1763 (100.1763),3 14,2024/06/07 10:24:19,순공사원가98%미만
41,-52,2118743406,보성통신기술(주),오영배,분석,44883690,84.8,87.744,88.571,0.1757 (100.1757),6 15,2024/06/07 15:24:51,낙찰하한선 미달
42,-53,1138193726,(주)성진에스에스,강신범,분석,44883178,84.8,87.743,88.57,0.1746 (100.1746),11 9,2024/06/07 11:16:40,낙찰하한선 미달
43,-54,2138198870,주식회사 근우,김재진,분석,44882502,84.8,87.742,88.569,0.1731 (100.1731),14 15,2024/06/10 09:41:00,낙찰하한선 미달
44,-55,4568800195,주식회사 동부코리아통신,윤미옥,분석,44882233,84.8,87.741,88.568,0.1725 (100.1725),11 10,2024/06/10 09:12:17,낙찰하한선 미달
45,-56,1108155382,(주)굿채널시스템,백홍현,분석,44882190,84.8,87.741,88.568,0.1724 (100.1724),12 10,2024/06/04 17:21:40,낙찰하한선 미달
46,-57,1178152009,동아신호 주식회사,최종수,분석,44882000,84.8,87.741,88.568,0.1719 (100.1719),10 4,2024/06/07 14:54:57,낙찰하한선 미달
47,-58,1018211295,사단법인 한국장애인이워크협회,조무호,분석,44880900,84.8,87.738,88.566,0.1695 (100.1695),5 14,2024/06/07 16:27:54,낙찰하한선 미달
48,-59,1078738017,(주)애린테크,박을순,분석,44880619,84.8,87.738,88.565,0.1689 (100.1689),6 7,2024/06/07 09:55:36,낙찰하한선 미달
49,-60,1098154781,(주)공항엔지니어링,박필립,분석,44880220,84.8,87.737,88.564,0.1680 (100.168),4 11,2024/06/07 18:34:01,낙찰하한선 미달
0,-61,7088800946,주식회사 아이티아이비전,정준호,분석,44878066,84.6,87.733,88.56,0.1632 (100.1632),5 1,2024/06/05 15:36:44,낙찰하한선 미달
1,-62,1068648591,주식회사 투지시스템,김승택,분석,44877752,84.6,87.732,88.559,0.1625 (100.1625),5 14,2024/06/05 16:05:44,낙찰하한선 미달
2,-63,1298137942,주식회사 자이온티앤에스,예용기,분석,44876050,84.6,87.728,88.556,0.1587 (100.1587),7 15,2024/06/07 12:05:17,낙찰하한선 미달
3,-64,2208626821,한성씨앤엔(주),박철호,분석,44875900,84.6,87.728,88.556,0.1583 (100.1583),14 4,2024/06/07 09:46:28,낙찰하한선 미달
4,-65,1078636235,(주)대교이앤에스,이찬수,분석,44875556,84.6,87.727,88.555,0.1576 (100.1576),4 15,2024/06/05 10:05:50,낙찰하한선 미달
5,-66,1208633380,(주)에스에스통신,이종필,분석,44875468,84.6,87.727,88.555,0.1574 (100.1574),5 1,2024/06/05 09:21:41,낙찰하한선 미달
6,-67,5028131745,(주)에즈웰플러스,이기호,분석,44874974,84.6,87.726,88.554,0.1563 (100.1563),10 5,2024/06/05 10:20:19,낙찰하한선 미달
7,-68,1198682955,주식회사 메이커스테크놀로지,조태연,분석,44874030,84.4,87.724,88.552,0.1541 (100.1541),5 12,2024/06/05 13:54:32,낙찰하한선 미달
8,-69,2148693742,에이치디에스주식회사,조한봉,분석,44872107,84.4,87.72,88.548,0.1499 (100.1499),11 1,2024/06/07 17:51:57,낙찰하한선 미달
9,-70,2158674452,(주)새별네트웍스,현경순,분석,44871850,84.4,87.72,88.548,0.1493 (100.1493),14 11,2024/06/09 22:49:27,낙찰하한선 미달
10,-71,1068644033,(주)코맥스디에스씨,안병호,분석,44871659,84.4,87.719,88.547,0.1489 (100.1489),13 2,2024/06/07 09:24:50,낙찰하한선 미달
11,-72,6318800044,화인씨엔이 주식회사,김영심,분석,44871479,84.4,87.719,88.547,0.1485 (100.1485),12 7,2024/06/07 11:49:13,낙찰하한선 미달
12,-73,1138640850,주식회사 우솔네트웍스,유상열,분석,44871300,84.4,87.719,88.547,0.1481 (100.1481),6 13,2024/06/05 10:16:59,낙찰하한선 미달
13,-74,1098195410,(주)신성글로벌네트워크,홍우석,분석,44871166,84.4,87.718,88.546,0.1478 (100.1478),1 12,2024/06/05 14:51:28,낙찰하한선 미달
14,-75,1078658471,비케이앤파워컴 주식회사,김정훈,분석,44870181,84.4,87.716,88.545,0.1456 (100.1456),4 13,2024/06/10 09:54:42,낙찰하한선 미달
15,-76,1048603486,우영메카(주),김규승,분석,44869956,84.4,87.716,88.544,0.1451 (100.1451),4 11,2024/06/06 23:46:55,낙찰하한선 미달
16,-77,8018600805,세인트로그 주식회사,김세연,분석,44869508,84.4,87.715,88.543,0.1441 (100.1441),11 4,2024/06/09 22:31:54,낙찰하한선 미달
17,-78,2178113330,(주)오성에스이엠,오성표,분석,44868963,84.2,87.714,88.542,0.1428 (100.1428),3 11,2024/06/07 10:09:54,낙찰하한선 미달
18,-79,1148608950,주식회사 알티솔루션,이재석,분석,44867970,84.2,87.712,88.54,0.1406 (100.1406),12 4,2024/06/07 08:57:58,낙찰하한선 미달
19,-80,1078675432,(주)비젼엔텍,김종윤,분석,44867807,84.2,87.711,88.54,0.1403 (100.1403),3 2,2024/06/05 09:09:46,낙찰하한선 미달
