,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
38,189,2158603049,유니넷텍(주),김한호,분석,561463180,75.0,89.668,88.858,-0.5250 (99.475),4 15,2024/06/17 10:37:42,
39,190,2128169519,세진시스콤주식회사,박수환,분석,561466570,75.0,89.669,88.858,-0.5244 (99.4756),14 10,2024/06/14 16:16:26,
40,191,1138135425,(주)뉴넷팝,이경택,분석,561497060,75.0,89.674,88.863,-0.5190 (99.481),14 15,2024/06/14 11:07:10,
41,192,2078141917,합자회사 대성전업상사,권기원,분석,561497250,75.0,89.674,88.863,-0.5190 (99.481),10 2,2024/06/14 16:37:35,
42,193,1178124861,케이이피엔지니어링(주),박성진,분석,561508230,75.0,89.676,88.865,-0.5171 (99.4829),10 14,2024/06/14 14:08:30,
43,194,1130259965,LG미래정보통신,황병창,분석,561515108,75.0,89.677,88.866,-0.5158 (99.4842),15 10,2024/06/17 10:05:18,
44,195,1188109728,득진통신(주),김진섭,분석,561526395,75.0,89.679,88.868,-0.5138 (99.4862),2 5,2024/06/14 14:01:34,
45,196,2048190516,주식회사동훈전설,정준모,분석,561541635,75.0,89.681,88.87,-0.5111 (99.4889),10 11,2024/06/14 15:07:19,
46,197,1078606385,대선아이넷(주),신일자,분석,561553480,75.0,89.683,88.872,-0.5091 (99.4909),10 11,2024/06/14 17:00:43,
47,198,1148135087,장한전산(주),이상철,분석,561557326,75.0,89.684,88.873,-0.5084 (99.4916),5 13,2024/06/14 15:06:51,
48,199,2208798467,주식회사 태산이에이지,최홍석,분석,561560825,75.0,89.684,88.873,-0.5077 (99.4923),10 11,2024/06/17 11:09:04,
49,200,1138604679,(주) 투데이게이트,김익훈,분석,561563817,75.0,89.685,88.874,-0.5072 (99.4928),8 2,2024/06/13 14:27:40,
0,201,1058191993,링크정보통신주식회사,이재호,분석,561567598,75.0,89.685,88.874,-0.5065 (99.4935),9 13,2024/06/14 09:22:36,
1,202,1098648436,디씨에스아이 주식회사,주형원,분석,561567624,75.0,89.685,88.874,-0.5065 (99.4935),11 4,2024/06/14 15:39:49,
2,203,2148710582,모던웨이브(주),원회광,분석,561588766,75.0,89.689,88.878,-0.5028 (99.4972),4 12,2024/06/13 14:03:16,
3,204,1118126196,(주)광성통신,김성철,분석,561590867,75.0,89.689,88.878,-0.5024 (99.4976),1 8,2024/06/14 11:51:19,
4,205,2021680862,삼기정보통신,김수봉,분석,561599000,75.0,89.691,88.879,-0.5010 (99.499),12 2,2024/06/13 19:02:26,
5,206,1068660843,세중물산 주식회사,김용욱,분석,561599771,75.0,89.691,88.879,-0.5008 (99.4992),15 9,2024/06/13 14:54:47,
6,207,2128140491,(주)벧엘정보통신,이효진,분석,561625739,75.0,89.695,88.884,-0.4962 (99.5038),10 15,2024/06/17 07:16:30,
7,208,4018600546,주식회사 케이투시스템즈,강병준,분석,561625740,75.0,89.695,88.884,-0.4962 (99.5038),4 5,2024/06/14 16:13:13,
8,209,2078149656,코리아데이타코퍼레이션(주),이기철,분석,561626970,75.0,89.695,88.884,-0.4960 (99.504),8 4,2024/06/17 09:52:53,
9,210,1198682431,(주)대경시스텍,반기수,분석,561630814,75.0,89.696,88.884,-0.4953 (99.5047),8 10,2024/06/17 09:28:03,
10,211,1098655451,주식회사 투비,차인성,분석,561632500,75.0,89.696,88.885,-0.4951 (99.5049),8 2,2024/06/17 09:17:55,
11,212,2158159534,하이텍앤솔 주식회사,정구천,분석,561645490,75.0,89.698,88.887,-0.4927 (99.5073),14 8,2024/06/14 15:45:23,
12,213,1068619761,(주) 한걸음정보통신,정진원,분석,561649440,75.0,89.699,88.887,-0.4920 (99.508),15 4,2024/06/13 17:47:24,
13,214,3068136157,주식회사 디지컴아이엔씨,윤영세,분석,561669760,75.0,89.702,88.891,-0.4884 (99.5116),8 3,2024/06/13 10:51:25,
14,215,1188117816,(주)영원정보통신,전춘식,분석,561696288,75.0,89.707,88.895,-0.4837 (99.5163),4 6,2024/06/13 13:19:44,
15,216,5138100034,주식회사 엠젠솔루션,조상환,분석,561697000,75.0,89.707,88.895,-0.4836 (99.5164),9 2,2024/06/14 16:23:03,
16,217,2178601498,주식회사 엔키텍,원영춘,분석,561697420,75.0,89.707,88.895,-0.4835 (99.5165),4 9,2024/06/14 09:25:54,
17,218,1638101139,주식회사 이한엔에스,이영주,분석,561712938,75.0,89.709,88.897,-0.4808 (99.5192),7 12,2024/06/13 16:15:44,
18,219,2108122823,우영정보통신(주),황태하,분석,561726210,75.0,89.712,88.9,-0.4784 (99.5216),9 2,2024/06/17 08:38:46,
19,220,1298155066,일조텔레콤(주),김문섭,분석,561738620,75.0,89.714,88.901,-0.4762 (99.5238),15 13,2024/06/14 14:53:42,
20,221,2078152132,(주)홍남테크,김홍길,분석,561743170,75.0,89.714,88.902,-0.4754 (99.5246),8 15,2024/06/14 14:44:47,
21,222,2048610496,주식회사 김스애드,김진희,분석,561755500,75.0,89.716,88.904,-0.4733 (99.5267),1 5,2024/06/14 08:37:21,
22,223,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,561758370,75.0,89.717,88.905,-0.4728 (99.5272),9 7,2024/06/17 10:35:52,
23,224,1058682164,(주)울트라텔레콤,김성철,분석,561758939,75.0,89.717,88.905,-0.4726 (99.5274),5 8,2024/06/14 08:25:23,
24,225,2178135988,주식회사 조은정보,조용정,분석,561786031,75.0,89.721,88.909,-0.4678 (99.5322),13 1,2024/06/17 10:42:27,
25,226,2148661411,(주)엘리시스,이시정,분석,561795070,75.0,89.723,88.91,-0.4662 (99.5338),10 6,2024/06/14 09:33:46,
26,227,2148670792,(주)토마토시스템,이상돈,분석,561806360,75.0,89.725,88.912,-0.4642 (99.5358),10 11,2024/06/14 13:55:01,
27,228,2208886221,주식회사 지엔아이티,윤상병,분석,561827970,75.0,89.728,88.916,-0.4604 (99.5396),4 13,2024/06/13 10:13:08,
28,229,2188117964,(주)투윈스컴,박성하,분석,561833920,75.0,89.729,88.917,-0.4594 (99.5406),6 3,2024/06/14 12:33:15,
29,230,1088604075,청목이앤아이 주식회사,김희경,분석,561841290,75.0,89.73,88.918,-0.4581 (99.5419),6 3,2024/06/14 16:02:32,
30,231,2158687767,(주)에스앤디비즈,정성호,분석,561846000,75.0,89.731,88.918,-0.4572 (99.5428),11 12,2024/06/13 12:13:12,
31,232,2298117246,투빅스(주),김정란,분석,561851510,75.0,89.732,88.919,-0.4562 (99.5438),14 9,2024/06/17 10:06:26,
32,233,5528801885,주식회사 정도아이넷,장일석,분석,561871825,75.0,89.735,88.923,-0.4526 (99.5474),4 2,2024/06/14 07:29:08,
33,234,1138615856,(주)서원티에스,김안수,분석,561872950,75.0,89.736,88.923,-0.4525 (99.5475),3 7,2024/06/13 14:48:46,
34,235,1058688514,(주)엠티에스정보기술,신현준,분석,561907950,75.0,89.741,88.928,-0.4462 (99.5538),11 15,2024/06/13 10:24:50,
35,236,4578701128,주식회사 공유테크,류갑일,분석,561937300,75.0,89.746,88.933,-0.4410 (99.559),2 5,2024/06/17 08:22:51,
36,237,8038600460,주식회사 파르이앤씨,김종훈,분석,561938426,75.0,89.746,88.933,-0.4408 (99.5592),12 4,2024/06/17 08:29:10,
37,238,2068613975,세인에스앤씨(주),손은숙,분석,561941249,75.0,89.747,88.934,-0.4403 (99.5597),4 3,2024/06/17 07:52:55,
38,239,2208727579,주식회사 벡트,유창수,분석,561950844,75.0,89.748,88.935,-0.4386 (99.5614),12 15,2024/06/17 09:10:58,
39,240,1068167098,코스믹전기통신 주식회사,이규선,분석,561964390,75.0,89.751,88.937,-0.4362 (99.5638),9 1,2024/06/13 15:04:52,
40,241,2148667152,주식회사 어니언소프트웨어,조창희,분석,561964955,75.0,89.751,88.937,-0.4361 (99.5639),6 9,2024/06/13 16:46:02,
41,242,1198602494,(주) 네오인아이텍,이경미,분석,561975680,75.0,89.753,88.939,-0.4342 (99.5658),8 2,2024/06/13 17:20:58,
42,243,1108139892,(주)이화텔레콤,윤영배,분석,561981890,75.0,89.754,88.94,-0.4331 (99.5669),5 6,2024/06/14 10:16:02,
43,244,2048182660,동원오비텍(주),박동을,분석,561983020,75.0,89.754,88.94,-0.4329 (99.5671),9 4,2024/06/14 11:58:20,
44,245,2038164825,(주)스피드정보통신,선의석,분석,562006160,75.0,89.758,88.944,-0.4288 (99.5712),7 2,2024/06/13 14:33:06,
45,246,2148105563,(주)인성이엔씨,김규만,분석,562016712,75.0,89.759,88.945,-0.4270 (99.573),15 8,2024/06/13 11:29:05,
46,247,1058660665,(주)일신전업,김한경,분석,562077280,75.0,89.769,88.955,-0.4162 (99.5838),15 8,2024/06/16 16:50:33,
47,247,2068196840,주식회사 혜성이티에스,이상영,분석,562077280,75.0,89.769,88.955,-0.4162 (99.5838),4 7,2024/06/14 08:11:16,
48,249,1208753234,디스플레이허브 주식회사,김동협,분석,562078450,75.0,89.769,88.955,-0.4160 (99.584),3 10,2024/06/16 22:54:09,
49,250,2048652666,주식회사 동연아이비에스,서동주,분석,562095330,75.0,89.772,88.958,-0.4131 (99.5869),9 8,2024/06/14 19:05:24,
0,251,2208658565,주식회사 주인정보시스템,김근호,분석,562106500,75.0,89.774,88.96,-0.4111 (99.5889),12 7,2024/06/14 17:26:11,
1,252,2158607273,(주)미주전통,장원식,분석,562116547,75.0,89.776,88.961,-0.4093 (99.5907),12 1,2024/06/15 22:18:34,
2,253,2078129117,경우전기(주),김한정,분석,562121870,75.0,89.777,88.962,-0.4083 (99.5917),6 3,2024/06/17 08:42:26,
3,254,2088115241,한애전자(주),최용경,분석,562122995,75.0,89.777,88.962,-0.4081 (99.5919),9 11,2024/06/14 09:19:10,
4,255,2178145434,주식회사 한양전자피에이,여동도,분석,562123560,75.0,89.777,88.962,-0.4080 (99.592),6 13,2024/06/14 15:59:01,
5,256,1138655784,주식회사 유씨큐넷,김경,분석,562132032,75.0,89.778,88.964,-0.4065 (99.5935),1 6,2024/06/13 13:09:17,
6,257,2158620617,미디어텔레콤(주),김용대,분석,562133720,75.0,89.779,88.964,-0.4062 (99.5938),13 4,2024/06/14 18:39:55,
7,258,1138185570,(주)승일전력산업,박광수,분석,562136540,75.0,89.779,88.964,-0.4057 (99.5943),13 4,2024/06/17 09:24:42,
8,259,1238640537,주식회사 위지온,우영진,분석,562137387,75.0,89.779,88.965,-0.4056 (99.5944),7 5,2024/06/17 10:43:15,
9,260,2068182837,경안이엔지(주),금동중,분석,562138640,75.0,89.779,88.965,-0.4054 (99.5946),10 12,2024/06/14 09:34:29,
10,261,1078616772,노드링크주식회사,장용철,분석,562184516,75.0,89.787,88.972,-0.3972 (99.6028),2 8,2024/06/14 14:30:57,
11,262,2618117745,주식회사 알엔알,석민철,분석,562190170,75.0,89.788,88.973,-0.3962 (99.6038),15 3,2024/06/17 10:32:23,
12,263,1298627304,주식회사 진네트웍스,이호진,분석,562202999,75.0,89.79,88.975,-0.3940 (99.606),12 8,2024/06/14 10:09:27,
13,264,2158704216,아임스통신주식회사,김종길,분석,562246610,75.0,89.797,88.982,-0.3862 (99.6138),7 6,2024/06/14 09:41:08,
14,265,1168161465,(주)솔루텍시스템,이인명,분석,562250555,75.0,89.798,88.982,-0.3855 (99.6145),13 3,2024/06/14 09:19:10,
15,266,7148800617,주식회사 성진정보통신,문계철,분석,562256198,75.0,89.799,88.983,-0.3845 (99.6155),6 3,2024/06/14 15:02:44,
16,267,2068606891,수미디어통신 주식회사,하학수,분석,562261280,75.0,89.8,88.984,-0.3836 (99.6164),6 2,2024/06/14 08:02:41,
17,268,1088182120,(주) 포스콤 에스아이,양병기,분석,562261790,75.0,89.8,88.984,-0.3836 (99.6164),13 7,2024/06/13 10:14:11,
18,269,2068617141,(주)텔코아,황민석,분석,562281040,75.0,89.803,88.987,-0.3801 (99.6199),10 1,2024/06/14 16:30:24,
19,270,1098161598,(주)삼우씨앤에스,이기만,분석,562303050,75.0,89.806,88.991,-0.3762 (99.6238),7 9,2024/06/13 18:09:43,
20,271,1138640864,주식회사 지앤씨씨,정연진,분석,562337480,75.0,89.812,88.996,-0.3701 (99.6299),10 4,2024/06/14 15:48:56,
21,272,2098153286,미르네트웍스 주식회사,백태종,분석,562341520,75.0,89.813,88.997,-0.3694 (99.6306),4 3,2024/06/17 11:23:22,
22,273,1088165228,(주)콤텍피엔씨,송기영,분석,562359490,75.0,89.816,89.0,-0.3662 (99.6338),11 15,2024/06/14 17:19:29,
23,274,2148619081,주식회사 유신테크,김용근,분석,562361183,75.0,89.816,89.0,-0.3659 (99.6341),15 5,2024/06/17 09:46:23,
24,275,2208127029,盛寶建設産業 株式會社,피영길,분석,562370800,75.0,89.818,89.002,-0.3642 (99.6358),5 8,2024/06/17 08:38:31,
25,276,2158197106,주식회사통해,전용일,분석,562383364,75.0,89.82,89.004,-0.3620 (99.638),13 10,2024/06/14 08:26:03,
26,277,1208186581,에스넷시스템 주식회사,유홍준,분석,562384000,75.0,89.82,89.004,-0.3619 (99.6381),6 2,2024/06/17 09:26:08,
27,278,8028800189,주식회사 아이앤서브,박광열,분석,562384740,75.0,89.82,89.004,-0.3618 (99.6382),3 12,2024/06/14 09:55:22,
28,279,2188201775,사단법인 장애인동반성장협회 우리사업장,정영석,분석,562385700,75.0,89.82,89.004,-0.3616 (99.6384),2 15,2024/06/13 10:51:03,
29,280,2148612657,주식회사 와이어블(Wiable Corp.),김문환,분석,562415940,75.0,89.825,89.009,-0.3562 (99.6438),8 10,2024/06/13 10:12:13,
30,281,1068180219,(주)네트웍리더,권철영,분석,562446974,75.0,89.83,89.014,-0.3508 (99.6492),7 15,2024/06/17 09:13:58,
31,282,3188601020,주식회사 프레이,조성준,분석,562457180,75.0,89.832,89.015,-0.3489 (99.6511),5 15,2024/06/17 09:17:45,
32,283,2208116823,주봉정보시스템(주),김봉기,분석,562466730,75.0,89.833,89.017,-0.3472 (99.6528),15 1,2024/06/14 08:56:23,
33,284,2618126604,주식회사 래오시스,윤경,분석,562472380,75.0,89.834,89.018,-0.3462 (99.6538),4 13,2024/06/13 10:19:19,
34,285,1068616518,(주)애니씨앤에스,이일규,분석,562483660,75.0,89.836,89.019,-0.3443 (99.6557),12 1,2024/06/17 09:15:19,
35,286,2078155629,씨티아이앤아이(주),김덕제,분석,562498902,75.0,89.839,89.022,-0.3415 (99.6585),11 8,2024/06/14 10:50:16,
36,287,1058727284,(주)조은네트웍스,김장열,분석,562500595,75.0,89.839,89.022,-0.3412 (99.6588),11 14,2024/06/17 09:17:48,
37,288,1088196885,주식회사글로벌정보통신,양진이,분석,562502750,75.0,89.839,89.022,-0.3409 (99.6591),9 11,2024/06/17 09:32:45,
38,289,2120549052,태성통신,최재석,분석,562503785,75.0,89.839,89.023,-0.3407 (99.6593),14 5,2024/06/17 06:06:19,
39,290,1058747280,주식회사 하이디,문이수,분석,562521480,75.0,89.842,89.025,-0.3375 (99.6625),4 14,2024/06/13 16:31:49,
40,291,2128145574,콤시스(주),서경환,분석,562527890,75.0,89.843,89.026,-0.3364 (99.6636),1 12,2024/06/14 09:33:13,
41,292,2117299696,성원전자통신,성기신,분석,562531630,75.0,89.844,89.027,-0.3358 (99.6642),12 4,2024/06/14 20:07:40,
42,293,1068682075,주식회사 세이프원,이명근,분석,562540670,75.0,89.845,89.028,-0.3341 (99.6659),9 1,2024/06/14 14:59:27,
43,294,1058161048,서울데이타통신(주),이희승,분석,562553087,75.0,89.848,89.03,-0.3319 (99.6681),2 11,2024/06/13 14:10:57,
44,295,1198165586,제이케이앤티텔레콤(주),전찬화,분석,562584808,75.0,89.853,89.035,-0.3263 (99.6737),11 5,2024/06/13 10:51:22,
45,296,1198647905,주식회사 리안시스템,원미리,분석,562585260,75.0,89.853,89.035,-0.3262 (99.6738),3 2,2024/06/14 11:27:04,
46,297,2048614338,(주)오성에이브이시스템,김승모,분석,562588360,75.0,89.853,89.036,-0.3257 (99.6743),2 8,2024/06/14 08:18:36,
47,298,1138613391,주식회사 지에스씨앤씨,석덕림,분석,562605000,75.0,89.856,89.039,-0.3228 (99.6772),3 8,2024/06/14 08:57:32,
48,299,2158138510,신신이앤씨주식회사,하상청,분석,562609248,75.0,89.857,89.039,-0.3220 (99.678),14 2,2024/06/14 11:18:25,
49,300,1108157338,(주)메트로컴넷,최선민,분석,562610300,75.0,89.857,89.039,-0.3218 (99.6782),10 3,2024/06/17 08:57:41,
0,301,1058179892,(주)지에스컴,김형호,분석,562637751,75.0,89.861,89.044,-0.3169 (99.6831),13 2,2024/06/13 16:51:33,
1,302,2128608050,(주)엔큐컨설팅,유관우,분석,562641710,75.0,89.862,89.044,-0.3162 (99.6838),14 5,2024/06/15 04:50:31,
2,303,1198188750,한솔코에버 주식회사,반기동,분석,562655810,75.0,89.864,89.047,-0.3138 (99.6862),4 14,2024/06/17 09:38:32,
3,304,1068653279,주식회사 랜오아시스,서진선,분석,562660892,75.0,89.865,89.047,-0.3128 (99.6872),1 15,2024/06/17 08:43:12,
4,305,1068602542,주식회사 유셀네트웍스,김구동,분석,562668456,75.0,89.867,89.049,-0.3115 (99.6885),6 4,2024/06/14 10:40:34,
5,306,2048105154,우일정보기술 주식회사,이오,분석,562690243,75.0,89.87,89.052,-0.3076 (99.6924),5 3,2024/06/14 15:44:18,
6,307,2208680918,(주)엠디엠알,이재원,분석,562696995,75.0,89.871,89.053,-0.3065 (99.6935),13 4,2024/06/13 10:00:55,
7,308,6318800044,화인씨엔이 주식회사,김영심,분석,562717898,75.0,89.875,89.056,-0.3028 (99.6972),2 8,2024/06/13 14:42:39,
8,309,1200582335,델타전자통신,이성남,분석,562733160,75.0,89.877,89.059,-0.3000 (99.7),14 7,2024/06/17 02:30:51,
9,310,1148190678,주식회사 에드원,김춘걸,분석,562742000,75.0,89.879,89.06,-0.2985 (99.7015),7 15,2024/06/13 11:35:59,
10,311,2158661490,(주)이베이테크,황경구,분석,562742170,75.0,89.879,89.06,-0.2984 (99.7016),12 9,2024/06/17 09:07:18,
11,312,1138663095,아이투케이코리아 주식회사,인여훈,분석,562742734,75.0,89.879,89.06,-0.2983 (99.7017),10 13,2024/06/17 09:37:07,
12,313,2158148186,주식회사 시스텍이앤씨,전진우,분석,562756850,75.0,89.881,89.063,-0.2958 (99.7042),12 8,2024/06/13 14:17:00,
13,314,3548802349,(주)템피스트정보통신,강신원,분석,562769830,75.0,89.883,89.065,-0.2935 (99.7065),15 11,2024/06/13 17:40:09,
14,315,1208663604,주식회사 한은씨앤씨,김기현,분석,562770400,75.0,89.883,89.065,-0.2934 (99.7066),5 6,2024/06/17 10:06:58,
15,316,1048159651,(주)성우음향정보통신,송민자,분석,562779422,75.0,89.885,89.066,-0.2918 (99.7082),12 3,2024/06/17 08:56:33,
16,317,5198102535,주식회사 이음유앤아이,박영재,분석,562787360,75.0,89.886,89.067,-0.2904 (99.7096),11 6,2024/06/13 17:31:28,
17,318,2158640952,(주)에스티탑,민기동,분석,562803128,75.0,89.889,89.07,-0.2876 (99.7124),2 5,2024/06/17 08:39:57,
18,319,1138637772,(주)헤로스테크,박우현,분석,562809330,75.0,89.89,89.071,-0.2866 (99.7134),6 3,2024/06/13 15:33:24,
19,320,1068146133,(주)케이씨이,조정휘,분석,562826270,75.0,89.892,89.074,-0.2835 (99.7165),4 6,2024/06/13 11:14:22,
20,321,7048701285,주식회사 하랑에스아이,김호중,분석,562826840,75.0,89.893,89.074,-0.2834 (99.7166),14 9,2024/06/14 13:50:44,
21,322,5338700141,주식회사 인프라엔이,정우진,분석,562835047,75.0,89.894,89.075,-0.2820 (99.718),1 15,2024/06/13 23:38:54,
22,323,1138658592,위너시스텍 주식회사,조용걸,분석,562839100,75.0,89.895,89.076,-0.2813 (99.7187),10 12,2024/06/14 11:11:22,
23,324,1068150525,주식회사 캐스트윈,김낙희,분석,562840000,75.0,89.895,89.076,-0.2811 (99.7189),2 6,2024/06/13 13:43:20,
24,325,1078162397,신용통신 주식회사,김형종,분석,562855056,75.0,89.897,89.078,-0.2784 (99.7216),11 6,2024/06/17 10:23:48,
25,326,1018642796,주식회사 나이스포유,노길상,분석,562855060,75.0,89.897,89.078,-0.2784 (99.7216),9 1,2024/06/17 09:16:24,
26,327,1168155492,주식회사 코콤텍,고성춘,분석,562883280,75.0,89.902,89.083,-0.2734 (99.7266),1 14,2024/06/13 11:37:17,
27,328,1198800016,주식회사 태영정보통신공사,김석주,분석,562891178,75.0,89.903,89.084,-0.2720 (99.728),13 4,2024/06/13 14:28:00,
28,329,1078740041,주식회사 더기가,이기홍,분석,562891180,75.0,89.903,89.084,-0.2720 (99.728),4 9,2024/06/17 09:55:31,
29,330,1058645500,태지종합건설(주),박명호,분석,562894000,75.0,89.904,89.084,-0.2715 (99.7285),7 8,2024/06/14 17:10:53,
30,331,1198687872,주식회사 스타버킷,김영섭,분석,562911500,75.0,89.906,89.087,-0.2684 (99.7316),4 3,2024/06/13 14:20:42,
31,332,1068612230,(주)사강통신,정일영,분석,562916570,75.0,89.907,89.088,-0.2676 (99.7324),9 12,2024/06/14 09:22:11,
32,333,2048137258,대신엔에스(주),정동진,분석,562926510,75.0,89.909,89.089,-0.2658 (99.7342),12 9,2024/06/13 15:45:18,
33,334,2148823314,화인정보기술주식회사,이명우,분석,562932946,75.0,89.91,89.09,-0.2646 (99.7354),14 2,2024/06/13 10:01:41,
34,335,1048643227,(주)제이더블유씨네트웍스,이동원,분석,562935210,75.0,89.91,89.091,-0.2642 (99.7358),13 10,2024/06/13 17:32:34,
35,336,2208742003,신영에스아이 (주),박형근,분석,562939720,75.0,89.911,89.092,-0.2634 (99.7366),7 10,2024/06/17 09:21:36,
36,337,1138123972,(주)일광테크,임기철,분석,562944178,75.0,89.912,89.092,-0.2627 (99.7373),14 9,2024/06/14 09:53:41,
37,338,6618702691,(주)대창일렉스,송효양,분석,562967950,75.0,89.916,89.096,-0.2584 (99.7416),3 9,2024/06/16 21:16:13,
38,339,1018151121,주식회사 경원전력,최경택,분석,562968500,75.0,89.916,89.096,-0.2584 (99.7416),1 8,2024/06/17 07:50:05,
39,340,2068179706,(주)씨엠유니버샬,전재용,분석,562969070,75.0,89.916,89.096,-0.2582 (99.7418),1 6,2024/06/14 09:21:13,
40,341,2108156959,두레에스텍 주식회사,유의근,분석,562974720,75.0,89.917,89.097,-0.2572 (99.7428),9 14,2024/06/14 09:23:25,
41,342,2078127900,합동전자통신(주),하명용,분석,562975270,75.0,89.917,89.097,-0.2572 (99.7428),11 6,2024/06/13 13:51:53,
42,343,1068609792,(주)아이티로그인,김태현,분석,562986002,75.0,89.919,89.099,-0.2552 (99.7448),8 13,2024/06/14 09:16:27,
43,344,2141167760,세기정보통신,송재홍,분석,562996170,75.0,89.92,89.1,-0.2534 (99.7466),11 7,2024/06/13 13:12:39,
44,345,1078713433,(주)스마트게이트,김민우,분석,562997855,75.0,89.921,89.101,-0.2531 (99.7469),4 9,2024/06/14 16:34:32,
45,346,6818700095,주식회사 진영이엔씨,조근호,분석,563024390,75.0,89.925,89.105,-0.2484 (99.7516),13 14,2024/06/13 16:38:11,
46,347,1054180243,태우산전,강정자,분석,563035671,75.0,89.927,89.107,-0.2464 (99.7536),8 3,2024/06/13 13:51:54,
47,348,2068606585,(주)상지일렉스,정원상,분석,563039572,75.0,89.928,89.107,-0.2458 (99.7542),3 8,2024/06/13 21:32:11,
48,349,2198128106,우선이엔씨(주),김광수,분석,563045000,75.0,89.928,89.108,-0.2448 (99.7552),4 1,2024/06/13 10:23:18,
49,350,1078688280,콘텐츠스퀘어주식회사,함규식,분석,563045140,75.0,89.928,89.108,-0.2448 (99.7552),14 9,2024/06/14 09:50:50,
0,351,1168175601,한빛인프라소닉(주),이한철,분석,563050350,75.0,89.929,89.109,-0.2438 (99.7562),7 1,2024/06/17 08:43:48,
1,352,1048157783,(주)서울정보컴,고응준,분석,563052610,75.0,89.93,89.109,-0.2434 (99.7566),2 7,2024/06/13 10:23:31,
2,353,2118743406,보성통신기술(주),오영배,분석,563053740,75.0,89.93,89.11,-0.2432 (99.7568),8 3,2024/06/14 16:04:58,
3,354,2398801380,주식회사 플러스파크,이선희,분석,563066715,75.0,89.932,89.112,-0.2409 (99.7591),13 7,2024/06/14 09:13:12,
4,355,2158602337,지엔네텔(주),고시영,분석,563068986,75.0,89.932,89.112,-0.2405 (99.7595),6 14,2024/06/17 11:39:16,
5,356,2118620935,주식회사 한양티이씨,조형국,분석,563071231,75.0,89.933,89.112,-0.2401 (99.7599),3 13,2024/06/13 16:34:19,
6,357,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,563084099,75.0,89.935,89.114,-0.2379 (99.7621),2 13,2024/06/13 14:05:30,
7,358,1088107572,세빈테크(주),박재영,분석,563086922,75.0,89.935,89.115,-0.2374 (99.7626),10 7,2024/06/16 22:31:12,
8,359,2068153517,뉴텔레콤(주),김을선,분석,563096000,75.0,89.937,89.116,-0.2358 (99.7642),9 6,2024/06/14 09:16:18,
9,360,2158197601,주식회사 알파시큐넷,진승화,분석,563109050,75.0,89.939,89.118,-0.2334 (99.7666),8 11,2024/06/13 13:16:39,
10,361,7778600711,(주)유스이앤씨,최강호,분석,563122594,75.0,89.941,89.12,-0.2310 (99.769),7 6,2024/06/14 16:26:52,
11,362,1068632013,하나씨앤아이 주식회사,김용주,분석,563125420,75.0,89.942,89.121,-0.2305 (99.7695),11 15,2024/06/13 15:31:19,
12,363,2298109203,(주)테스콤엔지니어링,박영복,분석,563127900,75.0,89.942,89.121,-0.2301 (99.7699),3 12,2024/06/13 17:10:10,
13,364,1178152367,(주)브레인컨설팅,박수영,분석,563137270,75.0,89.944,89.123,-0.2284 (99.7716),1 13,2024/06/14 08:26:13,
14,365,1068194348,(주)퓨젼아이앤씨,임영출,분석,563138510,75.0,89.944,89.123,-0.2282 (99.7718),14 12,2024/06/17 09:18:35,
15,366,1108185057,(주)제이에스넷시스템,이상철,분석,563145100,75.0,89.945,89.124,-0.2271 (99.7729),7 13,2024/06/14 09:51:33,
16,367,2058139910,우현전기(주),채광식,분석,563162100,75.0,89.948,89.127,-0.2241 (99.7759),4 11,2024/06/17 09:29:08,
17,368,1191396324,우리통신,윤순옥,분석,563163006,75.0,89.948,89.127,-0.2239 (99.7761),6 4,2024/06/13 10:13:51,
18,369,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,563165490,75.0,89.948,89.127,-0.2234 (99.7766),5 6,2024/06/17 09:35:20,
19,370,1198174315,주식회사 다솜이엔씨,송인주,분석,563170000,75.0,89.949,89.128,-0.2227 (99.7773),6 1,2024/06/14 07:57:47,
20,371,2118691240,거성일렉콤(주),박성래,분석,563176552,75.0,89.95,89.129,-0.2215 (99.7785),4 2,2024/06/13 10:06:45,
21,372,1208742606,주식회사 테눅스,전석순,분석,563183560,75.0,89.951,89.13,-0.2202 (99.7798),15 4,2024/06/13 18:43:04,
22,373,2158623647,주식회사 시공이엔씨,황호진,분석,563186234,75.0,89.952,89.131,-0.2198 (99.7802),15 3,2024/06/13 15:24:36,
23,374,1188115778,대신통신기술(주),김지영,분석,563193720,75.0,89.953,89.132,-0.2184 (99.7816),5 13,2024/06/13 16:41:04,
24,375,1148182595,주식회사 싸인텔레콤,박영기,분석,563218540,75.0,89.957,89.136,-0.2141 (99.7859),8 6,2024/06/17 09:18:23,
25,376,2208123149,(주)에이제이월드,최순호,분석,563221940,75.0,89.958,89.136,-0.2134 (99.7866),2 1,2024/06/14 18:38:00,
26,377,1198633833,주식회사 에이치엘시스템,박재용,분석,563236000,75.0,89.96,89.138,-0.2110 (99.789),6 3,2024/06/17 10:31:51,
