,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
33,184,2158643395,민네트워크(주),황상택,분석,839098770.0,75.0,88.941,88.252,-0.6083 (99.3917),5 14,2024/06/14 16:10:45,
34,185,1188109728,득진통신(주),김진섭,분석,839102102.0,75.0,88.941,88.253,-0.6079 (99.3921),14 8,2024/06/14 14:02:59,
35,186,2148620797,(주)세인씨앤씨,조정화,분석,839115609.0,75.0,88.942,88.254,-0.6063 (99.3937),9 15,2024/06/14 14:35:47,
36,187,1068136902,대일전기산업(주),임태원,분석,839149295.0,75.0,88.946,88.258,-0.6024 (99.3976),4 15,2024/06/14 15:05:43,
37,188,1068619761,(주) 한걸음정보통신,정진원,분석,839180620.0,75.0,88.95,88.261,-0.5986 (99.4014),7 8,2024/06/13 17:48:09,
38,189,4028141375,주식회사 이레유비크,박임철,분석,839241709.0,75.0,88.956,88.268,-0.5914 (99.4086),8 1,2024/06/13 16:46:33,
39,190,1068651233,(주)나사씨엔에스,신희태,분석,839264234.0,75.0,88.959,88.27,-0.5887 (99.4113),9 6,2024/06/13 21:27:36,
40,191,2128196243,신광씨앤티 주식회사,박광선,분석,839275080.0,75.0,88.96,88.271,-0.5875 (99.4125),8 13,2024/06/13 15:08:48,
41,192,1078635181,티에스라인시스템 주식회사,최국현,분석,839293398.0,75.0,88.962,88.273,-0.5853 (99.4147),2 13,2024/06/14 08:18:33,
42,193,1098166803,(주)아이앤씨파트너스,곽준철,분석,839316540.0,75.0,88.964,88.275,-0.5825 (99.4175),9 4,2024/06/17 10:46:33,
43,194,2068125141,주식회사 스테이지넷,임영규,분석,839349330.0,75.0,88.968,88.279,-0.5787 (99.4213),9 8,2024/06/13 11:28:43,
44,195,2108150348,승호시스템(주),이계승,분석,839386610.0,75.0,88.972,88.283,-0.5742 (99.4258),10 3,2024/06/16 19:53:18,
45,196,1198668254,대신인포시스 주식회사,최혜경,분석,839430172.0,75.0,88.977,88.287,-0.5691 (99.4309),10 4,2024/06/13 15:05:39,
46,197,2148724941,한빛시스템주식회사,윤명호,분석,839433591.0,75.0,88.977,88.288,-0.5687 (99.4313),2 10,2024/06/14 09:21:24,
47,198,2148669048,보라정보통신 주식회사,송석상,분석,839439919.0,75.0,88.978,88.288,-0.5679 (99.4321),7 6,2024/06/13 11:07:00,
48,199,2048651425,주식회사 메이사운드,심문섭,분석,839543630.0,75.0,88.989,88.299,-0.5557 (99.4443),12 2,2024/06/14 14:11:53,
49,200,1128701225,주식회사 블루인텔리전스,조축호,분석,839561365.0,75.0,88.991,88.301,-0.5535 (99.4465),7 8,2024/06/17 09:24:02,
0,201,2028136990,(주)무궁화전자,이효형,분석,839565000.0,75.0,88.992,88.302,-0.5531 (99.4469),15 9,2024/06/13 17:20:06,
1,202,3188601020,주식회사 프레이,조성준,분석,839583697.0,75.0,88.994,88.303,-0.5509 (99.4491),11 1,2024/06/17 09:20:20,
2,203,2168701696,주식회사 투비콤,유수정,분석,839665835.0,75.0,89.003,88.312,-0.5412 (99.4588),4 13,2024/06/13 10:08:12,
3,204,6158139437,이수이 주식회사,권득윤,분석,839666500.0,75.0,89.003,88.312,-0.5411 (99.4589),7 8,2024/06/14 14:19:31,
4,205,2148679551,(주)에스엠인포메이션,이철환,분석,839673649.0,75.0,89.003,88.313,-0.5402 (99.4598),1 14,2024/06/14 09:42:14,
5,206,1328105709,(주)왕선전설,조정현,분석,839707417.0,75.0,89.007,88.316,-0.5362 (99.4638),1 10,2024/06/17 06:55:05,
6,207,2048170015,(주)하남통신,김종화,분석,839764234.0,75.0,89.013,88.322,-0.5295 (99.4705),15 9,2024/06/16 18:32:42,
7,208,2158603049,유니넷텍(주),김한호,분석,839807970.0,75.0,89.018,88.327,-0.5243 (99.4757),4 5,2024/06/17 10:38:53,
8,209,1108131570,(주)조은시스템,김창윤,분석,839809570.0,75.0,89.018,88.327,-0.5241 (99.4759),7 4,2024/06/13 10:49:00,
9,210,1068710898,(주)다온에스디,이수진,분석,839815350.0,75.0,89.019,88.328,-0.5235 (99.4765),6 13,2024/06/13 13:45:49,
10,211,1138640850,주식회사 우솔네트웍스,유상열,분석,839848760.0,75.0,89.023,88.331,-0.5195 (99.4805),12 7,2024/06/13 10:35:27,
11,212,1198617662,주식회사 엠토스솔루션스,김관종,분석,839864467.0,75.0,89.024,88.333,-0.5176 (99.4824),13 5,2024/06/13 14:09:06,
12,213,2048187419,(주)디지털우민,문장석,분석,839880759.0,75.0,89.026,88.335,-0.5157 (99.4843),12 1,2024/06/14 13:29:19,
13,214,2048190516,주식회사동훈전설,정준모,분석,839919321.0,75.0,89.03,88.339,-0.5111 (99.4889),13 9,2024/06/14 15:08:18,
14,215,1078606385,대선아이넷(주),신일자,분석,839937000.0,75.0,89.032,88.341,-0.5091 (99.4909),13 6,2024/06/14 17:01:47,
15,216,1138135425,(주)뉴넷팝,이경택,분석,839942390.0,75.0,89.033,88.341,-0.5084 (99.4916),14 8,2024/06/14 11:09:10,
16,217,1148135087,장한전산(주),이상철,분석,839942790.0,75.0,89.033,88.341,-0.5084 (99.4916),3 15,2024/06/14 15:07:19,
17,218,2138198870,주식회사 근우,김재진,분석,839952499.0,75.0,89.034,88.342,-0.5072 (99.4928),1 15,2024/06/14 09:17:21,
18,219,2088115241,한애전자(주),최용경,분석,839953000.0,75.0,89.034,88.342,-0.5072 (99.4928),14 9,2024/06/14 09:20:38,
19,220,1058191993,링크정보통신주식회사,이재호,분석,839958155.0,75.0,89.035,88.343,-0.5065 (99.4935),10 6,2024/06/14 09:24:18,
20,221,1078759050,프리스타일테크놀로지 유한회사,김용선,분석,839975830.0,75.0,89.036,88.345,-0.5045 (99.4955),4 6,2024/06/13 16:42:04,
21,222,1118126196,(주)광성통신,김성철,분석,839992960.0,75.0,89.038,88.347,-0.5024 (99.4976),12 11,2024/06/14 11:51:53,
22,223,4018600546,주식회사 케이투시스템즈,강병준,분석,840045120.0,75.0,89.044,88.352,-0.4962 (99.5038),10 12,2024/06/14 16:14:08,
23,224,1198682431,(주)대경시스텍,반기수,분석,840052710.0,75.0,89.045,88.353,-0.4953 (99.5047),5 4,2024/06/17 09:28:55,
24,225,1198164229,(주) 이준시스템,한상훈,분석,840056500.0,75.0,89.045,88.353,-0.4949 (99.5051),3 15,2024/06/14 17:00:02,
25,226,2018190031,주식회사 태건씨앤씨,김복수,분석,840084790.0,75.0,89.048,88.356,-0.4915 (99.5085),7 14,2024/06/13 11:41:28,
26,227,1198649596,오렌지시스 주식회사,김성식,분석,840090700.0,75.0,89.049,88.357,-0.4908 (99.5092),11 12,2024/06/14 10:21:35,
27,228,7298600518,주식회사 킴스앤,김동선,분석,840100172.0,75.0,89.05,88.358,-0.4897 (99.5103),1 4,2024/06/14 08:09:12,
28,229,2178601498,주식회사 엔키텍,원영춘,분석,840107590.0,75.0,89.051,88.359,-0.4888 (99.5112),7 4,2024/06/14 09:27:02,
29,230,1088114068,(주)대인정보통신,유재호,분석,840122627.0,75.0,89.052,88.36,-0.4871 (99.5129),15 10,2024/06/14 08:43:47,
30,231,1638101139,주식회사 이한엔에스,이영주,분석,840175545.0,75.0,89.058,88.366,-0.4808 (99.5192),13 12,2024/06/13 16:14:39,
31,232,1198800016,주식회사 태영정보통신공사,김석주,분석,840180822.0,75.0,89.059,88.366,-0.4802 (99.5198),7 8,2024/06/13 14:26:52,
32,233,2108122823,우영정보통신(주),황태하,분석,840195400.0,75.0,89.06,88.368,-0.4784 (99.5216),7 11,2024/06/17 08:40:06,
33,234,1298155066,일조텔레콤(주),김문섭,분석,840213960.0,75.0,89.062,88.37,-0.4762 (99.5238),6 7,2024/06/14 14:54:36,
34,235,2078152132,(주)홍남테크,김홍길,분석,840220720.0,75.0,89.063,88.37,-0.4754 (99.5246),14 12,2024/06/14 14:46:53,
35,236,2048610496,주식회사 김스애드,김진희,분석,840239200.0,75.0,89.065,88.372,-0.4733 (99.5267),10 3,2024/06/14 08:38:05,
36,237,1078162397,신용통신 주식회사,김형종,분석,840251105.0,75.0,89.067,88.374,-0.4718 (99.5282),7 1,2024/06/17 10:26:25,
37,238,1058740405,(주)화성이엔지,김택환,분석,840251358.0,75.0,89.067,88.374,-0.4718 (99.5282),3 15,2024/06/13 16:25:30,
38,239,2148661411,(주)엘리시스,이시정,분석,840298390.0,75.0,89.072,88.379,-0.4662 (99.5338),4 7,2024/06/14 09:34:48,
39,240,2148670792,(주)토마토시스템,이상돈,분석,840315270.0,75.0,89.074,88.38,-0.4642 (99.5358),12 10,2024/06/14 16:19:41,
40,241,2208727579,주식회사 벡트,유창수,분석,840318644.0,75.0,89.074,88.381,-0.4638 (99.5362),8 4,2024/06/17 09:12:12,
41,242,2188117964,(주)투윈스컴,박성하,분석,840356506.0,75.0,89.078,88.385,-0.4594 (99.5406),12 10,2024/06/14 12:34:25,
42,243,2298117246,투빅스(주),김정란,분석,840382810.0,75.0,89.081,88.388,-0.4562 (99.5438),13 9,2024/06/17 10:07:18,
43,244,1138615856,(주)서원티에스,김안수,분석,840404750.0,75.0,89.083,88.39,-0.4537 (99.5463),9 4,2024/06/13 14:50:41,
44,245,1058688514,(주)엠티에스정보기술,신현준,분석,840467230.0,75.0,89.09,88.396,-0.4462 (99.5538),2 5,2024/06/13 10:25:45,
45,246,2298109203,(주)테스콤엔지니어링,박영복,분석,840516300.0,75.0,89.095,88.402,-0.4404 (99.5596),11 6,2024/06/13 17:11:43,
46,247,2158687767,(주)에스앤디비즈,정성호,분석,840536000.0,75.0,89.098,88.404,-0.4381 (99.5619),11 1,2024/06/13 12:10:45,
47,248,2148667152,주식회사 어니언소프트웨어,조창희,분석,840551652.0,75.0,89.099,88.405,-0.4362 (99.5638),15 11,2024/06/13 16:46:51,
48,249,1068167098,코스믹전기통신 주식회사,이규선,분석,840551660.0,75.0,89.099,88.405,-0.4362 (99.5638),11 1,2024/06/13 15:06:03,
49,250,1068164354,(주)코알라전자시스템,장종기,분석,840570220.0,75.0,89.101,88.407,-0.4341 (99.5659),8 14,2024/06/14 08:36:04,
0,251,2048182660,동원오비텍(주),박동을,분석,840579520.0,75.0,89.102,88.408,-0.4329 (99.5671),3 5,2024/06/14 12:00:08,
1,252,2048162437,다남전기(주),이병근,분석,840582050.0,75.0,89.103,88.408,-0.4326 (99.5674),13 6,2024/06/14 13:29:12,
2,253,5298103040,주식회사 명성이앤티,박명훈,분석,840602310.0,75.0,89.105,88.411,-0.4302 (99.5698),3 12,2024/06/13 10:23:56,
3,254,1068619820,주식회사유엔콘트롤,남성모,분석,840655254.0,75.0,89.111,88.416,-0.4240 (99.576),11 8,2024/06/13 11:57:51,
4,255,2078141917,합자회사 대성전업상사,권기원,분석,840659750.0,75.0,89.111,88.417,-0.4234 (99.5766),1 3,2024/06/14 16:38:48,
5,256,1068653279,주식회사 랜오아시스,서진선,분석,840683352.0,75.0,89.114,88.419,-0.4206 (99.5794),12 7,2024/06/17 08:44:10,
6,257,2118138895,주식회사 나라컨트롤,문찬혁,분석,840692801.0,75.0,89.115,88.42,-0.4195 (99.5805),6 9,2024/06/13 10:10:31,
7,258,1058660665,(주)일신전업,김한경,분석,840720500.0,75.0,89.118,88.423,-0.4162 (99.5838),3 14,2024/06/16 16:51:55,
8,259,1208753234,디스플레이허브 주식회사,김동협,분석,840722650.0,75.0,89.118,88.423,-0.4160 (99.584),4 10,2024/06/16 22:53:02,
9,260,1138143793,(주)오라시스템,김동화,분석,840747510.0,75.0,89.121,88.426,-0.4131 (99.5869),11 5,2024/06/17 09:14:39,
10,261,1058682164,(주)울트라텔레콤,김성철,분석,840750891.0,75.0,89.121,88.426,-0.4126 (99.5874),7 15,2024/06/14 08:26:38,
11,262,2208604531,주식회사 월드린시스템즈,류준열,분석,840765500.0,75.0,89.123,88.428,-0.4109 (99.5891),2 6,2024/06/14 15:13:32,
12,263,2148693742,에이치디에스주식회사,조한봉,분석,840771997.0,75.0,89.123,88.428,-0.4101 (99.5899),10 9,2024/06/17 07:37:43,
13,264,2158607273,(주)미주전통,장원식,분석,840779240.0,75.0,89.124,88.429,-0.4093 (99.5907),11 15,2024/06/15 22:17:15,
14,265,2158620617,미디어텔레콤(주),김용대,분석,840804930.0,75.0,89.127,88.432,-0.4062 (99.5938),9 1,2024/06/14 18:38:34,
15,266,1138185570,(주)승일전력산업,박광수,분석,840809140.0,75.0,89.127,88.432,-0.4058 (99.5942),6 1,2024/06/17 09:25:50,
16,267,1078616772,노드링크주식회사,장용철,분석,840880902.0,75.0,89.135,88.44,-0.3973 (99.6027),2 6,2024/06/14 14:33:29,
17,268,2618117745,주식회사 알엔알,석민철,분석,840889350.0,75.0,89.136,88.441,-0.3962 (99.6038),6 15,2024/06/17 10:34:18,
18,269,5528801885,주식회사 정도아이넷,장일석,분석,840919738.0,75.0,89.14,88.444,-0.3926 (99.6074),8 13,2024/06/14 07:31:19,
19,270,1088182120,(주) 포스콤 에스아이,양병기,분석,840951740.0,75.0,89.143,88.447,-0.3889 (99.6111),8 2,2024/06/13 10:15:02,
20,271,2158704216,아임스통신주식회사,김종길,분석,840973770.0,75.0,89.145,88.45,-0.3862 (99.6138),13 1,2024/06/14 09:42:07,
21,272,2048161869,(주)근영이엔씨,이성영,분석,840980373.0,75.0,89.146,88.45,-0.3855 (99.6145),13 15,2024/06/14 15:04:16,
22,273,1068150525,주식회사 캐스트윈,김낙희,분석,841017000.0,75.0,89.15,88.454,-0.3811 (99.6189),10 3,2024/06/13 13:45:56,
23,274,2108168358,주식회사 영호전기통신,조소연,분석,841041308.0,75.0,89.153,88.457,-0.3782 (99.6218),6 13,2024/06/14 13:03:24,
24,275,1198609177,이유솔루션주식회사,장지호,분석,841056391.0,75.0,89.155,88.458,-0.3765 (99.6235),3 2,2024/06/16 14:17:40,
25,276,1198653668,에코아이넷(주),박은희,분석,841057348.0,75.0,89.155,88.458,-0.3763 (99.6237),3 5,2024/06/14 09:07:49,
26,277,1098161598,(주)삼우씨앤에스,이기만,분석,841058200.0,75.0,89.155,88.459,-0.3762 (99.6238),11 7,2024/06/13 18:10:38,
27,278,2038149028,대륭중공건설(주),박임우,분석,841089429.0,75.0,89.158,88.462,-0.3725 (99.6275),1 11,2024/06/17 08:58:45,
28,279,1198637557,주식회사제이케이데이터시스템즈,윤재근,분석,841123000.0,75.0,89.162,88.465,-0.3686 (99.6314),14 11,2024/06/13 15:59:28,
29,280,1138163445,주식회사 삼도통신,이정경,분석,841135500.0,75.0,89.163,88.467,-0.3671 (99.6329),15 9,2024/06/14 16:46:02,
30,281,2188109765,(주)웨이브컴,채인석,분석,841140083.0,75.0,89.164,88.467,-0.3665 (99.6335),8 12,2024/06/13 14:59:23,
31,282,1088165228,(주)콤텍피엔씨,송기영,분석,841142620.0,75.0,89.164,88.467,-0.3662 (99.6338),3 12,2024/06/14 17:21:14,
32,283,2208127029,盛寶建設産業 株式會社,피영길,분석,841159500.0,75.0,89.166,88.469,-0.3642 (99.6358),10 6,2024/06/17 08:39:32,
33,284,1208186581,에스넷시스템 주식회사,유홍준,분석,841179000.0,75.0,89.168,88.471,-0.3619 (99.6381),12 9,2024/06/17 09:29:10,
34,285,2148612657,주식회사 와이어블(Wiable Corp.),김문환,분석,841227040.0,75.0,89.173,88.476,-0.3562 (99.6438),2 12,2024/06/13 10:12:56,
35,286,2068617141,(주)텔코아,황민석,분석,841241400.0,75.0,89.175,88.478,-0.3545 (99.6455),13 14,2024/06/14 16:31:12,
36,287,2188120741,케이씨티정보통신(주),백형은,분석,841258270.0,75.0,89.177,88.48,-0.3526 (99.6474),8 9,2024/06/17 09:23:03,
37,288,7148800617,주식회사 성진정보통신,문계철,분석,841286135.0,75.0,89.18,88.483,-0.3492 (99.6508),8 1,2024/06/14 15:03:27,
38,289,2618126604,주식회사 래오시스,윤경,분석,841311470.0,75.0,89.182,88.485,-0.3462 (99.6538),3 12,2024/06/13 10:20:16,
39,290,6378801279,주식회사정암정보통신,조강수,분석,841327510.0,75.0,89.184,88.487,-0.3443 (99.6557),6 1,2024/06/13 11:45:57,
40,291,1068180219,(주)네트웍리더,권철영,분석,841341010.0,75.0,89.186,88.488,-0.3427 (99.6573),4 1,2024/06/17 09:14:57,
41,292,1168162839,주식회사 유니포인트,안국필,분석,841354203.0,75.0,89.187,88.49,-0.3412 (99.6588),12 8,2024/06/13 10:02:23,
42,293,2208788125,다인스 주식회사,권향옥,분석,841374800.0,75.0,89.189,88.492,-0.3387 (99.6613),9 15,2024/06/13 14:02:41,
43,294,1108131416,중앙하이텔 주식회사,윤석래,분석,841383220.0,75.0,89.19,88.493,-0.3378 (99.6622),12 4,2024/06/14 13:15:56,
44,295,1198169165,(주)기창인포텍,김석진,분석,841389140.0,75.0,89.191,88.493,-0.3370 (99.663),14 13,2024/06/17 09:49:42,
45,296,2018603701,소성정보기술 주식회사,김금남,분석,841453601.0,75.0,89.198,88.5,-0.3294 (99.6706),10 4,2024/06/17 09:29:37,
46,297,1198647905,주식회사 리안시스템,원미리,분석,841480310.0,75.0,89.201,88.503,-0.3262 (99.6738),3 5,2024/06/14 11:28:08,
47,298,2118691240,거성일렉콤(주),박성래,분석,841502681.0,75.0,89.203,88.505,-0.3236 (99.6764),15 13,2024/06/13 10:07:52,
48,299,2068694508,주식회사 웰정보기술,강희춘,분석,841553970.0,75.0,89.209,88.511,-0.3175 (99.6825),5 14,2024/06/17 10:27:55,
49,300,1198151253,경인계측시스템(주),전무송,분석,841556885.0,75.0,89.209,88.511,-0.3172 (99.6828),11 7,2024/06/14 09:46:55,
0,301,2128608050,(주)엔큐컨설팅,유관우,분석,841564740.0,75.0,89.21,88.512,-0.3162 (99.6838),1 12,2024/06/15 04:51:38,
1,302,2148673033,대일전기통신(주),김종엽,분석,841582470.0,75.0,89.212,88.514,-0.3141 (99.6859),1 8,2024/06/13 12:16:41,
2,303,1198188750,한솔코에버 주식회사,반기동,분석,841585830.0,75.0,89.212,88.514,-0.3138 (99.6862),12 1,2024/06/17 09:39:17,
3,304,2448601409,주식회사 지투넥스,김용태,분석,841598520.0,75.0,89.214,88.515,-0.3122 (99.6878),14 7,2024/06/17 10:00:55,
4,305,1068602542,주식회사 유셀네트웍스,김구동,분석,841604749.0,75.0,89.214,88.516,-0.3115 (99.6885),4 13,2024/06/14 10:42:16,
5,306,2178125840,(주)에이디엠,정채옥,분석,841610190.0,75.0,89.215,88.517,-0.3109 (99.6891),2 10,2024/06/13 16:33:43,
6,307,2048105154,우일정보기술 주식회사,이오,분석,841637337.0,75.0,89.218,88.519,-0.3076 (99.6924),13 3,2024/06/14 15:45:02,
7,308,1058179892,(주)지에스컴,김형호,분석,841644091.0,75.0,89.219,88.52,-0.3068 (99.6932),1 2,2024/06/13 16:52:36,
8,309,2068611905,(주)한포넷,이현우,분석,841644866.0,75.0,89.219,88.52,-0.3068 (99.6932),10 3,2024/06/14 08:42:23,
9,310,2041077930,라인월드정보,박선양,분석,841646906.0,75.0,89.219,88.52,-0.3065 (99.6935),1 4,2024/06/13 15:51:03,
10,311,1068682075,주식회사 세이프원,이명근,분석,841674490.0,75.0,89.222,88.523,-0.3032 (99.6968),9 1,2024/06/14 15:01:19,
11,312,1200582335,델타전자통신,이성남,분석,841701520.0,75.0,89.225,88.526,-0.3000 (99.7),9 1,2024/06/17 02:33:11,
12,313,2158661490,(주)이베이테크,황경구,분석,841715010.0,75.0,89.226,88.528,-0.2984 (99.7016),12 10,2024/06/17 09:08:42,
13,314,1078662029,주식회사 아이티트레인,주영일,분석,841730203.0,75.0,89.228,88.529,-0.2966 (99.7034),1 14,2024/06/13 17:36:04,
14,315,5048133604,주식회사다온네트웍스,김진환,분석,841736960.0,75.0,89.229,88.53,-0.2958 (99.7042),2 7,2024/06/13 14:38:55,
15,316,1061248998,비젼네트워크,김덕기,분석,841738290.0,75.0,89.229,88.53,-0.2957 (99.7043),4 10,2024/06/17 06:18:53,
16,317,2148675138,(주)대호아이티에스,임진덕,분석,841746243.0,75.0,89.23,88.531,-0.2947 (99.7053),11 2,2024/06/13 10:53:09,
17,318,1298170451,주식회사 정안디엔씨,이학용,분석,841757210.0,75.0,89.231,88.532,-0.2935 (99.7065),5 4,2024/06/17 09:31:33,
18,319,1208663604,주식회사 한은씨앤씨,김기현,분석,841757220.0,75.0,89.231,88.532,-0.2934 (99.7066),4 14,2024/06/17 10:11:10,
19,320,2150786744,영진전기통신공사,정재인,분석,841768174.0,75.0,89.232,88.533,-0.2922 (99.7078),4 13,2024/06/13 10:09:29,
20,321,1058641085,(주)에스엠전력,김동율,분석,841773174.0,75.0,89.233,88.534,-0.2916 (99.7084),9 12,2024/06/13 13:33:41,
21,322,2158640952,(주)에스티탑,민기동,분석,841806184.0,75.0,89.236,88.537,-0.2876 (99.7124),14 1,2024/06/17 08:40:59,
22,323,1138637772,(주)헤로스테크,박우현,분석,841815470.0,75.0,89.237,88.538,-0.2865 (99.7135),13 6,2024/06/13 15:34:57,
23,324,1138649133,빅썬시스템즈 주식회사,권태일,분석,841818003.0,75.0,89.238,88.538,-0.2862 (99.7138),14 3,2024/06/13 14:11:25,
24,325,1058693453,주식회사태융정보통신,문성준,분석,841833190.0,75.0,89.239,88.54,-0.2845 (99.7155),7 12,2024/06/17 02:42:56,
25,326,1068146133,(주)케이씨이,조정휘,분석,841840798.0,75.0,89.24,88.541,-0.2835 (99.7165),4 10,2024/06/13 11:16:03,
26,327,7048701285,주식회사 하랑에스아이,김호중,분석,841841650.0,75.0,89.24,88.541,-0.2834 (99.7166),5 7,2024/06/14 13:51:44,
27,328,5338700141,주식회사 인프라엔이,정우진,분석,841853805.0,75.0,89.242,88.542,-0.2820 (99.718),12 15,2024/06/13 23:40:08,
28,329,2198128106,우선이엔씨(주),김광수,분석,841857000.0,75.0,89.242,88.543,-0.2816 (99.7184),11 13,2024/06/13 10:24:24,
29,330,1018642796,주식회사 나이스포유,노길상,분석,841883860.0,75.0,89.245,88.545,-0.2784 (99.7216),6 2,2024/06/17 09:17:10,
30,331,2048119395,(주)신해전기건설,이세윤,분석,841899050.0,75.0,89.247,88.547,-0.2766 (99.7234),6 10,2024/06/14 10:03:45,
31,332,2128144255,경방전기통신(주),장기인,분석,841922774.0,75.0,89.249,88.55,-0.2738 (99.7262),3 11,2024/06/17 09:42:18,
32,333,1168155492,주식회사 코콤텍,고성춘,분석,841926070.0,75.0,89.25,88.55,-0.2734 (99.7266),1 7,2024/06/13 11:38:32,
33,334,1078740041,주식회사 더기가,이기홍,분석,841937880.0,75.0,89.251,88.551,-0.2721 (99.7279),10 12,2024/06/17 09:56:28,
34,335,1058130768,세원전설 주식회사,최영래,분석,841941260.0,75.0,89.251,88.551,-0.2717 (99.7283),12 14,2024/06/14 16:21:03,
35,336,2100412872,유광미디어,김유성,분석,841944205.0,75.0,89.251,88.552,-0.2713 (99.7287),14 11,2024/06/17 09:26:39,
36,337,2208110305,주식회사 일신이앤드씨,홍영남,분석,841951700.0,75.0,89.252,88.553,-0.2704 (99.7296),14 12,2024/06/17 09:03:25,
37,338,1198687872,주식회사 스타버킷,김영섭,분석,841968280.0,75.0,89.254,88.554,-0.2684 (99.7316),5 12,2024/06/13 14:21:36,
38,339,2158133077,오티씨 주식회사,김희언,분석,841977564.0,75.0,89.255,88.555,-0.2673 (99.7327),9 12,2024/06/15 14:37:22,
39,340,2148823314,화인정보기술주식회사,이명우,분석,842000358.0,75.0,89.258,88.558,-0.2646 (99.7354),9 3,2024/06/13 10:02:50,
40,341,1198605337,(주)신한이엔아이,유순자,분석,842003740.0,75.0,89.258,88.558,-0.2642 (99.7358),11 13,2024/06/16 14:37:23,
41,342,2208742003,신영에스아이 (주),박형근,분석,842010490.0,75.0,89.259,88.559,-0.2634 (99.7366),7 5,2024/06/17 09:22:33,
42,343,1138123972,(주)일광테크,임기철,분석,842017158.0,75.0,89.259,88.559,-0.2627 (99.7373),10 5,2024/06/14 09:55:16,
43,344,6618702691,(주)대창일렉스,송효양,분석,842052710.0,75.0,89.263,88.563,-0.2584 (99.7416),11 5,2024/06/16 21:19:33,
44,345,1188120780,(주)웅비정보통신,강영종,분석,842053566.0,75.0,89.263,88.563,-0.2583 (99.7417),8 4,2024/06/13 10:27:48,
45,346,2068179706,(주)씨엠유니버샬,전재용,분석,842054389.0,75.0,89.264,88.563,-0.2582 (99.7418),13 11,2024/06/14 09:25:22,
46,347,2148104884,두원이에프씨 주식회사,장병민,분석,842056921.0,75.0,89.264,88.564,-0.2579 (99.7421),15 2,2024/06/14 16:15:49,
47,348,2078127900,합동전자통신(주),하명용,분석,842063670.0,75.0,89.265,88.564,-0.2572 (99.7428),5 6,2024/06/13 13:53:24,
48,349,1068609792,(주)아이티로그인,김태현,분석,842079716.0,75.0,89.266,88.566,-0.2552 (99.7448),2 4,2024/06/14 09:17:23,
49,350,2108156959,두레에스텍 주식회사,유의근,분석,842094070.0,75.0,89.268,88.568,-0.2535 (99.7465),15 13,2024/06/14 09:24:12,
0,351,2141167760,세기정보통신,송재홍,분석,842094920.0,75.0,89.268,88.568,-0.2534 (99.7466),8 9,2024/06/13 13:13:36,
1,352,1068612230,(주)사강통신,정일영,분석,842096600.0,75.0,89.268,88.568,-0.2532 (99.7468),9 7,2024/06/14 09:23:07,
2,353,7998800243,주식회사 비티엘정보통신,최성진,분석,842105880.0,75.0,89.269,88.569,-0.2522 (99.7478),7 9,2024/06/13 11:52:54,
3,354,6818700095,주식회사 진영이엔씨,조근호,분석,842137130.0,75.0,89.273,88.572,-0.2484 (99.7516),10 4,2024/06/13 16:38:57,
4,355,1018663767,비케이전기통신 주식회사,유봉근,분석,842139657.0,75.0,89.273,88.572,-0.2481 (99.7519),6 3,2024/06/17 10:44:22,
5,356,1078688280,콘텐츠스퀘어주식회사,함규식,분석,842168180.0,75.0,89.276,88.575,-0.2448 (99.7552),3 12,2024/06/14 09:50:04,
6,357,2148134127,(주)대경텔레콤,오병도,분석,842176800.0,75.0,89.277,88.576,-0.2438 (99.7562),2 14,2024/06/14 10:46:38,
7,358,2028136758,주식회사 남양계전,민강기,분석,842179000.0,75.0,89.277,88.576,-0.2435 (99.7565),3 6,2024/06/17 09:18:05,
8,359,1048157783,(주)서울정보컴,고응준,분석,842179340.0,75.0,89.277,88.576,-0.2434 (99.7566),5 3,2024/06/13 10:24:53,
9,360,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,842180010.0,75.0,89.277,88.577,-0.2434 (99.7566),3 15,2024/06/13 14:06:49,
10,361,2118743406,보성통신기술(주),오영배,분석,842181030.0,75.0,89.277,88.577,-0.2432 (99.7568),5 15,2024/06/14 16:06:04,
11,362,1108170025,(주)원비즈시스템,박의영,분석,842181361.0,75.0,89.277,88.577,-0.2432 (99.7568),11 8,2024/06/14 09:39:19,
12,363,2398801380,주식회사 플러스파크,이선희,분석,842200441.0,75.0,89.279,88.579,-0.2409 (99.7591),6 8,2024/06/14 09:16:26,
13,364,2118620935,주식회사 한양티이씨,조형국,분석,842207196.0,75.0,89.28,88.579,-0.2401 (99.7599),4 3,2024/06/13 16:35:38,
14,365,1428136631,주식회사 만사시스템,조호진,분석,842229150.0,75.0,89.283,88.582,-0.2375 (99.7625),13 12,2024/06/13 10:33:45,
15,366,2068153517,뉴텔레콤(주),김을선,분석,842244340.0,75.0,89.284,88.583,-0.2358 (99.7642),11 8,2024/06/14 09:17:07,
16,367,1138683636,주식회사 온택,허윤훈,분석,842246870.0,75.0,89.285,88.584,-0.2355 (99.7645),3 5,2024/06/16 09:27:44,
17,368,2158197601,주식회사 알파시큐넷,진승화,분석,842263760.0,75.0,89.286,88.585,-0.2334 (99.7666),14 11,2024/06/13 13:17:47,
