,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
37,188,2188201775,사단법인 장애인동반성장협회 우리사업장,정영석,분석,682433900,75.0,97.054,96.056,-0.4151 (99.5849),10 6,2024/07/02 15:13:51,
38,189,2148665907,미래아이티 주식회사,송정화,분석,682438710,75.0,97.055,96.057,-0.4143 (99.5857),5 9,2024/07/02 11:28:15,
39,190,1408177811,주식회사 네오비젼,유정식,분석,682438750,75.0,97.055,96.057,-0.4143 (99.5857),14 9,2024/07/03 15:56:43,
40,191,2158603049,유니넷텍(주),김한호,분석,682475280,75.0,97.061,96.062,-0.4090 (99.591),10 9,2024/07/02 19:26:15,
41,192,1198635243,(주)다룸정보기술,이혜경,분석,682481194,75.0,97.062,96.063,-0.4081 (99.5919),5 8,2024/07/02 18:02:16,
42,193,1208633380,(주)에스에스통신,이종필,분석,682490103,75.0,97.063,96.064,-0.4068 (99.5932),8 11,2024/07/02 14:31:38,
43,194,1198164229,(주) 이준시스템,한상훈,분석,682501500,75.0,97.065,96.065,-0.4052 (99.5948),5 2,2024/07/03 16:36:04,
44,195,1098161598,(주)삼우씨앤에스,이기만,분석,682507240,75.0,97.065,96.066,-0.4043 (99.5957),6 15,2024/07/03 15:13:22,
45,196,2188114856,서교정보통신(주),김기설,분석,682517515,75.0,97.067,96.068,-0.4028 (99.5972),13 4,2024/07/03 21:49:29,
46,197,7148800617,주식회사 성진정보통신,문계철,분석,682522310,75.0,97.068,96.068,-0.4022 (99.5978),8 15,2024/07/02 10:45:28,
47,198,2068617141,(주)텔코아,황민석,분석,682553840,75.0,97.073,96.073,-0.3975 (99.6025),12 13,2024/07/03 17:02:24,
48,199,2338109463,주식회사 아이티에스서비스,지영일,분석,682566663,75.0,97.075,96.075,-0.3957 (99.6043),11 10,2024/07/03 11:25:28,
49,200,1268620622,(주)엑스코하이텍,박정현,분석,682569390,75.0,97.075,96.075,-0.3953 (99.6047),11 4,2024/07/03 09:31:42,
0,201,2158171649,(주)삼삼통신기술,이성오,분석,682591600,75.0,97.078,96.078,-0.3920 (99.608),4 11,2024/07/03 09:09:51,
1,202,1298141752,에이플시스템즈(주),윤진경,분석,682602490,75.0,97.08,96.08,-0.3904 (99.6096),15 14,2024/07/03 09:53:05,
2,203,1198164802,주식회사 비아이넷,김동균,분석,682636760,75.0,97.085,96.084,-0.3854 (99.6146),5 2,2024/07/03 09:20:34,
3,204,1198637085,(주) 하이네트워크,이준수,분석,682642235,75.0,97.086,96.085,-0.3846 (99.6154),7 14,2024/07/02 15:09:34,
4,205,4178802112,주식회사 팬택씨앤아이엔지니어링,신광식,분석,682642920,75.0,97.086,96.085,-0.3845 (99.6155),13 14,2024/07/03 09:53:21,
5,206,1148600716,유티모스트아이엔에스(주),박흥태,분석,682671020,75.0,97.09,96.089,-0.3804 (99.6196),11 9,2024/07/03 22:13:01,
6,207,1058169109,대조전설 주식회사,장철호,분석,682692260,75.0,97.094,96.092,-0.3773 (99.6227),8 2,2024/07/03 15:23:49,
7,208,8978600790,로봇앤컴 주식회사,이경일,분석,682699800,75.0,97.095,96.093,-0.3762 (99.6238),8 9,2024/07/02 11:18:33,
8,209,1068194348,(주)퓨젼아이앤씨,임영출,분석,682707300,75.0,97.096,96.094,-0.3752 (99.6248),11 5,2024/07/03 17:39:13,
9,210,2158661490,(주)이베이테크,황경구,분석,682739550,75.0,97.101,96.099,-0.3704 (99.6296),5 8,2024/07/04 09:26:46,
10,211,1058167076,(주)포오스,박성규,분석,682745030,75.0,97.102,96.1,-0.3696 (99.6304),8 1,2024/07/03 17:35:56,
11,212,1168147309,문엔지니어링(주),김성만,분석,682756000,75.0,97.103,96.101,-0.3680 (99.632),14 4,2024/07/04 09:44:48,
12,213,4568800195,주식회사 동부코리아통신,윤미옥,분석,682756677,75.0,97.103,96.101,-0.3679 (99.6321),4 11,2024/07/03 08:45:33,
13,214,1208762238,(주)컴스정보기술,김응관,분석,682761473,75.0,97.104,96.102,-0.3672 (99.6328),3 12,2024/07/03 13:51:45,
14,215,1088154468,(주)이젠정보통신,이동필,분석,682777660,75.0,97.107,96.104,-0.3649 (99.6351),2 13,2024/07/03 18:26:38,
15,216,1078619861,주식회사 하이텍영상,최종만,분석,682806500,75.0,97.111,96.108,-0.3607 (99.6393),6 4,2024/07/03 09:44:41,
16,217,1198647905,주식회사 리안시스템,원미리,분석,682808080,75.0,97.111,96.109,-0.3604 (99.6396),4 6,2024/07/02 15:34:01,
17,218,2028136758,주식회사 남양계전,민강기,분석,682822000,75.0,97.113,96.111,-0.3584 (99.6416),14 2,2024/07/03 18:04:33,
18,219,2178127061,주식회사 칸씨앤에스,강나영,분석,682831300,75.0,97.115,96.112,-0.3571 (99.6429),3 14,2024/07/04 09:17:07,
19,220,1168155492,주식회사 코콤텍,고성춘,분석,682842340,75.0,97.116,96.113,-0.3554 (99.6446),2 5,2024/07/02 13:10:26,
20,221,2068125404,(주)대경인트라넷,이강열,분석,682850220,75.0,97.118,96.115,-0.3543 (99.6457),12 1,2024/07/03 15:41:42,
21,222,2648127825,"주식회사 제이원아이티 (JwonIT Co., Ltd.)",이준호,분석,682855360,75.0,97.118,96.115,-0.3535 (99.6465),3 5,2024/07/03 15:12:01,
22,223,1198611746,(주)지트인,김재환,분석,682862200,75.0,97.119,96.116,-0.3526 (99.6474),15 4,2024/07/02 16:03:53,
23,224,1298155066,일조텔레콤(주),김문섭,분석,682876600,75.0,97.122,96.118,-0.3504 (99.6496),9 5,2024/07/03 16:44:40,
24,225,2208104161,대신정보기술 주식회사,이광호,분석,682889600,75.0,97.124,96.12,-0.3486 (99.6514),7 10,2024/07/02 15:47:06,
25,226,1138645971,주식회사 포딕스시스템,정재호,분석,682896868,75.0,97.125,96.121,-0.3475 (99.6525),7 3,2024/07/03 09:26:57,
26,227,2118726218,주식회사 씨그테크,이윤호,분석,682902950,75.0,97.126,96.122,-0.3466 (99.6534),8 13,2024/07/02 13:13:00,
27,228,1168173694,(주)지엠에스인터내셔날,김형준,분석,682905382,75.0,97.126,96.122,-0.3462 (99.6538),10 2,2024/07/02 14:27:28,
28,229,1180565240,성보전자통신,양행천,분석,682910870,75.0,97.127,96.123,-0.3454 (99.6546),1 10,2024/07/04 04:38:43,
29,230,2198128106,우선이엔씨(주),김광수,분석,682916000,75.0,97.128,96.124,-0.3447 (99.6553),1 13,2024/07/02 16:44:34,
30,231,1138123972,(주)일광테크,임기철,분석,682944443,75.0,97.132,96.128,-0.3405 (99.6595),12 13,2024/07/03 17:39:11,
31,232,2148886584,주식회사 수민텔레콤,이상민,분석,682945130,75.0,97.132,96.128,-0.3404 (99.6596),10 14,2024/07/02 12:18:20,
32,233,1108153161,(주)나이츠넷,이용현,분석,683013660,75.0,97.142,96.138,-0.3304 (99.6696),1 5,2024/07/04 08:26:57,
33,234,2748800123,중앙씨앤티 주식회사,윤영진,분석,683028450,75.0,97.145,96.14,-0.3283 (99.6717),1 5,2024/07/04 09:31:39,
34,235,4538100144,주식회사 파란아이티,성기빈,분석,683034210,75.0,97.146,96.14,-0.3275 (99.6725),8 15,2024/07/04 09:32:55,
35,236,1198174839,(주)선진솔루션,송성재,분석,683042500,75.0,97.147,96.142,-0.3262 (99.6738),13 2,2024/07/02 16:09:17,
36,237,4178600013,블랙썬 주식회사,이희부,분석,683054080,75.0,97.149,96.143,-0.3246 (99.6754),10 3,2024/07/03 18:56:10,
37,238,1198165586,제이케이앤티텔레콤(주),전찬화,분석,683071598,75.0,97.151,96.146,-0.3220 (99.678),7 3,2024/07/02 12:26:24,
38,239,2158620617,미디어텔레콤(주),김용대,분석,683082190,75.0,97.153,96.147,-0.3204 (99.6796),15 5,2024/07/03 08:18:59,
39,240,1148199927,주식회사 인텔리빅스,최은수,분석,683084930,75.0,97.153,96.148,-0.3200 (99.68),12 11,2024/07/03 10:07:24,
40,241,5208801248,주식회사 해주정보통신,임나영,분석,683097950,75.0,97.155,96.149,-0.3181 (99.6819),2 12,2024/07/03 09:02:57,
41,242,1058164176,(주)신보파워텍,공민우,분석,683101278,75.0,97.156,96.15,-0.3177 (99.6823),12 3,2024/07/04 08:54:54,
42,243,1108174749,유프로시스(주),김종본,분석,683116450,75.0,97.158,96.152,-0.3154 (99.6846),11 6,2024/07/02 10:48:46,
43,244,2048182660,동원오비텍(주),박동을,분석,683121250,75.0,97.159,96.153,-0.3147 (99.6853),8 14,2024/07/02 11:04:49,
44,245,2140875125,삼화전기정보통신공사,석동욱,분석,683121930,75.0,97.159,96.153,-0.3146 (99.6854),7 3,2024/07/02 19:43:35,
45,245,1148680379,주식회사 다경시스템,김대원,분석,683121930,75.0,97.159,96.153,-0.3146 (99.6854),15 7,2024/07/02 14:30:46,
46,247,2138638203,한국기술서비스(주),김병룡,분석,683133370,75.0,97.161,96.154,-0.3130 (99.687),7 9,2024/07/03 16:29:26,
47,248,1068194620,(주)합동전자산업,정호원,분석,683139740,75.0,97.162,96.155,-0.3121 (99.6879),9 10,2024/07/02 14:31:50,
48,249,2178145434,주식회사 한양전자피에이,여동도,분석,683145230,75.0,97.162,96.156,-0.3112 (99.6888),6 2,2024/07/02 10:50:13,
49,250,2158704216,아임스통신주식회사,김종길,분석,683150720,75.0,97.163,96.157,-0.3104 (99.6896),2 7,2024/07/04 09:23:20,
0,251,2038143631,주식회사 티시스,유태호,분석,683157564,75.0,97.164,96.158,-0.3094 (99.6906),7 1,2024/07/04 07:46:47,
1,252,2158601380,세계정보시스템(주),한인창,분석,683191142,75.0,97.169,96.163,-0.3045 (99.6955),3 2,2024/07/04 09:09:20,
2,253,1068180219,(주)네트웍리더,권철영,분석,683210329,75.0,97.172,96.165,-0.3018 (99.6982),2 6,2024/07/02 16:51:15,
3,254,2948601665,누리종합전기 주식회사,천금진,분석,683327513,75.0,97.19,96.182,-0.2846 (99.7154),10 7,2024/07/03 11:00:24,
4,255,1188111452,동화전자산업(주),김종화,분석,683341900,75.0,97.192,96.184,-0.2826 (99.7174),7 13,2024/07/04 08:38:36,
5,256,2048190516,주식회사동훈전설,정준모,분석,683349442,75.0,97.193,96.185,-0.2814 (99.7186),5 3,2024/07/03 15:09:35,
6,257,1068150525,주식회사 캐스트윈,김낙희,분석,683351000,75.0,97.194,96.185,-0.2812 (99.7188),14 15,2024/07/02 15:09:50,
7,258,2068606585,(주)상지일렉스,정원상,분석,683361742,75.0,97.195,96.187,-0.2797 (99.7203),2 6,2024/07/02 20:27:41,
8,259,1078162422,프라미스유 주식회사,박정은,분석,683369310,75.0,97.196,96.188,-0.2786 (99.7214),14 11,2024/07/03 22:10:08,
9,260,2118691842,(주)아이센트,문원상,분석,683410460,75.0,97.203,96.193,-0.2725 (99.7275),4 9,2024/07/02 13:46:44,
10,261,2208658565,주식회사 주인정보시스템,김근호,분석,683424500,75.0,97.205,96.195,-0.2705 (99.7295),7 1,2024/07/03 17:30:01,
11,262,1198123174,주식회사 도래정보시스템,이은숙,분석,683439900,75.0,97.207,96.198,-0.2682 (99.7318),10 7,2024/07/03 09:21:10,
12,263,2108122973,인터컴넷(주),양지호,분석,683442502,75.0,97.208,96.198,-0.2679 (99.7321),13 3,2024/07/02 10:08:53,
13,264,1108185057,(주)제이에스넷시스템,이상철,분석,683456300,75.0,97.21,96.2,-0.2659 (99.7341),7 13,2024/07/03 00:27:37,
14,265,2118108071,주식회사 정원엔시스,한덕희,분석,683502259,75.0,97.217,96.206,-0.2591 (99.7409),1 13,2024/07/02 14:45:07,
15,266,2118101156,(주)인스틴솔루션,박세준,분석,683515330,75.0,97.219,96.208,-0.2572 (99.7428),5 6,2024/07/03 17:04:20,
16,267,2024700576,성온엘,이미경,분석,683517620,75.0,97.219,96.208,-0.2569 (99.7431),7 4,2024/07/04 08:49:39,
17,268,6558701528,(주)스마트정보기술,박성애,분석,683528836,75.0,97.221,96.21,-0.2553 (99.7447),14 7,2024/07/03 17:40:37,
18,269,6378801279,주식회사정암정보통신,조강수,분석,683576960,75.0,97.228,96.217,-0.2482 (99.7518),6 1,2024/07/04 07:25:41,
19,270,1138169250,코리아이지텔주식회사,임규학,분석,683586548,75.0,97.229,96.218,-0.2468 (99.7532),1 8,2024/07/02 10:19:20,
20,271,1128141680,주식회사엠케이씨티,장재철,분석,683628350,75.0,97.236,96.224,-0.2407 (99.7593),10 6,2024/07/03 17:18:50,
21,272,2158682840,차일정보통신(주),오상국,분석,683633140,75.0,97.236,96.225,-0.2401 (99.7599),4 1,2024/07/03 17:36:21,
22,273,1171187825,신원전자,안희덕,분석,683640000,75.0,97.238,96.226,-0.2390 (99.761),2 3,2024/07/03 09:06:08,
23,274,1078757203,주식회사 비에스파워,정병섭,분석,683659000,75.0,97.24,96.228,-0.2363 (99.7637),7 2,2024/07/02 22:33:49,
24,275,1098162433,광명정보통신 주식회사,김형준,분석,683659650,75.0,97.24,96.228,-0.2362 (99.7638),13 3,2024/07/02 11:03:49,
25,276,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,683663161,75.0,97.241,96.229,-0.2357 (99.7643),10 5,2024/07/03 07:55:59,
26,277,1138629419,(주)에스이든,하태정,분석,683666040,75.0,97.241,96.229,-0.2352 (99.7648),1 13,2024/07/03 07:20:27,
27,278,1068681756,주식회사 융창,이재진,분석,683671900,75.0,97.242,96.23,-0.2344 (99.7656),11 1,2024/07/02 13:43:06,
28,279,1298119624,우일계전공업 주식회사,백노현,분석,683755811,75.0,97.255,96.242,-0.2221 (99.7779),2 11,2024/07/02 14:17:48,
29,280,1208137120,(주)지티일렉콘,고광열,분석,683765400,75.0,97.257,96.243,-0.2208 (99.7792),14 11,2024/07/04 02:36:01,
30,281,1198184278,주식회사엠디네트워크,이재현,분석,683802994,75.0,97.262,96.249,-0.2153 (99.7847),8 3,2024/07/02 15:56:58,
31,282,2078127900,합동전자통신(주),하명용,분석,683824340,75.0,97.265,96.252,-0.2121 (99.7879),10 11,2024/07/03 09:08:10,
32,283,1068638093,(주)엘케이시스코,이기일,분석,683828250,75.0,97.266,96.252,-0.2116 (99.7884),2 10,2024/07/03 10:02:31,
33,284,2158686429,주식회사 비엔솔루트,김진형,분석,683859288,75.0,97.271,96.257,-0.2070 (99.793),6 4,2024/07/04 07:53:15,
34,285,1068632013,하나씨앤아이 주식회사,김용주,분석,683892190,75.0,97.276,96.261,-0.2022 (99.7978),2 11,2024/07/02 13:03:08,
35,286,7968600745,마스트아이엔씨 주식회사,전병호,분석,683926450,75.0,97.281,96.266,-0.1972 (99.8028),7 8,2024/07/02 13:21:31,
36,287,1058179892,(주)지에스컴,김형호,분석,683935354,75.0,97.282,96.267,-0.1959 (99.8041),4 1,2024/07/03 09:15:30,
37,288,2108168358,주식회사 영호전기통신,조소연,분석,683949745,75.0,97.285,96.269,-0.1938 (99.8062),15 11,2024/07/03 16:46:59,
38,289,6818700095,주식회사 진영이엔씨,조근호,분석,683960710,75.0,97.286,96.271,-0.1922 (99.8078),6 3,2024/07/03 17:27:48,
39,290,2098119463,(주)두레정보통신,김시영,분석,683981270,75.0,97.289,96.274,-0.1892 (99.8108),3 7,2024/07/04 09:11:51,
40,291,2048160050,(주)신화데이타,최용준,분석,683994980,75.0,97.291,96.276,-0.1872 (99.8128),10 2,2024/07/03 14:24:03,
41,292,2148805903,리조이스통신주식회사,최공휘,분석,684029240,75.0,97.297,96.28,-0.1822 (99.8178),12 4,2024/07/02 22:27:24,
42,293,1148608950,주식회사 알티솔루션,이재석,분석,684035680,75.0,97.298,96.281,-0.1813 (99.8187),12 5,2024/07/02 10:23:26,
43,294,5298100062,주식회사 알에프코리아,신현성,분석,684040200,75.0,97.298,96.282,-0.1807 (99.8193),9 5,2024/07/03 09:46:58,
44,295,1068606738,(주)퓨쳐아이티,정정민,분석,684041500,75.0,97.298,96.282,-0.1805 (99.8195),8 13,2024/07/03 17:44:41,
45,296,1138139080,(주)성강통신기술사사무소,안치영,분석,684049990,75.0,97.3,96.283,-0.1792 (99.8208),15 13,2024/07/04 09:31:11,
46,297,2058140829,원앤원산업개발(주),배애순,분석,684063510,75.0,97.302,96.285,-0.1772 (99.8228),10 12,2024/07/02 14:16:13,
47,298,1018628606,주식회사 엔유정보통신,김대성,분석,684097770,75.0,97.307,96.29,-0.1722 (99.8278),6 3,2024/07/02 17:49:15,
48,299,1088179663,주식회사 시큐뱅크,심재춘,분석,684114070,75.0,97.309,96.292,-0.1699 (99.8301),15 9,2024/07/02 15:01:28,
49,300,1078749469,주식회사 에이엠네트웍스,서정희,분석,684130660,75.0,97.312,96.295,-0.1674 (99.8326),1 14,2024/07/02 20:15:46,
0,301,2098113590,(주)통광,박용준,분석,684131686,75.0,97.312,96.295,-0.1673 (99.8327),13 3,2024/07/03 14:34:57,
1,302,2118716350,(주)비엔인더스트리,이재혁,분석,684132030,75.0,97.312,96.295,-0.1672 (99.8328),11 7,2024/07/02 16:41:09,
2,303,3548802349,(주)템피스트정보통신,강신원,분석,684136830,75.0,97.313,96.296,-0.1665 (99.8335),10 4,2024/07/03 08:47:45,
3,304,5338700141,주식회사 인프라엔이,정우진,분석,684144740,75.0,97.314,96.297,-0.1654 (99.8346),11 15,2024/07/03 17:13:45,
4,305,2188120741,케이씨티정보통신(주),백형은,분석,684147790,75.0,97.315,96.297,-0.1649 (99.8351),7 3,2024/07/04 09:18:51,
5,306,1138613391,주식회사 지에스씨앤씨,석덕림,분석,684153927,75.0,97.316,96.298,-0.1641 (99.8359),3 10,2024/07/03 09:10:09,
6,307,1198175027,(주)케이웍스,김영주,분석,684165940,75.0,97.317,96.3,-0.1623 (99.8377),7 10,2024/07/03 08:05:46,
7,308,2148612657,주식회사 와이어블(Wiable Corp.),김문환,분석,684166300,75.0,97.317,96.3,-0.1622 (99.8378),7 6,2024/07/02 13:09:49,
8,309,1138185570,(주)승일전력산업,박광수,분석,684177260,75.0,97.319,96.301,-0.1606 (99.8394),6 12,2024/07/02 15:42:30,
9,310,2078148017,(주)명신시스템,노근식,분석,684189590,75.0,97.321,96.303,-0.1589 (99.8411),7 2,2024/07/03 13:16:45,
10,311,1288610057,주식회사 청명씨앤아이,문현민,분석,684190621,75.0,97.321,96.303,-0.1587 (99.8413),13 7,2024/07/03 16:13:25,
11,312,2128608050,(주)엔큐컨설팅,유관우,분석,684200560,75.0,97.323,96.305,-0.1572 (99.8428),9 1,2024/07/04 04:53:18,
12,313,1188109728,득진통신(주),김진섭,분석,684231394,75.0,97.327,96.309,-0.1527 (99.8473),7 12,2024/07/04 08:35:28,
13,314,1138165967,주식회사 다솔이앤씨,김선경,분석,684234830,75.0,97.328,96.309,-0.1522 (99.8478),12 6,2024/07/02 10:02:30,
14,315,1098143173,에이스건설 주식회사,원경환,분석,684262200,75.0,97.332,96.313,-0.1483 (99.8517),12 10,2024/07/04 09:25:20,
15,316,1108131570,(주)조은시스템,김창윤,분석,684262240,75.0,97.332,96.313,-0.1482 (99.8518),5 8,2024/07/02 10:10:41,
16,317,1198687872,주식회사 스타버킷,김영섭,분석,684269090,75.0,97.333,96.314,-0.1472 (99.8528),15 13,2024/07/03 16:12:07,
17,318,2148626637,(주)아이엔지시스템,김정화,분석,684288500,75.0,97.336,96.317,-0.1444 (99.8556),11 15,2024/07/04 09:04:51,
18,319,1078682044,명승파워넷 주식회사,공건식,분석,684303350,75.0,97.338,96.319,-0.1422 (99.8578),7 13,2024/07/02 13:04:40,
19,320,1048157634,쿠도커뮤니케이션(주),김용식,분석,684309850,75.0,97.339,96.32,-0.1413 (99.8587),6 7,2024/07/03 17:32:05,
20,321,1138640850,주식회사 우솔네트웍스,유상열,분석,684326650,75.0,97.342,96.322,-0.1388 (99.8612),9 3,2024/07/03 11:09:37,
21,322,2148607396,주식회사 폴라리스에이아이,지준경,분석,684337620,75.0,97.343,96.324,-0.1372 (99.8628),11 8,2024/07/03 10:32:22,
22,323,1188111020,주식회사 한영씨앤이,박대서,분석,684341039,75.0,97.344,96.324,-0.1367 (99.8633),14 5,2024/07/03 09:17:25,
23,324,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,684357480,75.0,97.346,96.327,-0.1344 (99.8656),11 7,2024/07/03 09:08:49,
24,325,2068663169,(주)지엠케이정보통신,최경숙,분석,684361600,75.0,97.347,96.327,-0.1337 (99.8663),7 11,2024/07/02 14:52:19,
25,326,1078140904,대월기전(주),김승연,분석,684380290,75.0,97.35,96.33,-0.1310 (99.869),14 2,2024/07/03 11:05:27,
26,327,1028135124,현대에이치디에스(주),이철규,분석,684385581,75.0,97.351,96.331,-0.1302 (99.8698),4 9,2024/07/02 10:22:48,
27,328,1138195331,(주)한남이앤씨,조성호,분석,684391749,75.0,97.352,96.332,-0.1293 (99.8707),15 3,2024/07/02 20:36:15,
28,329,1048159651,(주)성우음향정보통신,송민자,분석,684394490,75.0,97.352,96.332,-0.1289 (99.8711),2 7,2024/07/04 08:48:08,
29,330,1018642796,주식회사 나이스포유,노길상,분석,684406140,75.0,97.354,96.334,-0.1272 (99.8728),4 7,2024/07/03 14:39:13,
30,331,1208100598,(주)삼지엔지니어링,김동명,분석,684429440,75.0,97.357,96.337,-0.1238 (99.8762),15 1,2024/07/02 12:47:17,
31,332,4018600546,주식회사 케이투시스템즈,강병준,분석,684440410,75.0,97.359,96.338,-0.1222 (99.8778),11 4,2024/07/03 16:16:02,
32,333,1198153402,고현건설(주),이화선,분석,684456290,75.0,97.361,96.341,-0.1199 (99.8801),2 8,2024/07/02 13:09:17,
33,334,1918801109,지디엘테크 주식회사,김완중,분석,684508361,75.0,97.369,96.348,-0.1123 (99.8877),5 14,2024/07/03 14:11:55,
34,335,1098167078,(주)에스씨네트,이계영,분석,684508940,75.0,97.369,96.348,-0.1122 (99.8878),13 14,2024/07/02 10:30:04,
35,336,2158138510,신신이앤씨주식회사,하상청,분석,684524116,75.0,97.372,96.35,-0.1100 (99.89),4 7,2024/07/02 10:54:31,
36,337,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,684530859,75.0,97.373,96.351,-0.1091 (99.8909),4 2,2024/07/03 19:33:58,
37,338,1068167098,코스믹전기통신 주식회사,이규선,분석,684543200,75.0,97.375,96.353,-0.1072 (99.8928),1 2,2024/07/03 12:23:39,
38,339,2158774105,주식회사 노비텍,이준영,분석,684568847,75.0,97.379,96.356,-0.1035 (99.8965),11 8,2024/07/02 10:46:20,
39,340,1138146387,(주)대산시스템,전재수,분석,684577460,75.0,97.38,96.358,-0.1022 (99.8978),1 8,2024/07/03 14:47:41,
40,341,2098139213,(주)뉴타운전력,박형우,분석,684584998,75.0,97.381,96.359,-0.1011 (99.8989),10 7,2024/07/04 08:39:46,
41,342,2128604113,주식회사 아리아,장시진,분석,684638450,75.0,97.389,96.366,-0.0933 (99.9067),11 15,2024/07/03 08:40:37,
42,343,1068178635,(주)지아이테크놀러지,홍영우,분석,684639819,75.0,97.389,96.366,-0.0931 (99.9069),12 13,2024/07/02 13:17:11,
43,344,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,684650785,75.0,97.391,96.368,-0.0915 (99.9085),3 9,2024/07/02 16:35:33,
44,345,1048198009,대신네트웍스주식회사,김태응,분석,684651469,75.0,97.391,96.368,-0.0914 (99.9086),3 15,2024/07/03 11:26:17,
45,346,1380715369,영인 아이티 기술사 사무소,함영만,분석,684672720,75.0,97.394,96.371,-0.0883 (99.9117),5 12,2024/07/02 10:51:36,
46,347,1058649262,주식회사 노하우전기통신,임창배,분석,684691900,75.0,97.397,96.374,-0.0855 (99.9145),13 10,2024/07/02 10:03:00,
47,348,2208680918,(주)엠디엠알,이재원,분석,684694566,75.0,97.398,96.374,-0.0852 (99.9148),8 5,2024/07/03 09:58:52,
48,349,1168137418,두레옵트로닉스 주식회사,최수현,분석,684706980,75.0,97.4,96.376,-0.0833 (99.9167),10 3,2024/07/03 13:49:23,
49,350,1198615820,프리커스(주),최훈,분석,684721198,75.0,97.402,96.378,-0.0813 (99.9187),1 15,2024/07/02 10:02:21,
0,351,2018603701,소성정보기술 주식회사,김금남,분석,684731121,75.0,97.403,96.379,-0.0798 (99.9202),11 4,2024/07/04 09:07:53,
1,352,1198642201,주식회사 한일이앤씨,황유경,분석,684738980,75.0,97.404,96.38,-0.0787 (99.9213),3 4,2024/07/03 12:51:48,
2,353,2208197511,(주)다산지앤지,유철종,분석,684741250,75.0,97.405,96.381,-0.0783 (99.9217),5 12,2024/07/02 11:11:28,
3,354,1068674463,주식회사 리번드,임성일,분석,684749825,75.0,97.406,96.382,-0.0771 (99.9229),12 6,2024/07/03 08:42:18,
4,355,1178153920,엠에스원디지털 주식회사,엄종만,분석,684763170,75.0,97.408,96.384,-0.0751 (99.9249),8 1,2024/07/02 16:10:25,
5,356,1138607924,두성건설주식회사,안성병,분석,684764390,75.0,97.408,96.384,-0.0750 (99.925),11 12,2024/07/02 10:12:41,
6,357,2108156959,두레에스텍 주식회사,유의근,분석,684774140,75.0,97.41,96.385,-0.0735 (99.9265),13 2,2024/07/02 14:28:01,
7,358,1088165228,(주)콤텍피엔씨,송기영,분석,684775510,75.0,97.41,96.386,-0.0733 (99.9267),13 7,2024/07/03 17:19:30,
8,359,1198646212,주식회사 에프에스네트웍스,이화수,분석,684798120,75.0,97.413,96.389,-0.0700 (99.93),3 11,2024/07/03 08:52:12,
9,360,2178141893,주식회사대웅텔레콤,전진숙,분석,684798805,75.0,97.413,96.389,-0.0699 (99.9301),2 15,2024/07/03 09:43:07,
10,361,1358188617,주식회사 지에프씨코리아,안병모,분석,684799850,75.0,97.414,96.389,-0.0698 (99.9302),8 12,2024/07/03 09:18:09,
11,362,2158197601,주식회사 알파시큐넷,진승화,분석,684809770,75.0,97.415,96.39,-0.0683 (99.9317),1 3,2024/07/03 08:43:22,
12,363,2618126604,주식회사 래오시스,윤경,분석,684844040,75.0,97.42,96.395,-0.0633 (99.9367),2 8,2024/07/02 15:13:06,
13,364,1098643839,주식회사 케이비정보통신,지인현,분석,684846087,75.0,97.421,96.395,-0.0631 (99.9369),2 8,2024/07/04 09:17:32,
14,365,7048701285,주식회사 하랑에스아이,김호중,분석,684878300,75.0,97.426,96.4,-0.0583 (99.9417),12 7,2024/07/03 14:16:37,
15,366,1068198683,주식회사 포인트정보,강미혜,분석,684879667,75.0,97.426,96.4,-0.0581 (99.9419),11 1,2024/07/03 10:50:01,
16,367,7778600711,(주)유스이앤씨,최강호,분석,684887206,75.0,97.427,96.401,-0.0570 (99.943),5 11,2024/07/03 17:07:01,
17,368,1138683368,주식회사 에스엠시스템즈,이승환,분석,684892500,75.0,97.428,96.402,-0.0563 (99.9437),1 11,2024/07/03 17:17:23,
18,369,1078161011,(주)장수커뮤니케이션즈,김현수,분석,684894740,75.0,97.428,96.402,-0.0560 (99.944),12 15,2024/07/04 09:24:09,
19,370,1100668347,민성정보통신,김영익,분석,684897484,75.0,97.428,96.403,-0.0555 (99.9445),7 8,2024/07/03 16:34:51,
20,371,2148132740,(주)융시스템,박진기,분석,684899660,75.0,97.429,96.403,-0.0552 (99.9448),12 10,2024/07/02 15:33:08,
21,372,1048157783,(주)서울정보컴,고응준,분석,684912560,75.0,97.431,96.405,-0.0533 (99.9467),5 2,2024/07/02 14:12:41,
22,373,2148823314,화인정보기술주식회사,이명우,분석,684923524,75.0,97.432,96.406,-0.0517 (99.9483),7 1,2024/07/03 09:17:58,
23,374,2208108546,경림전기(주),김인형,분석,684946830,75.0,97.436,96.41,-0.0483 (99.9517),15 14,2024/07/02 10:39:21,
24,375,1198173261,주식회사 현대네트웍기술,조성익,분석,684947510,75.0,97.436,96.41,-0.0482 (99.9518),15 8,2024/07/02 15:33:00,
