순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
205,1098162433,광명정보통신(주),,분석,4554643600,87.185,87.852,0.0388 (100.0388),10 2,2020/08/05 09:12:21,미심사
206,2188117964,(주)투윈스컴,,분석,4554660796,87.185,87.853,0.0392 (100.0392),10 5,2020/08/06 10:09:45,미심사
207,2018147460,태성전기통신(주),,분석,4554723478,87.187,87.854,0.0405 (100.0405),2 10,2020/08/06 13:02:55,미심사
208,5028191777,주식회사신한이엔씨,,분석,4554756794,87.187,87.855,0.0413 (100.0413),11 9,2020/08/06 16:13:27,미심사
209,2158747516,(주) 제이에스통신정보,,분석,4554765780,87.188,87.855,0.0415 (100.0415),15 12,2020/08/05 15:15:47,미심사
210,1238163705,주식회사 동명이엔씨,,분석,4554933626,87.191,87.858,0.0452 (100.0452),1 2,2020/08/06 09:43:51,미심사
211,3738701418,주식회사 에스비넷,,분석,4554936350,87.191,87.858,0.0452 (100.0452),3 5,2020/08/06 10:34:01,미심사
212,1148137654,(주)미동이엔씨,,분석,4554956391,87.192,87.858,0.0457 (100.0457),9 12,2020/08/07 09:06:24,미심사
213,1198108907,(주)아이엔아이,,분석,4555010620,87.193,87.859,0.0468 (100.0468),8 6,2020/08/05 09:01:08,미심사
214,1138150993,주식회사 우진정보,,분석,4555024000,87.193,87.86,0.0471 (100.0471),4 6,2020/08/06 13:17:20,미심사
215,1088114068,(주)대인정보통신,,분석,4555214477,87.197,87.863,0.0513 (100.0513),4 12,2020/08/06 09:23:49,미심사
216,1098150316,(주)건우통신,,분석,4555220458,87.197,87.864,0.0515 (100.0515),8 10,2020/08/06 14:45:32,미심사
217,2178127061,주식회사 칸씨앤에스,,분석,4555261500,87.198,87.864,0.0524 (100.0524),1 2,2020/08/06 16:41:35,미심사
218,1308151696,옴니시스템주식회사,,분석,4555335930,87.199,87.866,0.0540 (100.054),3 14,2020/08/07 09:28:17,미심사
219,3088106284,(주)대하전기통신,,분석,4555384362,87.2,87.867,0.0551 (100.0551),8 15,2020/08/07 08:51:55,미심사
220,4088126237,주식회사 홍석,,분석,4555460500,87.202,87.868,0.0567 (100.0567),13 14,2020/08/07 08:43:10,미심사
221,2148134127,(주)대경텔레콤,,분석,4555479970,87.202,87.869,0.0571 (100.0571),5 8,2020/08/06 09:31:52,미심사
222,1058622531,건웅신호산전(주),,분석,4555534610,87.203,87.87,0.0584 (100.0584),1 4,2020/08/05 14:34:02,미심사
223,1298177060,주식회사 피코씨엔아이,,분석,4555555000,87.204,87.87,0.0588 (100.0588),5 8,2020/08/05 09:21:25,미심사
224,6158122391,주식회사 우진이앤씨,,분석,4555557380,87.204,87.87,0.0589 (100.0589),11 7,2020/08/06 17:46:00,미심사
225,1278654407,봉산통신 주식회사,,분석,4555614000,87.205,87.871,0.0601 (100.0601),12 8,2020/08/05 11:03:09,미심사
226,2198123760,기찬정보통신(주),,분석,4555678850,87.206,87.872,0.0615 (100.0615),8 15,2020/08/06 17:35:20,미심사
227,6108631570,신성아이시티 주식회사,,분석,4555721300,87.207,87.873,0.0625 (100.0625),13 11,2020/08/05 11:52:09,미심사
228,1198609177,이유솔루션주식회사,,분석,4555760927,87.208,87.874,0.0633 (100.0633),13 2,2020/08/07 08:41:54,미심사
229,1188111020,한영정보통신(주),,분석,4555976800,87.213,87.878,0.0681 (100.0681),13 3,2020/08/06 15:01:36,미심사
230,2138634018,(주)비트정보통신,,분석,4555994440,87.213,87.878,0.0684 (100.0684),12 7,2020/08/06 17:39:28,미심사
231,4108137488,(주)한빛네트웍스,,분석,4556090000,87.215,87.88,0.0705 (100.0705),2 8,2020/08/06 11:33:16,미심사
232,4168144274,주식회사 세오,,분석,4556113595,87.215,87.881,0.0711 (100.0711),2 7,2020/08/05 10:07:28,미심사
233,1308124466,삼형전자 주식회사,,분석,4556138289,87.216,87.881,0.0716 (100.0716),8 2,2020/08/06 15:51:08,미심사
234,6078146413,(주)정호시스템,,분석,4556149245,87.216,87.881,0.0719 (100.0719),11 1,2020/08/05 10:13:45,미심사
235,1238626952,주식회사 동인시스템,,분석,4556237400,87.218,87.883,0.0738 (100.0738),3 9,2020/08/06 18:32:54,미심사
236,3148171228,(주)케이엠넷,,분석,4556260180,87.219,87.884,0.0743 (100.0743),6 11,2020/08/05 11:53:46,미심사
237,1098167078,(주)에스씨네트,,분석,4556276720,87.219,87.884,0.0746 (100.0746),13 4,2020/08/05 10:10:36,미심사
238,2098134713,키엔컴 주식회사,,분석,4556285830,87.219,87.884,0.0749 (100.0749),6 10,2020/08/05 12:30:40,미심사
239,3158134191,우진산업개발(주),,분석,4556317290,87.22,87.885,0.0755 (100.0755),13 1,2020/08/06 13:49:09,미심사
240,3018184014,누리정보통신(주),,분석,4556348440,87.22,87.885,0.0762 (100.0762),5 6,2020/08/06 14:14:25,미심사
241,1228193977,주식회사 에스유테크,,분석,4556376888,87.221,87.886,0.0769 (100.0769),10 12,2020/08/05 18:59:00,미심사
242,1148615581,대성네트웍 주식회사,,분석,4556499820,87.223,87.888,0.0796 (100.0796),3 8,2020/08/05 13:27:52,미심사
243,4088104214,(주)광영이엠씨,,분석,4556545900,87.224,87.889,0.0806 (100.0806),11 4,2020/08/06 11:36:09,미심사
244,1238621388,주식회사 창우,,분석,4556550000,87.225,87.889,0.0807 (100.0807),7 4,2020/08/06 17:44:48,미심사
245,4028158842,유한회사 마루이앤씨,,분석,4556568108,87.225,87.889,0.0810 (100.081),5 8,2020/08/06 00:40:27,미심사
246,1208193646,에이치디씨아이콘트롤스 주식회사,,분석,4556596300,87.225,87.89,0.0817 (100.0817),2 14,2020/08/05 09:48:32,미심사
247,1188115778,대신통신기술(주),,분석,4556625000,87.226,87.891,0.0823 (100.0823),7 14,2020/08/05 12:34:54,미심사
248,1298689542,주식회사서율,,분석,4556650972,87.227,87.891,0.0829 (100.0829),12 6,2020/08/05 13:18:42,미심사
249,1108130979,(주)대림코퍼레이션,,분석,4556754775,87.229,87.893,0.0851 (100.0851),1 6,2020/08/07 08:36:49,미심사
250,1108190166,(주)페타네트워크,,분석,4556767931,87.229,87.893,0.0854 (100.0854),8 5,2020/08/06 15:31:27,미심사
251,2208104161,대신정보기술(주),,분석,4556791200,87.23,87.894,0.0860 (100.086),5 3,2020/08/06 15:30:42,미심사
252,2208143387,(주)글로벌텔레콤,,분석,4556794900,87.23,87.894,0.0860 (100.086),1 4,2020/08/05 17:10:58,미심사
253,2148675138,(주)대호아이티에스,,분석,4556813960,87.23,87.894,0.0864 (100.0864),10 6,2020/08/07 09:18:09,미심사
254,1308621334,주식회사청조정보통신,,분석,4556821140,87.23,87.894,0.0866 (100.0866),14 2,2020/08/05 18:25:42,미심사
255,3018149564,(주)영보정보통신,,분석,4556945998,87.233,87.897,0.0894 (100.0894),8 1,2020/08/06 10:21:07,미심사
256,4028129236,완전정보통신 주식회사,,분석,4557082418,87.236,87.899,0.0923 (100.0923),9 3,2020/08/06 05:49:15,미심사
257,1068611721,우리보안 주식회사,,분석,4557264699,87.239,87.903,0.0964 (100.0964),1 3,2020/08/07 06:03:40,미심사
258,6218166263,링크정보시스템(주),,분석,4557312400,87.24,87.904,0.0974 (100.0974),4 9,2020/08/06 16:31:04,미심사
259,1298196937,(주)넷케이티아이,,분석,4557485332,87.244,87.907,0.1012 (100.1012),4 9,2020/08/05 16:51:25,미심사
260,5268100097,대일정보통신 주식회사,,분석,4557531878,87.245,87.908,0.1022 (100.1022),6 12,2020/08/07 09:00:10,미심사
261,2148188924,우민전기(주),,분석,4557547000,87.245,87.908,0.1026 (100.1026),9 12,2020/08/07 09:11:04,미심사
262,2140875125,삼화전기정보통신공사,,분석,4557624380,87.247,87.91,0.1043 (100.1043),13 6,2020/08/05 18:46:39,미심사
263,2068617141,(주)텔코아,,분석,4557738200,87.249,87.912,0.1068 (100.1068),6 12,2020/08/05 17:41:28,미심사
264,1108131416,중앙하이텔 주식회사,,분석,4557812470,87.251,87.913,0.1084 (100.1084),5 4,2020/08/06 11:43:53,미심사
265,6048113515,주식회사 명신하이넷,,분석,4557971000,87.254,87.917,0.1119 (100.1119),9 1,2020/08/06 10:10:36,미심사
266,2028158261,주식회사 남두,,분석,4557984054,87.254,87.917,0.1122 (100.1122),1 9,2020/08/06 17:47:44,미심사
267,6788100724,정상기전 주식회사,,분석,4558056900,87.256,87.918,0.1138 (100.1138),11 13,2020/08/07 09:11:29,미심사
268,3058186692,(주)스피드데이타정보통신,,분석,4558074437,87.256,87.919,0.1141 (100.1141),7 15,2020/08/07 07:39:07,미심사
269,1278622185,(주)한올정보통신,,분석,4558121979,87.257,87.919,0.1152 (100.1152),13 4,2020/08/05 09:29:52,미심사
270,1288602824,주식회사 우성텔레콤,,분석,4558255000,87.26,87.922,0.1181 (100.1181),5 2,2020/08/05 11:08:41,미심사
271,2118645407,흥일정보통신(주),,분석,4558282735,87.26,87.923,0.1187 (100.1187),13 10,2020/08/06 16:08:50,미심사
272,1248609688,우성이엔디주식회사,,분석,4558349194,87.262,87.924,0.1202 (100.1202),15 2,2020/08/05 14:45:38,미심사
273,2048651425,주식회사 메이사운드,,분석,4558359100,87.262,87.924,0.1204 (100.1204),14 10,2020/08/06 16:12:01,미심사
274,1198123174,주식회사 도래정보시스템,,분석,4558557720,87.266,87.928,0.1248 (100.1248),9 13,2020/08/07 09:43:54,미심사
275,1168170227,(주)에스비에스에이앤티,,분석,4558612350,87.267,87.929,0.1260 (100.126),9 7,2020/08/07 08:48:46,미심사
276,2218132831,주식회사 지아이티,,분석,4558871864,87.273,87.934,0.1317 (100.1317),1 7,2020/08/05 16:20:46,미심사
277,6078169740,주식회사 와이즈박스,,분석,4558876420,87.273,87.934,0.1318 (100.1318),8 11,2020/08/06 11:31:40,미심사
278,1288708320,주식회사 도경정보통신,,분석,4559063085,87.277,87.938,0.1359 (100.1359),8 6,2020/08/06 01:40:03,미심사
279,1308611501,주식회사 성호넷,,분석,4559072200,87.277,87.938,0.1361 (100.1361),1 6,2020/08/06 17:34:25,미심사
280,1268180867,하모니씨앤씨 주식회사,,분석,4559126000,87.278,87.939,0.1372 (100.1372),5 7,2020/08/07 08:55:41,미심사
281,1208615650,주식회사 하나비젼씨스템즈,,분석,4559201492,87.279,87.94,0.1389 (100.1389),12 9,2020/08/06 10:28:26,미심사
282,1058123684,주식회사 우전정보통신,,분석,4559278500,87.281,87.942,0.1406 (100.1406),6 14,2020/08/06 10:05:12,미심사
283,2178113330,(주)오성에스이엠,,분석,4559422762,87.284,87.945,0.1438 (100.1438),5 7,2020/08/06 19:50:36,미심사
284,5048154327,주식회사 얼라이드 시스템,,분석,4559535450,87.286,87.947,0.1462 (100.1462),15 14,2020/08/06 14:42:12,미심사
285,1208194567,아산정보통신(주),,분석,4559579000,87.287,87.948,0.1472 (100.1472),15 3,2020/08/06 15:25:28,미심사
286,2048190516,주식회사동훈전설,,분석,4559695934,87.29,87.95,0.1498 (100.1498),13 10,2020/08/05 16:14:58,미심사
287,2148194561,주식회사 해오름이엔씨,,분석,4559823410,87.292,87.952,0.1525 (100.1525),7 11,2020/08/07 08:30:06,미심사
288,1068194348,(주)퓨젼아이앤씨,,분석,4559827140,87.292,87.952,0.1526 (100.1526),15 14,2020/08/06 16:59:22,미심사
289,1328144454,주식회사 하이큐넷,,분석,4559873500,87.293,87.953,0.1537 (100.1537),12 3,2020/08/07 09:03:27,미심사
290,1138148411,(주)풍천정보네트웍,,분석,4559896000,87.294,87.954,0.1541 (100.1541),15 9,2020/08/06 10:19:32,미심사
291,2068172829,한사랑엔지니어링 주식회사,,분석,4560019180,87.296,87.956,0.1568 (100.1568),12 5,2020/08/06 16:39:44,미심사
292,1118124994,오리엔트주식회사,,분석,4560037401,87.297,87.956,0.1573 (100.1573),6 4,2020/08/07 08:37:56,미심사
293,1108176581,주식회사 비에스텍,,분석,4560110250,87.298,87.958,0.1589 (100.1589),13 8,2020/08/06 17:12:16,미심사
294,2118119938,주식회사 디비아이엔씨,,분석,4560155775,87.299,87.959,0.1599 (100.1599),5 7,2020/08/06 14:43:17,미심사
295,1568701360,주식회사 레인보우,,분석,4560221300,87.301,87.96,0.1613 (100.1613),6 4,2020/08/05 14:14:24,미심사
296,3118110125,주식회사 국제광엔지니어링,,분석,4560424395,87.305,87.964,0.1658 (100.1658),15 9,2020/08/06 18:54:08,미심사
297,1408105132,원플러스텔레콤주식회사,,분석,4560447150,87.305,87.964,0.1662 (100.1662),11 2,2020/08/05 09:52:05,미심사
298,5088137937,(주)벨류데이터,,분석,4560460818,87.306,87.965,0.1666 (100.1666),5 1,2020/08/06 13:56:53,미심사
299,1358151726,진흥정보통신(주),,분석,4560468599,87.306,87.965,0.1667 (100.1667),12 9,2020/08/05 12:11:54,미심사
300,1178119238,주식회사 동양네트워크,,분석,4560492688,87.306,87.965,0.1673 (100.1673),13 2,2020/08/07 09:03:56,미심사
301,2298134357,주식회사 디라직,,분석,4560538220,87.307,87.966,0.1683 (100.1683),14 11,2020/08/07 09:07:03,미심사
302,2508601160,주식회사컴온웍스,,분석,4560623100,87.309,87.968,0.1701 (100.1701),8 4,2020/08/06 21:52:36,미심사
303,7968100852,주식회사 플러스정보기술,,분석,4560664770,87.31,87.969,0.1710 (100.171),7 9,2020/08/05 14:30:26,미심사
304,1328179967,지음이엔아이 주식회사,,분석,4560683900,87.31,87.969,0.1714 (100.1714),12 1,2020/08/07 07:53:48,미심사
305,2208159759,승원시스템(주),,분석,4560917030,87.315,87.973,0.1766 (100.1766),13 2,2020/08/07 09:23:05,미심사
306,1208137120,(주)지티일렉콘,,분석,4560961202,87.316,87.974,0.1775 (100.1775),11 15,2020/08/07 03:27:24,미심사
307,2218146413,(주)강원네트웍스,,분석,4560979600,87.316,87.975,0.1779 (100.1779),7 11,2020/08/06 21:15:45,미심사
308,2028162708,(주)에스텍시스템,,분석,4561075501,87.318,87.976,0.1801 (100.1801),12 1,2020/08/06 09:04:53,미심사
309,6228117654,주식회사 금맥,,분석,4561145230,87.32,87.978,0.1816 (100.1816),5 12,2020/08/06 16:59:40,미심사
310,1188113673,동해정보통신 주식회사,,분석,4561198390,87.321,87.979,0.1828 (100.1828),4 5,2020/08/06 16:13:58,미심사
311,1198175027,(주)케이웍스,,분석,4561794820,87.333,87.99,0.1959 (100.1959),13 1,2020/08/06 10:27:57,미심사
312,1238613802,주식회사 지성정보통신,,분석,4561798960,87.333,87.99,0.1959 (100.1959),11 10,2020/08/05 21:34:21,미심사
313,4038112188,유한회사 미주계전,,분석,4561931390,87.336,87.993,0.1988 (100.1988),9 6,2020/08/06 16:19:06,미심사
314,6158117317,주식회사 케이투,,분석,4561940502,87.336,87.993,0.1991 (100.1991),2 6,2020/08/06 14:27:11,미심사
315,1448109125,에스트래픽 주식회사,,분석,4561962400,87.337,87.994,0.1995 (100.1995),14 13,2020/08/06 09:37:59,미심사
316,6058151851,휴먼아이티에스(주),,분석,4561987600,87.337,87.994,0.2001 (100.2001),9 10,2020/08/05 09:32:13,미심사
317,4118136255,(유)영화통신,,분석,4562097670,87.34,87.996,0.2025 (100.2025),8 12,2020/08/06 12:28:20,미심사
318,1068150525,주식회사 캐스트윈,,분석,4562172700,87.341,87.998,0.2042 (100.2042),9 6,2020/08/07 09:13:38,미심사
319,4088156497,주식회사 영풍,,분석,4562186500,87.341,87.998,0.2045 (100.2045),11 4,2020/08/07 09:07:28,미심사
320,1328127945,부민통신 주식회사,,분석,4562427660,87.346,88.003,0.2098 (100.2098),3 1,2020/08/05 10:53:54,미심사
321,3148130057,주식회사 제이씨정보통신,,분석,4562482300,87.347,88.004,0.2110 (100.211),5 1,2020/08/07 09:19:12,미심사
322,2218114978,합자회사 동양아이텍,,분석,4562555140,87.349,88.005,0.2126 (100.2126),11 2,2020/08/07 09:01:30,미심사
323,2118743406,보성통신기술(주),,분석,4562613640,87.35,88.006,0.2138 (100.2138),10 13,2020/08/07 09:14:52,미심사
324,1428800582,엘제이테크 주식회사,,분석,4562937582,87.357,88.012,0.2210 (100.221),9 4,2020/08/05 13:14:41,미심사
325,6158113999,(주)동진정보통신,,분석,4563128803,87.361,88.016,0.2252 (100.2252),5 11,2020/08/06 11:09:35,미심사
326,1348176082,(주)화인전설,,분석,4563233520,87.363,88.018,0.2275 (100.2275),7 4,2020/08/06 15:11:06,미심사
327,3058185373,주식회사 하나월드정보통신,,분석,4563470268,87.368,88.023,0.2327 (100.2327),14 1,2020/08/07 08:42:55,미심사
328,6058141805,제일정보통신주식회사,,분석,4563494045,87.368,88.023,0.2332 (100.2332),12 2,2020/08/05 09:25:06,미심사
329,1348618826,범진에너지건설(주),,분석,4563565000,87.37,88.024,0.2347 (100.2347),1 5,2020/08/06 01:11:44,미심사
330,6168197255,광명디앤씨주식회사,,분석,4563619148,87.371,88.026,0.2359 (100.2359),2 5,2020/08/06 14:07:03,미심사
331,1138134111,주식회사한일디엔에스,,분석,4563670388,87.372,88.026,0.2370 (100.237),13 1,2020/08/05 13:07:20,미심사
332,2048188475,주식회사 오파스넷,,분석,4563697920,87.373,88.027,0.2377 (100.2377),11 15,2020/08/05 10:52:39,미심사
333,1138132447,태진정보통신(주),,분석,4563769344,87.374,88.028,0.2392 (100.2392),14 1,2020/08/06 23:55:49,미심사
334,2148108857,대동종합전설 주식회사,,분석,4563830835,87.375,88.03,0.2406 (100.2406),9 7,2020/08/05 12:53:49,미심사
335,1418128934,에스유앤텔레콤주식회사,,분석,4563998400,87.379,88.033,0.2442 (100.2442),9 12,2020/08/06 16:49:07,미심사
336,1248106672,(주)데스코,,분석,4564075800,87.381,88.034,0.2459 (100.2459),9 15,2020/08/07 08:48:59,미심사
337,1298129419,지에스앤티(주),,분석,4564148647,87.382,88.036,0.2476 (100.2476),6 8,2020/08/07 09:47:56,미심사
338,1358140632,(주)우진일렉트,,분석,4564162310,87.382,88.036,0.2479 (100.2479),10 8,2020/08/07 08:05:16,미심사
339,3058164776,온세계정보통신(주),,분석,4564177600,87.383,88.036,0.2482 (100.2482),10 15,2020/08/06 09:41:45,미심사
340,2148607396,(주) 리노스,,분석,4564183070,87.383,88.036,0.2483 (100.2483),14 15,2020/08/06 09:46:24,미심사
341,1048153190,현대오토에버 주식회사,,분석,4564185070,87.383,88.036,0.2484 (100.2484),4 10,2020/08/06 15:37:00,미심사
342,1018675701,주식회사 두이정보통신,,분석,4564222404,87.384,88.037,0.2492 (100.2492),10 12,2020/08/05 13:25:40,미심사
343,1328146205,주식회사 다성아이앤에스,,분석,4564312551,87.385,88.039,0.2512 (100.2512),14 4,2020/08/06 09:55:32,미심사
344,1198623392,(주)한양정보,,분석,4564378300,87.387,88.04,0.2526 (100.2526),14 13,2020/08/06 10:07:55,미심사
345,1238196749,(주)용화전기통신,,분석,4564886220,87.397,88.05,0.2638 (100.2638),14 1,2020/08/07 09:09:13,미심사
346,1388113342,지에스 주식회사,,분석,4564962246,87.399,88.051,0.2654 (100.2654),10 3,2020/08/06 10:20:38,미심사
347,1258167333,호산이앤씨 주식회사,,분석,4565086539,87.401,88.054,0.2682 (100.2682),12 10,2020/08/07 09:53:54,미심사
348,1108175433,승림이앤씨(주),,분석,4565154840,87.403,88.055,0.2697 (100.2697),4 12,2020/08/05 14:34:54,미심사
349,7078100041,주식회사 보가텍,,분석,4565241336,87.405,88.057,0.2715 (100.2715),5 10,2020/08/06 16:17:59,미심사
350,6068621020,(주)서진아이티에스,,분석,4565254996,87.405,88.057,0.2719 (100.2719),4 12,2020/08/05 12:29:30,미심사
351,4088601930,대유통신(주),,분석,4565264100,87.405,88.057,0.2720 (100.272),3 15,2020/08/07 08:50:29,미심사
352,1243595649,일광전기통신,,분석,4565523620,87.411,88.062,0.2778 (100.2778),7 12,2020/08/06 11:18:35,미심사
353,1208111644,주식회사 광신전설,,분석,4565578250,87.412,88.063,0.2790 (100.279),2 15,2020/08/06 18:13:47,미심사
354,1388113508,(주)이엔티파워,,분석,4565605568,87.412,88.064,0.2796 (100.2796),14 9,2020/08/06 10:05:51,미심사
355,2218146688,첨단정보통신 주식회사,,분석,4565610120,87.412,88.064,0.2797 (100.2797),2 14,2020/08/06 09:10:32,미심사
356,3128143575,주식회사 광진통신,,분석,4565647760,87.413,88.065,0.2805 (100.2805),5 2,2020/08/06 15:40:41,미심사
357,4148106158,라온이엔씨 주식회사,,분석,4565760370,87.415,88.067,0.2830 (100.283),13 12,2020/08/07 08:51:37,미심사
358,6088133473,아라정보통신 주식회사,,분석,4565804095,87.416,88.068,0.2839 (100.2839),2 15,2020/08/06 11:41:48,미심사
359,2128145574,콤시스(주),,분석,4565837990,87.417,88.068,0.2847 (100.2847),14 10,2020/08/07 09:16:36,미심사
360,4168109772,주식회사 국민,,분석,4566184330,87.424,88.075,0.2923 (100.2923),8 7,2020/08/06 10:25:04,미심사
361,1078197386,(주)아리네트웍스,,분석,4566215808,87.425,88.076,0.2930 (100.293),7 12,2020/08/07 09:14:03,미심사
362,6178103463,(주)경남개발,,분석,4566238417,87.425,88.076,0.2935 (100.2935),6 14,2020/08/05 11:52:39,미심사
363,2128122829,신한종합네트웍스 주식회사,,분석,4566291000,87.426,88.077,0.2946 (100.2946),9 13,2020/08/06 22:24:49,미심사
364,1138694415,건웅정보통신 주식회사,,분석,4566297604,87.427,88.077,0.2948 (100.2948),14 1,2020/08/05 14:27:17,미심사
365,1118114477,주식회사 대흥데이타통신,,분석,4566397767,87.429,88.079,0.2970 (100.297),5 12,2020/08/05 11:29:20,미심사
366,1308635463,주식회사동아넷,,분석,4566561680,87.432,88.082,0.3006 (100.3006),3 8,2020/08/05 15:20:33,미심사
367,2228126763,주식회사 규담오티에스,,분석,4566625410,87.433,88.083,0.3019 (100.3019),2 15,2020/08/07 09:28:07,미심사
368,1308618159,주식회사 카스하이퍼씨앤씨,,분석,4566798421,87.437,88.087,0.3058 (100.3058),10 5,2020/08/06 16:37:34,미심사
369,1218620796,(주)엠에스시스템,,분석,4566823960,87.437,88.087,0.3063 (100.3063),7 10,2020/08/05 09:08:00,미심사
370,1068104924,케이씨씨정보통신 주식회사,,분석,4566926100,87.44,88.089,0.3086 (100.3086),4 9,2020/08/06 17:00:54,미심사
371,1288154026,(주)니트로시스템,,분석,4566966880,87.44,88.09,0.3095 (100.3095),4 3,2020/08/06 10:08:51,미심사
372,2148693742,에이치디에스주식회사,,분석,4566981178,87.441,88.09,0.3098 (100.3098),5 1,2020/08/06 11:07:27,미심사
373,2148626132,(주)오버넷,,분석,4566989641,87.441,88.091,0.3100 (100.31),10 4,2020/08/06 11:07:34,미심사
374,2218123803,강호정보통신(주),,분석,4567194530,87.445,88.094,0.3145 (100.3145),4 10,2020/08/05 10:47:07,미심사
375,6218130159,네오콤 주식회사,,분석,4567235650,87.446,88.095,0.3154 (100.3154),5 6,2020/08/05 10:51:57,미심사
376,1298157900,(주)에스오에이텔레콤,,분석,4567248769,87.446,88.096,0.3156 (100.3156),7 6,2020/08/05 10:37:52,미심사
377,1258181577,주식회사 디티,,분석,4567250000,87.446,88.096,0.3157 (100.3157),12 13,2020/08/05 13:46:03,미심사
378,2158640952,(주)에스티탑,,분석,4567299237,87.447,88.096,0.3168 (100.3168),12 14,2020/08/06 10:20:43,미심사
379,1388114337,주식회사 신안정보통신,,분석,4567335660,87.448,88.097,0.3176 (100.3176),2 7,2020/08/06 09:47:30,미심사
380,2218104072,지에스네트웍스 주식회사,,분석,4567444929,87.45,88.099,0.3200 (100.32),9 10,2020/08/05 19:18:39,미심사
381,6088118002,대신네트웍스 주식회사,,분석,4567481352,87.451,88.1,0.3208 (100.3208),10 2,2020/08/07 09:12:00,미심사
382,2048187419,(주)디지털우민,,분석,4567691018,87.455,88.104,0.3254 (100.3254),1 7,2020/08/05 16:57:33,미심사
383,2298130972,(주)태주이엔지,,분석,4567693516,87.455,88.104,0.3254 (100.3254),6 10,2020/08/06 16:25:57,미심사
384,2128140491,(주)벧엘정보통신,,분석,4567781840,87.457,88.106,0.3273 (100.3273),9 2,2020/08/06 09:33:54,미심사
385,2148669048,보라정보통신 주식회사,,분석,4567781843,87.457,88.106,0.3274 (100.3274),5 8,2020/08/06 16:14:09,미심사
386,1348707665,행복네트웍스주식회사,,분석,4567786400,87.457,88.106,0.3275 (100.3275),14 2,2020/08/07 09:13:18,미심사
387,5088110020,주식회사 예성전기통신,,분석,4567841030,87.459,88.107,0.3287 (100.3287),2 12,2020/08/05 10:00:03,미심사
388,1298147756,(주)씨제이텔레콤,,분석,4567968650,87.461,88.109,0.3315 (100.3315),5 1,2020/08/05 10:20:47,미심사
389,2118199266,주식회사 다래파크텍,,분석,4567978530,87.461,88.11,0.3317 (100.3317),8 2,2020/08/05 18:08:38,미심사
390,5028169620,코리아넷시스템(주),,분석,4568136960,87.465,88.113,0.3351 (100.3351),3 7,2020/08/06 09:02:42,미심사
391,1068606738,(주)퓨쳐아이티,,분석,4568246200,87.467,88.115,0.3375 (100.3375),12 10,2020/08/06 22:38:44,미심사
392,1068135107,주식회사동산텔레콤,,분석,4568296320,87.468,88.116,0.3387 (100.3387),8 10,2020/08/05 15:33:31,미심사
393,2298134599,(주)시에나텔레콤,,분석,4568307178,87.468,88.116,0.3389 (100.3389),9 11,2020/08/05 16:21:59,미심사
394,2048159043,이앤씨텔레콤(주),,분석,4568551280,87.473,88.121,0.3443 (100.3443),7 12,2020/08/06 10:59:21,미심사
395,1078713262,주식회사 엔제이엠,,분석,4568574043,87.474,88.121,0.3448 (100.3448),6 10,2020/08/06 18:39:45,미심사
396,1068603240,태경이엘피 주식회사,,분석,4568591900,87.474,88.121,0.3451 (100.3451),5 1,2020/08/05 17:00:11,미심사
397,1198116692,주식회사 서우건설산업,,분석,4568655900,87.475,88.123,0.3465 (100.3465),7 2,2020/08/07 08:59:11,미심사
398,1078193207,주식회사 주광전기,,분석,4568751605,87.477,88.124,0.3487 (100.3487),2 14,2020/08/06 14:01:14,미심사
399,2058132431,(주)삼화동력개발,,분석,4568751610,87.477,88.124,0.3487 (100.3487),10 14,2020/08/06 08:22:14,미심사
400,1058199938,삼호전자통신(주),,분석,4568826730,87.479,88.126,0.3503 (100.3503),14 11,2020/08/05 09:56:31,미심사
401,6068187764,화성아이티주식회사,,분석,4568924620,87.481,88.128,0.3525 (100.3525),6 4,2020/08/05 10:12:21,미심사
402,1308640307,케이씨전기주식회사,,분석,4568983810,87.482,88.129,0.3538 (100.3538),9 5,2020/08/05 16:57:01,미심사
403,1058153698,진우산전(주),,분석,4569006570,87.483,88.129,0.3543 (100.3543),13 6,2020/08/07 09:42:46,미심사
404,1358192479,에스케이네트웍스서비스 주식회사,,분석,4569165920,87.486,88.132,0.3578 (100.3578),3 5,2020/08/06 07:33:52,미심사
405,1308114954,주식회사 영전,,분석,4569206900,87.487,88.133,0.3587 (100.3587),4 9,2020/08/06 09:43:32,미심사
406,6208119689,(주)하진테크,,분석,4569247900,87.488,88.134,0.3596 (100.3596),3 9,2020/08/06 05:25:58,미심사
407,1108190808,노드정보기술(주),,분석,4569295780,87.489,88.135,0.3606 (100.3606),6 7,2020/08/07 09:33:40,미심사
408,1108609224,주식회사 두루스코,,분석,4569375994,87.49,88.137,0.3624 (100.3624),15 14,2020/08/07 08:34:04,미심사
409,1358157661,(주)삼흥정보통신,,분석,4569457300,87.492,88.138,0.3642 (100.3642),5 11,2020/08/05 10:20:57,미심사
410,3018145549,충청통신(자),,분석,4569566570,87.494,88.14,0.3666 (100.3666),9 6,2020/08/06 10:51:06,미심사
411,1138163445,주식회사 삼도통신,,분석,4569612098,87.495,88.141,0.3676 (100.3676),14 7,2020/08/06 17:22:04,미심사
