Unnamed: 0,id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
,378.0,E011808027,하반기 자고객 원격검침망 구축공사,한국전력공사,서울,159280000.0,159968248.0,+2% ~ -2%,0.0,87.745,681.0,,0.43209,0,0,29,126,199,189,109,15,6,0,0,0,0,0,8,21,58,68,90,109,90,99,72,37,10,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,9,11,16,28,31,26,25,40,37,35,41,46,24,52,37,31,45,34,26,19,16,14,6,4,1,1,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,1,3,6,6,5,5,11,14,14,14,17,11,15,14,11,22,18,21,16,13,22,24,17,27,19,13,11,29,23,14,23,17,14,24,21,12,22,12,14,12,7,9,7,8,6,3,3,3,1,0,1,1,0,1,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,458.0,E011806885,서대문은평지사 배전계통 자가 광통신망 증설공사,한국전력공사,서울,183293000.0,182047331.0,+2% ~ -2%,0.0,87.745,708.0,,-0.67961,0,1,18,132,215,212,99,20,2,0,0,0,1,0,6,12,58,74,100,115,117,95,62,37,15,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,4,6,15,27,33,31,26,43,40,38,48,46,29,62,49,36,36,42,16,12,12,17,9,5,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,0,3,3,5,10,11,16,16,17,20,11,15,11,18,25,24,16,17,21,21,27,26,20,14,15,28,34,26,23,24,12,17,19,23,19,9,7,4,8,7,5,7,10,5,4,1,4,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,487.0,E011806270,흥인S/S 등 2개소 노후 보안감시시스템 교체공사,한국전력공사,서울,109304800.0,108652637.0,+2% ~ -2%,0.0,87.745,716.0,,-0.59665,4,3,26,98,238,219,102,19,0,1,1,3,0,3,8,18,36,62,119,119,116,103,62,40,17,2,0,0,1,0,1,0,0,1,2,0,0,1,0,2,2,3,6,5,10,18,13,15,21,31,41,50,58,50,39,38,60,43,48,30,36,20,14,15,17,11,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,2,1,2,3,3,2,3,2,8,6,12,6,7,5,10,11,10,15,16,17,24,29,21,28,30,29,21,23,16,19,19,25,35,18,25,28,20,17,13,18,18,11,9,6,8,6,9,10,7,4,7,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,518.0,E011805744,345kV 미금성동T/L 전력구 감시시스템 화상설비 보강공사,한국전력공사,서울,689734100.0,688509165.0,+2% ~ -2%,0.0,86.745,489.0,정/협정,-0.1776,0,2,21,95,170,118,69,10,2,1,0,0,0,2,7,14,40,55,81,89,61,57,48,21,5,5,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,5,3,7,5,15,15,20,24,21,26,38,35,41,30,26,28,21,23,20,21,20,13,4,11,3,2,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,1,2,3,4,3,2,5,10,11,4,10,10,15,9,11,10,13,13,14,24,17,18,17,24,18,12,13,13,14,14,7,14,12,11,12,8,11,10,10,10,7,6,3,1,5,6,1,2,1,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,530.0,E011805516,마포용산지사 리모델링 사옥 통신공사,한국전력공사,서울,674362057.0,678442187.0,+2% ~ -2%,0.0,86.745,735.0,,0.60503,2,5,41,127,283,171,77,13,5,4,1,1,3,2,15,26,58,69,135,148,96,75,43,34,10,3,4,1,4,0,1,0,0,1,0,0,2,1,0,2,4,7,7,7,16,24,24,20,25,34,54,58,48,73,50,41,40,38,22,30,22,17,14,7,17,8,2,1,1,1,4,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,2,2,2,5,4,3,2,5,5,11,7,17,13,11,10,10,12,13,15,19,25,29,27,31,23,25,41,32,24,26,21,20,21,19,15,23,9,13,20,10,15,7,9,8,4,10,5,2,9,8,3,5,1,1,0,1,0,1,1,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0
,540.0,E011805304,강남P/O 관내 광케이블 보강공사,한국전력공사,서울/경기,27717250.0,27936889.0,+2% ~ -2%,0.0,87.745,1633.0,,0.79242,2,6,67,236,496,445,270,83,9,2,1,1,3,3,13,54,95,141,259,237,227,218,173,97,59,24,7,2,1,1,0,0,2,0,0,1,1,2,2,0,5,4,14,14,30,27,45,42,50,72,64,131,108,89,104,86,95,103,99,62,71,77,59,37,26,34,18,16,9,6,2,3,2,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,4,2,2,4,10,9,5,15,15,16,11,22,23,23,19,23,27,38,34,31,33,55,76,64,44,48,41,55,49,39,47,47,48,46,57,49,50,35,27,32,39,42,35,25,34,24,13,14,12,17,17,11,7,7,9,6,3,5,1,0,2,2,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0
,545.0,E011805358,성수S/S 보안감시시스템 교체공사,한국전력공사,서울,52435900.0,52646414.0,+2% ~ -2%,0.0,87.745,780.0,,0.40146,2,0,29,135,261,205,106,32,4,0,2,0,0,0,7,22,64,71,120,141,102,103,63,43,24,8,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,6,3,5,14,17,27,31,23,37,50,49,54,65,43,35,47,48,39,36,27,21,25,15,18,10,10,6,5,1,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,3,5,0,7,7,7,10,14,13,20,11,15,8,22,15,25,25,18,31,21,33,35,30,23,20,12,23,22,25,20,28,25,14,18,18,14,13,10,11,15,10,8,7,7,11,7,3,5,5,4,2,4,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,555.0,E011805086,원남-돈암 등 2구간 광케이블 보강공사,한국전력공사,서울,31360450.0,31398644.0,+2% ~ -2%,0.0,87.745,682.0,,0.12179,0,4,34,100,199,194,117,25,2,0,0,0,1,3,11,23,41,59,94,105,83,111,75,42,19,6,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,8,6,7,12,16,17,21,20,26,42,35,44,48,30,32,38,38,41,45,36,25,18,19,19,9,6,7,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,5,3,2,4,3,4,6,6,8,8,7,10,8,13,11,9,15,11,23,19,18,17,17,27,32,16,17,13,17,15,22,16,13,25,26,15,22,23,15,21,12,13,14,4,8,11,9,10,5,4,4,2,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,588.0,E011804270,154kV 시흥-독산변전소간 광케이블 시설공사 (영등포전력지사),한국전력공사,서울,37570279.0,37320924.0,+2% ~ -2%,0.0,87.745,708.0,,-0.66371,0,1,27,102,183,192,145,44,2,0,0,0,0,1,6,21,46,56,88,95,82,110,90,55,35,9,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,7,12,12,23,20,20,27,34,39,35,49,26,25,34,44,48,41,32,42,29,21,21,22,9,5,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,1,2,3,4,7,5,5,7,11,12,11,9,8,12,11,16,15,19,18,21,15,20,32,17,14,12,16,9,10,24,23,21,26,22,24,17,17,15,27,15,16,13,13,8,12,9,12,10,6,3,4,1,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,606.0,E011803634,345kV 신광명S/S GIS화 관련 전력통신설비 정비공사,한국전력공사,서울/경기,266286463.0,264965945.0,+2% ~ -2%,0.0,87.745,1701.0,연기,-0.49591,1,12,79,295,523,440,234,79,12,4,0,1,5,7,20,59,128,167,280,243,232,208,143,91,69,10,5,7,4,0,0,0,0,0,1,2,3,0,1,6,5,9,19,15,31,40,55,55,75,70,93,115,124,106,85,65,105,109,79,81,70,52,46,32,35,36,27,11,5,0,2,1,2,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,1,2,4,2,3,4,5,6,13,10,5,17,14,12,28,25,30,33,22,41,34,29,41,47,46,52,63,72,52,60,46,47,38,27,38,48,57,62,47,42,37,43,38,35,35,28,24,22,24,16,16,21,14,7,29,17,10,6,5,4,1,0,0,0,2,0,1,2,0,2,3,1,1,3,0,0,1,0,0,0,0,0,0
,617.0,E011803441,18년 상반기 변압기공동이용 자고객 원격검침 통신망 시설공사,한국전력공사,서울,282167600.0,282148205.0,+2% ~ -2%,0.0,87.745,715.0,연기,-0.00688,2,6,28,128,232,191,104,16,3,0,1,1,1,5,6,22,56,72,114,118,99,92,70,34,13,3,2,1,0,0,0,0,1,1,0,0,0,3,1,2,2,2,6,3,15,19,23,25,32,29,48,43,40,48,53,30,54,41,33,33,36,24,13,15,16,5,6,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,1,1,1,0,2,2,4,1,2,11,4,6,13,6,17,14,11,19,13,16,13,20,28,18,25,23,17,30,18,31,22,16,14,24,30,15,26,17,16,21,12,12,24,15,9,10,3,9,6,9,7,2,3,3,3,2,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,633.0,E011803079,영등포 사옥 CCTV시스템 교체공사,한국전력공사,서울,19450200.0,19463261.0,+2% ~ -2%,0.0,87.745,564.0,,0.06715,0,4,20,83,176,133,108,26,1,1,0,0,0,4,6,14,29,54,89,87,68,65,72,36,18,8,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,4,3,8,7,17,20,23,16,31,40,36,41,28,22,31,32,26,22,42,20,19,12,15,9,5,4,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,1,2,1,3,1,2,6,2,2,5,6,11,5,15,12,11,5,11,16,15,22,18,18,18,25,16,16,12,10,12,13,18,15,17,16,10,6,16,22,20,13,7,10,9,3,9,8,7,7,2,2,3,4,0,2,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,652.0,E011802485,보호계전기 데이터 원격취득시스템(PDAS) 증설공사,한국전력공사,서울,21547900.0,21479178.0,+2% ~ -2%,0.0,87.745,494.0,,-0.31893,1,3,20,81,134,139,93,18,2,0,0,1,1,2,6,14,45,36,49,85,72,67,60,33,13,5,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,6,7,5,12,21,21,12,15,20,20,33,36,25,25,35,27,31,21,30,19,19,8,17,9,2,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,4,2,4,3,4,1,5,7,6,15,12,9,6,6,10,5,8,12,10,10,9,24,25,11,15,10,13,12,17,18,12,15,17,14,14,7,8,22,8,11,11,8,3,5,10,7,5,4,1,1,2,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,671.0,E011801843,2018년 강남P/O 보호계전기 데이터 원격취득시스템(PDAS) 포트 증설공사,한국전력공사,서울/경기,22541200.0,22742784.0,+2% ~ -2%,0.0,87.745,1122.0,,0.89429,1,4,48,160,314,323,172,87,5,0,0,1,0,4,10,38,69,91,144,170,174,149,100,72,67,20,4,1,0,0,0,0,0,1,0,0,0,0,1,3,4,3,8,13,20,18,35,35,33,39,53,62,70,76,53,67,81,62,54,59,49,41,29,25,28,40,19,15,10,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,2,1,2,3,5,6,7,11,9,9,9,20,15,16,19,16,17,23,16,27,26,25,37,29,41,39,37,24,29,34,33,44,37,26,36,26,28,36,23,21,28,22,19,10,19,15,10,14,14,17,23,10,9,8,7,7,3,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,679.0,E011801785,보호계전기 데이터 원격취득시스템(PDAS) 증설공사,한국전력공사,서울,51028919.0,51419731.0,+2% ~ -2%,0.0,87.745,629.0,,0.76586,0,3,27,115,172,177,95,31,1,0,0,0,1,2,7,20,44,71,80,92,79,98,54,41,27,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,4,8,8,18,19,17,27,34,39,29,25,38,41,30,28,45,43,31,23,22,20,19,11,17,8,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,1,1,1,0,4,5,3,4,4,8,10,9,10,7,10,18,9,19,15,17,22,15,14,12,13,20,18,22,19,14,16,9,19,21,24,22,21,16,15,12,11,14,8,9,11,7,12,5,6,10,7,5,3,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,680.0,E011801534,2018년 보호계전기 원격취득시스템 포트 증설공사(전자제어부),한국전력공사,서울,15340600.0,15407698.0,+2% ~ -2%,0.0,87.745,416.0,,0.43738,1,0,20,58,135,117,62,17,1,0,0,1,0,0,5,15,28,30,83,52,51,66,33,29,13,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,5,9,6,17,13,7,15,35,31,29,23,17,13,25,30,38,11,16,12,10,16,8,8,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,3,3,6,2,4,7,10,5,8,3,4,5,10,14,21,19,12,17,12,17,6,9,8,6,7,7,18,13,17,22,16,7,4,7,9,8,4,5,5,9,7,5,3,3,5,3,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,696.0,E011801174,변압기공동이용 자고객 원격검침망 구축공사,한국전력공사,서울,114180000.0,112838157.0,+2% ~ -2%,0.0,87.745,667.0,,-1.1752,0,2,26,116,203,205,91,17,2,0,0,0,0,2,5,21,44,72,76,127,109,96,58,33,15,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,10,10,19,17,19,24,37,32,29,40,50,52,33,47,48,33,44,24,20,22,10,15,8,5,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,0,1,7,3,6,4,8,11,9,8,8,11,15,9,15,22,18,14,11,18,15,25,32,18,24,28,15,18,23,24,29,19,17,16,23,21,14,10,11,9,14,8,5,5,8,7,4,4,1,4,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,745.0,E011713657,육군 00부대 면회소 및 정문 신축건물 통신공사,한국전력공사,서울,24288000.0,24397076.0,+2% ~ -2%,0.0,87.745,556.0,,0.44909,0,4,17,88,156,177,75,28,2,0,0,0,1,3,6,11,32,56,66,90,73,104,48,27,24,4,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,3,3,4,5,7,18,15,24,25,23,29,35,33,36,18,37,37,45,40,20,22,13,9,11,6,13,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,2,2,1,2,2,2,3,3,4,7,11,8,7,11,13,12,13,16,7,13,16,14,21,18,15,20,16,8,10,17,20,18,19,19,26,19,21,7,13,11,11,6,7,3,6,7,4,3,3,6,7,5,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
