,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
30,381,2208727579,주식회사 벡트,유창수,분석,74383166,85.0,90.159,90.234,0.3273 (100.3273),9 4,2024/10/02 09:19:59,
31,382,1138141456,(주)나우아이앤씨,안남훈,분석,74383823,85.0,90.16,90.235,0.3281 (100.3281),6 1,2024/09/26 15:00:07,
32,383,1058163309,(주)한국에빅스,신지훈,분석,74384860,85.0,90.161,90.236,0.3295 (100.3295),5 9,2024/09/25 13:01:41,
33,384,3128196859,주식회사 가델,김정민,분석,74385100,85.0,90.161,90.237,0.3299 (100.3299),15 5,2024/09/27 16:55:29,
34,385,2208788125,다인스 주식회사,권향옥,분석,74385200,85.0,90.161,90.237,0.3300 (100.33),4 8,2024/09/26 09:21:18,
35,386,4318600057,주식회사 엘제이텍,전용준,분석,74387983,85.0,90.165,90.24,0.3338 (100.3338),6 11,2024/09/27 10:28:15,
36,387,2128166939,주식회사 연일전력,최희성,분석,74388354,85.0,90.165,90.24,0.3343 (100.3343),5 1,2024/09/30 09:12:04,
37,388,2068179706,(주)씨엠유니버샬,전재용,분석,74393047,85.0,90.171,90.246,0.3406 (100.3406),13 6,2024/09/30 09:16:11,
38,389,6818700095,주식회사 진영이엔씨,조근호,분석,74394094,85.0,90.172,90.247,0.3420 (100.342),10 6,2024/09/30 17:04:15,
39,390,2108108684,주식회사 대금이앤아이,김종우,분석,74394740,85.0,90.173,90.248,0.3429 (100.3429),12 4,2024/09/24 12:40:52,
40,391,1198684157,(주)이제이정보시스템,정광열,분석,74397349,85.0,90.177,90.251,0.3464 (100.3464),1 5,2024/09/30 13:49:42,
41,392,1648602515,주식회사 바른엔씨티,하성일,분석,74401032,85.0,90.181,90.256,0.3514 (100.3514),6 9,2024/09/26 20:26:03,
42,393,1380715369,영인 아이티 기술사 사무소,함영만,분석,74401111,85.0,90.181,90.256,0.3515 (100.3515),9 2,2024/09/27 09:23:06,
43,394,1101185132,메이폴정보통신,박용진,분석,74402144,85.0,90.183,90.257,0.3529 (100.3529),8 9,2024/10/02 00:02:00,
44,395,2108170441,주식회사 에이원아이티,문계숙,분석,74407260,85.0,90.189,90.263,0.3598 (100.3598),5 15,2024/10/02 09:46:43,
45,396,5298100062,주식회사 알에프코리아,신현성,분석,74408740,85.0,90.191,90.265,0.3617 (100.3617),13 11,2024/09/30 09:30:48,
46,397,1198195493,주식회사 인텍하우징,심인석,분석,74408892,85.0,90.191,90.265,0.3620 (100.362),1 11,2024/10/02 09:11:40,
47,398,2048620126,(주)상부사종합건설,이상만,분석,74410200,85.0,90.193,90.267,0.3637 (100.3637),15 5,2024/10/02 06:56:53,
48,399,2148668786,(주)미래전설,손승기,분석,74411580,85.0,90.194,90.269,0.3656 (100.3656),8 11,2024/10/02 09:51:31,
49,400,1578700724,주식회사 자비스넷,박주영,분석,74411790,85.0,90.195,90.269,0.3659 (100.3659),6 1,2024/09/27 09:05:49,
0,401,1068641109,주식회사 피앤지텍,조홍길,분석,74415750,85.0,90.199,90.274,0.3712 (100.3712),2 1,2024/09/30 13:07:44,
1,402,1188117437,탑인더스트리(주),최정현,분석,74415938,85.0,90.2,90.274,0.3715 (100.3715),5 1,2024/09/30 09:01:07,
2,403,2118716291,(주)유토닉스,박찬호,분석,74417565,85.0,90.202,90.276,0.3737 (100.3737),14 3,2024/09/27 09:43:48,
3,404,1068704756,엔씨엔스페이스 주식회사,김찬중,분석,74419450,85.0,90.204,90.278,0.3762 (100.3762),6 12,2024/09/27 10:00:08,
4,405,3068136157,주식회사 디지컴아이엔씨,윤영세,분석,74425351,85.0,90.211,90.285,0.3842 (100.3842),15 6,2024/09/27 17:33:23,
5,406,1068660843,세중물산 주식회사,김용욱,분석,74426900,85.0,90.213,90.287,0.3862 (100.3862),14 12,2024/09/27 14:00:57,
6,407,2158168275,천마정보통신(주),황범만,분석,74427779,85.0,90.214,90.288,0.3874 (100.3874),13 5,2024/10/02 09:05:00,
7,408,2158774105,주식회사 노비텍,이준영,분석,74429428,85.0,90.217,90.29,0.3897 (100.3897),12 14,2024/09/30 09:32:23,
8,409,1148190678,주식회사 에드원,김춘걸,분석,74431000,85.0,90.219,90.292,0.3918 (100.3918),5 9,2024/09/24 18:13:06,
9,410,6218602134,(주)플러스전력,이하일,분석,74431430,85.0,90.219,90.293,0.3924 (100.3924),11 14,2024/09/24 16:25:11,
10,411,1100668347,민성정보통신,김영익,분석,74431600,85.0,90.219,90.293,0.3926 (100.3926),8 9,2024/09/27 12:29:50,
11,412,2098134713,키엔컴 주식회사,김성수,분석,74432617,85.0,90.221,90.294,0.3940 (100.394),5 1,2024/10/02 09:29:37,
12,413,2148792435,주식회사케이이씨디바이스,이종수,분석,74433804,85.0,90.222,90.296,0.3956 (100.3956),15 2,2024/09/30 08:34:02,
13,414,2078124989,청보음향(주),고인우,분석,74433950,85.0,90.222,90.296,0.3958 (100.3958),2 6,2024/10/02 09:07:21,
14,415,1298665050,주식회사 글로벌메타,김부원,분석,74435433,85.0,90.224,90.298,0.3978 (100.3978),14 8,2024/10/02 09:26:23,
15,416,1188111165,주식회사 세원이엔피디,이왕종,분석,74436990,85.0,90.226,90.299,0.3999 (100.3999),13 12,2024/09/30 08:53:42,
16,417,1198174839,(주)선진솔루션,송성재,분석,74439066,85.0,90.229,90.302,0.4027 (100.4027),9 11,2024/09/26 09:38:56,
17,418,1138663208,주식회사 유영정보통신,박경순,분석,74442840,85.0,90.233,90.307,0.4077 (100.4077),1 10,2024/09/26 14:46:51,
18,419,1108604272,소리콤 주식회사,정재홍,분석,74446110,85.0,90.237,90.311,0.4122 (100.4122),14 8,2024/10/01 01:15:40,
19,420,2158735193,주식회사 시너젠,윤금란,분석,74446700,85.0,90.238,90.311,0.4129 (100.4129),6 4,2024/09/27 10:15:48,
20,421,1138193726,(주)성진에스에스,강신범,분석,74450276,85.0,90.243,90.316,0.4178 (100.4178),7 5,2024/10/02 08:25:36,
21,422,1068654453,주식회사 티엔에스솔루션,박종수,분석,74450630,85.0,90.243,90.316,0.4182 (100.4182),11 14,2024/09/27 10:11:15,
22,423,3568102176,주식회사 코맥스강북점,이재명,분석,74451299,85.0,90.244,90.317,0.4192 (100.4192),10 15,2024/09/30 09:25:02,
23,424,6338200301,사단법인 행복일자리운동본부,정덕환,분석,74453190,85.0,90.246,90.319,0.4217 (100.4217),9 4,2024/09/27 14:29:50,
24,425,1208742187,주식회사 미소아이티,김재욱,분석,74453968,85.0,90.247,90.32,0.4228 (100.4228),6 4,2024/09/27 09:57:14,
25,426,2048614338,(주)오성에이브이시스템,김승모,분석,74456780,85.0,90.251,90.323,0.4265 (100.4265),14 7,2024/09/30 08:42:52,
26,427,1058169109,대조전설 주식회사,장철호,분석,74457230,85.0,90.251,90.324,0.4272 (100.4272),3 7,2024/09/30 16:23:22,
27,428,1138159301,삼인제어시스템 주식회사,최민성,분석,74464920,85.0,90.261,90.333,0.4375 (100.4375),3 10,2024/09/27 16:08:26,
28,429,2048626080,주식회사 엘제이이엔지,임성희,분석,74466830,85.0,90.263,90.336,0.4401 (100.4401),12 11,2024/09/25 11:12:35,
29,430,2158686429,주식회사 비엔솔루트,김진형,분석,74470257,85.0,90.267,90.34,0.4447 (100.4447),15 2,2024/10/02 08:36:30,
30,431,3518703056,(주)다올정보통신,조민경,분석,74471243,85.0,90.269,90.341,0.4461 (100.4461),10 9,2024/09/27 10:35:43,
31,432,2148619102,유석산업(주),최현호,분석,74471763,85.0,90.269,90.342,0.4468 (100.4468),1 13,2024/10/01 09:15:19,
32,433,2011497895,정우이앤씨,유동환,분석,74477099,85.0,90.276,90.348,0.4539 (100.4539),15 1,2024/09/30 14:57:02,
33,434,6458800418,청명이엔지 주식회사,김형준,분석,74479473,85.0,90.279,90.351,0.4572 (100.4572),4 2,2024/09/30 13:51:19,
34,435,1288610057,주식회사 청명씨앤아이,문현민,분석,74480029,85.0,90.28,90.352,0.4579 (100.4579),10 3,2024/10/02 09:38:09,
35,436,2108145170,주식회사 시울에너지,민애숙,분석,74480320,85.0,90.28,90.352,0.4583 (100.4583),6 1,2024/09/30 09:52:40,
36,437,1018151776,(주)지디시,김승환,분석,74481770,85.0,90.282,90.354,0.4602 (100.4602),6 4,2024/09/27 16:33:18,
37,438,1138143793,(주)오라시스템,김동화,분석,74482660,85.0,90.283,90.355,0.4615 (100.4615),7 5,2024/09/27 09:07:15,
38,439,1108127950,서경전기(주),이종환,분석,74482680,85.0,90.283,90.355,0.4615 (100.4615),1 14,2024/09/30 09:07:49,
39,440,2108168358,주식회사 영호전기통신,조소연,분석,74485479,85.0,90.286,90.358,0.4653 (100.4653),14 11,2024/09/30 08:44:18,
40,441,2378700035,주식회사 사운드플레이스,도상우,분석,74485849,85.0,90.287,90.359,0.4658 (100.4658),2 5,2024/09/27 10:13:57,
41,442,1358145603,한라인포넷(주),장경민,분석,74487999,85.0,90.29,90.361,0.4687 (100.4687),4 8,2024/10/01 23:47:46,
42,443,1198646212,주식회사 에프에스네트웍스,이화수,분석,74488440,85.0,90.29,90.362,0.4692 (100.4692),3 15,2024/09/30 09:41:28,
43,444,3738701418,주식회사 에스비넷,허훈,분석,74491670,85.0,90.294,90.366,0.4736 (100.4736),13 9,2024/09/26 14:15:09,
44,445,1058641085,(주)에스엠전력,김동율,분석,74492840,85.0,90.296,90.367,0.4752 (100.4752),7 12,2024/09/27 11:27:58,
45,446,1138679165,주식회사 드림아이시스템,유원준,분석,74493590,85.0,90.297,90.368,0.4762 (100.4762),5 3,2024/09/27 10:18:34,
46,447,2068617141,(주)텔코아,황민석,분석,74494900,85.0,90.298,90.37,0.4780 (100.478),7 14,2024/09/27 16:38:52,
47,448,5568600846,주식회사 아이콘정보통신,박종일,분석,74495280,85.0,90.299,90.37,0.4785 (100.4785),6 9,2024/09/30 10:12:19,
48,449,2048189682,세왕전력(주),안성호,분석,74496303,85.0,90.3,90.371,0.4799 (100.4799),11 13,2024/10/02 09:49:11,
49,450,1138611622,(주)이담에스티,최명순,분석,74497260,85.0,90.301,90.373,0.4811 (100.4811),14 13,2024/09/27 08:14:12,
0,451,2128155922,(주)티에스엠이앤씨,박원택,분석,74498156,85.0,90.302,90.374,0.4824 (100.4824),14 9,2024/09/30 17:59:15,
1,452,1208817900,주식회사 에이앤티플러스,김은아,분석,74500973,85.0,90.306,90.377,0.4862 (100.4862),4 5,2024/10/02 08:24:12,
2,453,4098163161,(주)동우커뮤니케이션,송준성,분석,74501240,85.0,90.306,90.377,0.4865 (100.4865),11 6,2024/09/30 14:12:24,
3,454,1208147588,서현정보통신(주),배상만,분석,74504755,85.0,90.311,90.382,0.4913 (100.4913),9 5,2024/09/30 08:39:32,
4,455,1188117816,(주)영원정보통신,전춘식,분석,74506312,85.0,90.312,90.384,0.4934 (100.4934),5 12,2024/09/27 09:45:19,
5,456,2148134127,(주)대경텔레콤,오병도,분석,74506534,85.0,90.313,90.384,0.4937 (100.4937),10 6,2024/09/30 08:54:00,
6,457,2208709343,유텔레콤주식회사,한상미,분석,74507387,85.0,90.314,90.385,0.4948 (100.4948),6 1,2024/09/30 14:39:35,
7,458,2118193336,(주)국제비엠에스,윤도선,분석,74508883,85.0,90.316,90.387,0.4968 (100.4968),10 2,2024/09/30 09:09:27,
8,459,2958800474,주식회사 원정보기술원,송은자,분석,74512717,85.0,90.32,90.391,0.5020 (100.502),4 13,2024/09/27 16:22:53,
9,460,6388602210,주식회사 비트릭스,유세호,분석,74513300,85.0,90.321,90.392,0.5028 (100.5028),1 4,2024/09/27 16:43:11,
10,461,1068690366,(주)윈투스시스템,신경익,분석,74515876,85.0,90.324,90.395,0.5063 (100.5063),4 5,2024/09/25 12:33:25,
11,462,2048131967,(주)용백전설,곽의영,분석,74520325,85.0,90.33,90.401,0.5123 (100.5123),5 2,2024/09/27 14:17:39,
12,463,1138636870,주식회사 나우시스템,이종한,분석,74522550,85.0,90.333,90.403,0.5153 (100.5153),15 14,2024/09/30 09:05:25,
13,464,1138611108,(주)도원디에스,이정우,분석,74525070,85.0,90.336,90.406,0.5187 (100.5187),12 6,2024/09/24 16:07:55,
14,465,1738100419,주식회사 아이즈온솔루션,김보현,분석,74526400,85.0,90.338,90.408,0.5204 (100.5204),2 3,2024/09/27 15:28:33,
15,466,2068124123,(주)세양텔레콤,김한섭,분석,74531891,85.0,90.344,90.415,0.5279 (100.5279),15 1,2024/09/27 08:58:23,
16,467,1138185570,(주)승일전력산업,박광수,분석,74533000,85.0,90.346,90.416,0.5293 (100.5293),5 12,2024/09/30 15:15:14,
17,468,1058608183,코위버(주),황인환,분석,74534263,85.0,90.347,90.417,0.5311 (100.5311),11 6,2024/10/01 09:20:46,
18,469,2208727337,주식회사주니파워네트웍스,노병준,분석,74535230,85.0,90.349,90.419,0.5324 (100.5324),2 11,2024/09/27 09:15:16,
19,470,1198191309,용진하이테크에너지 주식회사,김진석,분석,74536487,85.0,90.35,90.42,0.5341 (100.5341),5 10,2024/09/30 16:53:17,
20,471,2118620935,주식회사 한양티이씨,조형국,분석,74537525,85.0,90.351,90.421,0.5355 (100.5355),12 14,2024/10/02 08:12:05,
21,472,1138157962,(주)하이눈정보통신,이희경,분석,74538563,85.0,90.353,90.423,0.5369 (100.5369),13 3,2024/09/27 11:47:27,
22,472,1148680379,주식회사 다경시스템,김대원,분석,74538563,85.0,90.353,90.423,0.5369 (100.5369),4 5,2024/09/27 12:09:40,
23,474,1118101759,신원전설(주),심한섭,분석,74539900,85.0,90.354,90.424,0.5387 (100.5387),15 7,2024/09/27 11:15:40,
24,475,1138163218,(주)신성하이텍,성성모,분석,74541930,85.0,90.357,90.427,0.5414 (100.5414),5 12,2024/09/30 11:28:58,
25,476,6068665713,주식회사 두배라,김왕섭,분석,74542046,85.0,90.357,90.427,0.5415 (100.5415),9 3,2024/09/27 10:20:18,
26,477,1058153698,진우에이티에스 주식회사,정진태,분석,74544420,85.0,90.36,90.43,0.5448 (100.5448),12 13,2024/09/30 18:07:35,
27,478,3388801483,주식회사 에버그린티앤씨,최재완,분석,74545162,85.0,90.361,90.431,0.5458 (100.5458),7 5,2024/09/30 10:43:05,
28,479,1098166803,(주)아이앤씨파트너스,곽준철,분석,74545170,85.0,90.361,90.431,0.5458 (100.5458),13 8,2024/10/02 09:33:03,
29,480,2138610414,(주)성창기전,지광섭,분석,74546124,85.0,90.362,90.432,0.5470 (100.547),4 11,2024/09/27 10:55:26,
30,481,1178124861,케이이피엔지니어링(주),박성진,분석,74548592,85.0,90.365,90.435,0.5504 (100.5504),8 7,2024/09/30 10:02:13,
31,482,1138146387,(주)대산시스템,전재수,분석,74549244,85.0,90.366,90.436,0.5513 (100.5513),12 3,2024/10/02 08:58:30,
32,483,1148711262,주식회사 제이제이에스티,김형중,분석,74549900,85.0,90.367,90.436,0.5521 (100.5521),11 1,2024/09/30 14:04:56,
33,484,1198153514,다린전력(주),오승한,분석,74551400,85.0,90.369,90.438,0.5542 (100.5542),6 1,2024/09/30 10:08:34,
34,485,1148726111,티비엠테크주식회사,김치연,분석,74551900,85.0,90.369,90.439,0.5548 (100.5548),2 10,2024/09/27 00:42:36,
35,486,2148619081,주식회사 유신테크,김용근,분석,74561902,85.0,90.382,90.451,0.5683 (100.5683),6 2,2024/09/26 12:55:36,
36,487,1058773833,시큐솔루션 주식회사,남병창,분석,74562214,85.0,90.382,90.451,0.5688 (100.5688),15 4,2024/10/02 09:08:19,
37,488,2068120414,(주)일광기업,오도진,분석,74563700,85.0,90.384,90.453,0.5708 (100.5708),9 1,2024/09/27 08:54:28,
38,489,2068666263,세움기술 주식회사,주익중,분석,74563844,85.0,90.384,90.453,0.5710 (100.571),12 1,2024/09/30 13:26:25,
39,490,2098133432,(주)가람씨앤씨,임승덕,분석,74563919,85.0,90.384,90.453,0.5711 (100.5711),8 4,2024/09/24 11:27:40,
40,491,1188114764,(주)세빛전자통신,이상호,분석,74565254,85.0,90.386,90.455,0.5729 (100.5729),7 11,2024/09/30 06:39:21,
41,492,3238801633,동부엔텍 주식회사,홍문기,분석,74565921,85.0,90.387,90.456,0.5738 (100.5738),1 5,2024/10/02 08:41:14,
42,493,3988602082,(주)티포스,표현곤,분석,74573860,85.0,90.397,90.466,0.5845 (100.5845),1 15,2024/09/30 16:03:53,
43,494,2048642168,(주)비케이정보시스템,이용섭,분석,74574415,85.0,90.397,90.466,0.5852 (100.5852),15 4,2024/09/25 11:36:36,
44,495,1200295066,비젼텔레콤,임의석,분석,74576671,85.0,90.4,90.469,0.5883 (100.5883),9 3,2024/10/01 21:55:11,
45,496,7098602638,주식회사 시그널아이씨티,강민희,분석,74578200,85.0,90.402,90.471,0.5903 (100.5903),8 12,2024/10/01 21:27:46,
46,497,2088115241,한애전자(주),최용경,분석,74583047,85.0,90.408,90.477,0.5969 (100.5969),4 3,2024/09/26 17:05:17,
47,498,1078756640,주식회사 링크씨앤아이,김대훈,분석,74584542,85.0,90.41,90.478,0.5989 (100.5989),13 7,2024/09/29 23:16:26,
48,499,1108190166,(주)페타네트워크,강인희,분석,74587940,85.0,90.414,90.483,0.6035 (100.6035),7 8,2024/09/27 09:58:05,
49,500,2178114305,주식회사 광문정보통신,서정만,분석,74596830,85.0,90.425,90.493,0.6154 (100.6154),14 1,2024/09/25 11:17:05,
0,501,1078616772,노드링크주식회사,장용철,분석,74598097,85.0,90.427,90.495,0.6172 (100.6172),4 7,2024/09/24 10:29:40,
1,502,2298121250,(주)동곡기정,이주언,분석,74601250,85.0,90.431,90.499,0.6214 (100.6214),1 10,2024/09/25 09:30:43,
2,503,1208100598,(주)삼지엔지니어링,김동명,분석,74604000,85.0,90.434,90.502,0.6251 (100.6251),3 2,2024/09/25 13:05:56,
3,504,1388166311,한경정보기술(주),한정훈,분석,74606180,85.0,90.437,90.505,0.6281 (100.6281),8 11,2024/09/26 16:48:20,
4,505,2208726454,한국랜트로비젼(주),LIMHUEYLING,분석,74607958,85.0,90.439,90.507,0.6305 (100.6305),10 1,2024/10/02 09:58:29,
5,506,2548800191,신용전기통신 주식회사,정원재,분석,74608110,85.0,90.44,90.507,0.6307 (100.6307),7 4,2024/09/27 10:37:51,
6,507,1388113508,(주)이엔티파워,장정수,분석,74610380,85.0,90.442,90.51,0.6337 (100.6337),11 9,2024/09/27 12:29:19,
7,508,6048111797,주식회사글로벌엔씨,임채익,분석,74610628,85.0,90.443,90.51,0.6341 (100.6341),2 10,2024/10/02 09:26:24,
8,509,1138668654,주식회사코리아아이씨티,장규호,분석,74610798,85.0,90.443,90.51,0.6343 (100.6343),5 8,2024/09/26 12:54:59,
9,510,5528801885,주식회사 정도아이넷,장일석,분석,74611295,85.0,90.443,90.511,0.6350 (100.635),12 2,2024/09/30 09:07:26,
10,511,2148669602,(주)우호텔레콤,이강록,분석,74612340,85.0,90.445,90.512,0.6364 (100.6364),7 15,2024/09/30 09:46:56,
11,512,2098139213,(주)뉴타운전력,박형우,분석,74612406,85.0,90.445,90.512,0.6365 (100.6365),9 14,2024/10/01 17:15:14,
12,513,1328105709,(주)왕선전설,조정현,분석,74614705,85.0,90.448,90.515,0.6396 (100.6396),14 6,2024/09/27 16:59:37,
13,514,1148611926,(주)동진이앤티,김미화,분석,74616411,85.0,90.45,90.517,0.6419 (100.6419),9 14,2024/09/30 12:47:42,
14,515,1208137120,(주)지티일렉콘,고광열,분석,74616500,85.0,90.45,90.517,0.6420 (100.642),5 3,2024/10/01 23:30:45,
15,516,1058748784,(주)에스알시스템,김수정,분석,74617600,85.0,90.451,90.519,0.6435 (100.6435),14 6,2024/10/02 08:05:13,
16,517,2118108071,주식회사 정원엔시스,한덕희,분석,74617893,85.0,90.452,90.519,0.6439 (100.6439),15 14,2024/09/27 14:27:25,
17,518,1078658471,비케이앤파워컴 주식회사,김정훈,분석,74620266,85.0,90.455,90.522,0.6471 (100.6471),9 10,2024/09/30 09:41:07,
18,519,7508600152,육일전기공사주식회사,공삼례,분석,74620750,85.0,90.455,90.522,0.6477 (100.6477),9 11,2024/09/30 17:48:09,
19,520,2150786744,영진전기통신공사,정재인,분석,74621503,85.0,90.456,90.523,0.6487 (100.6487),2 9,2024/10/02 09:17:26,
20,521,1138189770,인콤아이에스(주),강점식,분석,74623676,85.0,90.459,90.526,0.6517 (100.6517),13 11,2024/09/26 08:45:11,
21,522,1098630066,주식회사 태양전기,홍석봉,분석,74627954,85.0,90.464,90.531,0.6574 (100.6574),14 7,2024/10/02 09:31:34,
22,523,1128143733,공간미디어(주),김명숙,분석,74629786,85.0,90.467,90.533,0.6599 (100.6599),15 11,2024/10/02 07:53:37,
23,524,2068694508,주식회사 웰정보기술,강희춘,분석,74631573,85.0,90.469,90.536,0.6623 (100.6623),2 14,2024/09/30 09:01:46,
24,525,2068632045,주식회사 티볼리씨앤씨,박주흠,분석,74634102,85.0,90.472,90.539,0.6657 (100.6657),1 4,2024/09/30 15:04:33,
25,526,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,74643249,85.0,90.483,90.55,0.6781 (100.6781),3 13,2024/09/30 17:02:05,
26,527,2208660663,주식회사 데이타렉스,김정국,분석,74646500,85.0,90.487,90.554,0.6824 (100.6824),2 14,2024/09/30 14:36:42,
27,528,1208635791,주식회사 피엔에이링크,연제성,분석,74652890,85.0,90.495,90.561,0.6911 (100.6911),14 8,2024/09/30 11:27:45,
28,529,2138176895,주식회사 코젠,윤영근,분석,74654074,85.0,90.497,90.563,0.6927 (100.6927),4 7,2024/09/27 10:27:42,
29,530,1108124633,주식회사 디앤에스테크놀로지,이원우,분석,74660561,85.0,90.505,90.571,0.7014 (100.7014),8 3,2024/09/27 16:38:02,
30,531,1488100811,주식회사 세명테크,박정필,분석,74665016,85.0,90.511,90.576,0.7074 (100.7074),15 10,2024/09/25 16:42:35,
31,532,2128140491,(주)벧엘정보통신,이효진,분석,74667867,85.0,90.514,90.58,0.7113 (100.7113),8 11,2024/10/02 05:17:17,
32,533,1178188899,주식회사 시큐렉스,최영희,분석,74670681,85.0,90.518,90.583,0.7151 (100.7151),10 5,2024/10/02 09:52:27,
33,534,1018178116,(주)오경컴텍,김종근,분석,74673795,85.0,90.521,90.587,0.7193 (100.7193),15 11,2024/09/30 09:19:28,
34,535,2158192566,(주)열림정보기술,고동민,분석,74674836,85.0,90.523,90.588,0.7207 (100.7207),14 6,2024/09/30 09:11:03,
35,536,1148633857,에스엠이엔지(주),이관휴,분석,74675461,85.0,90.524,90.589,0.7215 (100.7215),3 6,2024/09/27 13:13:42,
36,537,1128139637,(주)씨엘에이에스,윤호중,분석,74682911,85.0,90.533,90.598,0.7315 (100.7315),15 4,2024/09/27 08:42:14,
37,538,4468801407,(주)큐엔큐,장나미,분석,74689958,85.0,90.542,90.606,0.7411 (100.7411),9 11,2024/09/27 13:37:52,
38,539,2148891087,세경네트웍스 주식회사,장중석,분석,74690289,85.0,90.542,90.607,0.7415 (100.7415),1 6,2024/09/26 09:13:22,
39,540,2066762193,보성통신,문용권,분석,74691340,85.0,90.543,90.608,0.7429 (100.7429),2 8,2024/10/01 08:59:43,
40,541,1138132447,태진정보통신(주),정태수,분석,74695000,85.0,90.548,90.612,0.7479 (100.7479),6 10,2024/09/30 09:30:19,
41,542,1138148366,주식회사 레이어스,조인선,분석,74700856,85.0,90.555,90.62,0.7558 (100.7558),1 5,2024/10/01 08:24:09,
42,543,1168144224,제일정보건설 주식회사,김진철,분석,74705749,85.0,90.561,90.626,0.7624 (100.7624),5 11,2024/10/01 22:58:25,
43,544,1298141752,에이플시스템즈(주),윤진경,분석,74705770,85.0,90.561,90.626,0.7624 (100.7624),3 4,2024/09/29 21:04:56,
44,545,1018662695,주식회사 메가시스템,김대석,분석,74707226,85.0,90.563,90.627,0.7643 (100.7643),7 15,2024/09/26 11:07:00,
45,546,1098655451,주식회사 투비,차인성,분석,74712500,85.0,90.57,90.634,0.7715 (100.7715),15 11,2024/09/30 12:50:07,
46,546,1078619861,주식회사 하이텍영상,최종만,분석,74712500,85.0,90.57,90.634,0.7715 (100.7715),10 3,2024/09/27 13:07:54,
47,548,2158197106,주식회사통해,전용일,분석,74716463,85.0,90.575,90.639,0.7768 (100.7768),14 1,2024/09/30 09:05:51,
48,549,2214405703,정현네트웍스,위정현,분석,74721765,85.0,90.581,90.645,0.7840 (100.784),2 7,2024/09/30 08:12:59,
49,550,1088159691,(주)다우텔레콤,이영순,분석,74722950,85.0,90.583,90.646,0.7856 (100.7856),8 14,2024/10/01 20:01:52,
0,551,1428136631,주식회사 만사시스템,조호진,분석,74728070,85.0,90.589,90.653,0.7925 (100.7925),2 1,2024/09/27 13:43:45,
1,552,1178158978,주식회사 화일이엔에프,박광섭,분석,74730000,85.0,90.592,90.655,0.7951 (100.7951),5 12,2024/09/27 13:38:27,
2,553,1238154375,주식회사 씨케이테크피아,이동수,분석,74737594,85.0,90.601,90.664,0.8053 (100.8053),5 13,2024/10/02 09:40:12,
3,554,2158706984,도드람정보기술 주식회사,이명석,분석,74748450,85.0,90.615,90.677,0.8199 (100.8199),14 13,2024/09/25 17:19:11,
4,555,2078147814,(주)대호엔지니어링,윤용상,분석,74766194,85.0,90.637,90.699,0.8439 (100.8439),6 7,2024/10/01 11:12:58,
5,556,1078723926,한빛디엔에스(주),이현화,분석,74768850,85.0,90.64,90.702,0.8475 (100.8475),13 1,2024/09/26 09:28:47,
6,557,1428168147,주식회사 다옴건설,이창석,분석,74772875,85.0,90.645,90.707,0.8529 (100.8529),8 4,2024/09/30 11:32:24,
7,558,4178600013,블랙썬 주식회사,이희부,분석,74775880,85.0,90.649,90.711,0.8569 (100.8569),14 8,2024/10/01 16:11:07,
8,559,1168173694,(주)지엠에스인터내셔날,김형준,분석,74776363,85.0,90.649,90.711,0.8576 (100.8576),4 5,2024/09/27 15:08:28,
9,560,1148188624,주식회사 케이씨에이,문대원,분석,74779039,85.0,90.653,90.714,0.8612 (100.8612),9 1,2024/09/30 18:36:15,
10,561,1098611773,주식회사상현엔지니어링,이재권,분석,74781740,85.0,90.656,90.718,0.8648 (100.8648),1 9,2024/10/02 09:00:00,
11,562,1198668254,대신인포시스 주식회사,최혜경,분석,74788206,85.0,90.664,90.726,0.8736 (100.8736),7 6,2024/09/27 14:33:27,
12,563,2068126626,주식회사 동부전기,형남길,분석,74795756,85.0,90.674,90.735,0.8838 (100.8838),1 8,2024/09/30 16:24:59,
13,564,1708601068,주식회사 와이비정보시스템,정영배,분석,74798900,85.0,90.678,90.739,0.8880 (100.888),6 14,2024/09/25 10:05:57,
14,565,1078128574,(주)대진정보텔레콤,경완수,분석,74804280,85.0,90.684,90.745,0.8952 (100.8952),2 12,2024/09/27 09:50:50,
15,566,1198153402,고현건설(주),이화선,분석,74805860,85.0,90.686,90.747,0.8974 (100.8974),10 11,2024/09/26 15:19:20,
16,567,1198703753,구루멘토링 주식회사,최동양,분석,74806400,85.0,90.687,90.748,0.8981 (100.8981),6 11,2024/10/01 21:43:30,
17,568,8388701176,주식회사 다구현,서현구,분석,74807390,85.0,90.688,90.749,0.8994 (100.8994),6 3,2024/09/30 08:28:16,
18,569,1198632979,성민전기 주식회사,김미영,분석,74807760,85.0,90.689,90.749,0.8999 (100.8999),12 2,2024/10/01 23:23:35,
19,570,1208633380,(주)에스에스통신,이종필,분석,74827710,85.0,90.714,90.773,0.9269 (100.9269),8 11,2024/09/27 09:16:11,
20,571,1078197085,(주)코어넷,소흥섭,분석,74836461,85.0,90.724,90.784,0.9387 (100.9387),12 7,2024/09/25 14:06:00,
21,572,1148642486,주식회사 큐브정보통신,유봉수,분석,74837942,85.0,90.726,90.786,0.9407 (100.9407),4 8,2024/09/26 15:12:01,
